date,network_id,network_type,window_size,window_start,window_end,source,target,npdc,NPDC
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_MTC,silver_spot_MTC,0.008609213099162752,0.8609213099162751
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_MTC,platinum_spot_MTC,0.002300577256875519,0.2300577256875519
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_futures_MTC,palladium_spot_MTC,0.013347148330208114,1.3347148330208114
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_MTC,gold_futures_MTC,0.022563245829454362,2.256324582945436
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_MTC,silver_futures_MTC,-0.017743921953404337,-1.7743921953404338
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_MTC,platinum_futures_MTC,0.02963528795965084,2.9635287959650842
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_MTC,palladium_futures_MTC,-0.01094348912230357,-1.0943489122303571
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_MTC,silver_spot_MTC,0.008422377841438969,0.8422377841438968
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_MTC,platinum_spot_MTC,0.03262312348761619,3.262312348761619
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_MTC,palladium_spot_MTC,-0.004597514018690782,-0.4597514018690782
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_MTC,gold_futures_MTC,-0.022055246256914914,-2.2055246256914915
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_MTC,silver_futures_MTC,-0.006312250172094965,-0.6312250172094965
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_MTC,platinum_futures_MTC,0.052762363590185046,5.276236359018505
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_MTC,palladium_futures_MTC,-0.008609213099162752,-0.8609213099162751
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_MTC,gold_spot_MTC,-0.008422377841438969,-0.8422377841438968
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_MTC,platinum_spot_MTC,0.047616906409211734,4.761690640921174
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_MTC,palladium_spot_MTC,-0.005512762977681801,-0.5512762977681801
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_MTC,gold_futures_MTC,-0.05512072375285723,-5.512072375285723
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_MTC,silver_futures_MTC,-0.015084003195912389,-1.508400319591239
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_MTC,platinum_futures_MTC,-0.0009759087514361053,-0.09759087514361053
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_MTC,palladium_futures_MTC,-0.002300577256875519,-0.2300577256875519
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_MTC,gold_spot_MTC,-0.03262312348761619,-3.262312348761619
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_MTC,silver_spot_MTC,-0.047616906409211734,-4.761690640921174
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_MTC,palladium_spot_MTC,-0.0012028195990940599,-0.12028195990940599
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_MTC,gold_futures_MTC,-0.04272597675893516,-4.272597675893516
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_MTC,silver_futures_MTC,-0.015220960487832084,-1.5220960487832085
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_MTC,platinum_futures_MTC,-0.007474268982169005,-0.7474268982169006
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_MTC,palladium_futures_MTC,-0.013347148330208114,-1.3347148330208114
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_MTC,gold_spot_MTC,0.004597514018690782,0.4597514018690782
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_MTC,silver_spot_MTC,0.005512762977681801,0.5512762977681801
,same_scale_MTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,palladium_spot_MTC,platinum_spot_MTC,0.0012028195990940599,0.12028195990940599
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_LTC,silver_futures_LTC,0.05884977049835849,5.8849770498358485
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_LTC,platinum_futures_LTC,0.026957032713338866,2.6957032713338864
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_LTC,palladium_futures_LTC,-0.01941370133106779,-1.941370133106779
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_LTC,gold_spot_LTC,0.02543122593239147,2.543122593239147
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_LTC,silver_spot_LTC,0.0026763284757873734,0.26763284757873734
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_LTC,platinum_spot_LTC,0.004741530561464868,0.47415305614648684
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_futures_LTC,palladium_spot_LTC,0.003914188530934656,0.39141885309346564
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_LTC,gold_futures_LTC,-0.05884977049835849,-5.8849770498358485
,same_scale_LTC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_futures_LTC,platinum_futures_LTC,0.019278975771986784,1.9278975771986784
