date,network_id,network_type,window_size,window_start,window_end,target,source,r2g,r2g_percent
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_STC,platinum_spot_STC,0.09624591957630052,9.624591957630052
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,gold_spot_STC,palladium_spot_STC,0.11027180606324478,11.027180606324478
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_STC,gold_futures_STC,0.11512154751580214,11.512154751580214
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_STC,silver_futures_STC,0.11394123877522115,11.394123877522116
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_STC,platinum_futures_STC,0.11059086080627178,11.059086080627178
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_STC,palladium_futures_STC,0.10556310911710431,10.556310911710431
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_STC,gold_spot_STC,0.12898538458114123,12.898538458114123
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_STC,silver_spot_STC,0.0,0.0
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_STC,platinum_spot_STC,0.108250590041662,10.8250590041662
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,silver_spot_STC,palladium_spot_STC,0.10633312392609344,10.633312392609344
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_STC,gold_futures_STC,0.09328761729819779,9.328761729819778
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_STC,silver_futures_STC,0.11549984157418872,11.549984157418871
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_STC,platinum_futures_STC,0.2599320650311899,25.993206503118987
,same_scale_STC,same_scale_cross_metal,3100,2012-01-04,2026-03-31,platinum_spot_STC,palladium_futures_STC,0.09358611340405681,9.358611340405682
