network_id,network_type,network_scale,network_metal,source,target,selected_lag_bic,selected_lag_aic,f_stat,p_value,fdr_p_value,significant_5pct,n_obs,full_model_aic,full_model_bic
within_gold,within_metal_cross_scale,,gold,gold_spot_LTC,gold_futures_LTC,5,5,5.152414328564191,0.00038921116382694294,0.0008428031216703727,True,3095,-89057.36745711611,-88990.9544820798
within_silver,within_metal_cross_scale,,silver,silver_futures_STC,silver_spot_STC,5,5,11.228196216756833,9.533818008883243e-11,3.7104589007545595e-10,True,3095,12838.862095944562,12905.275070980868
within_silver,within_metal_cross_scale,,silver,silver_futures_STC,silver_spot_MTC,5,5,11.286278836064811,8.327575341454332e-11,3.3310301365817326e-10,True,3095,-24339.643294248075,-24273.23031921177
within_silver,within_metal_cross_scale,,silver,silver_spot_STC,silver_futures_STC,5,5,94.81980044688558,3.8450029751089635e-93,2.214721713662763e-91,True,3095,13234.32548169664,13300.738456732946
within_silver,within_metal_cross_scale,,silver,silver_spot_STC,silver_futures_MTC,5,5,2.5512066946755523,0.025983315470262548,0.04089177516631483,True,3095,-63577.95283147601,-63511.539856439704
within_silver,within_metal_cross_scale,,silver,silver_spot_STC,silver_spot_MTC,5,5,17.068062270148513,1.0960110548033142e-16,7.014470750741211e-16,True,3095,-24368.003662539137,-24301.59068750283
within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_futures_STC,1,5,4.709324994832211,0.030075227050697276,0.046568093497853846,True,3099,13678.036863171597,13696.15336744496
within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_spot_STC,5,5,7.2225876022945155,9.851945406644436e-07,2.8952655888914257e-06,True,3095,12858.665554310206,12925.078529346512
within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_spot_MTC,5,5,13.223118299082852,9.045534416760394e-13,4.4154473085203284e-12,True,3095,-24349.17269482073,-24282.759719784422
within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_futures_LTC,4,4,12.656450743255846,3.2306558909034695e-10,1.177758096936961e-09,True,3096,-128727.73718805899,-128673.3963919466
within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_spot_LTC,5,5,4.607795201474801,0.00034288180860961764,0.0007655035727098441,True,3095,-87207.57097982656,-87141.15800479025
within_silver,within_metal_cross_scale,,silver,silver_spot_MTC,silver_futures_STC,5,5,88.17644738199515,6.684988705494364e-87,3.208794578637295e-85,True,3095,13263.35468246569,13329.767657501996
within_silver,within_metal_cross_scale,,silver,silver_spot_MTC,silver_spot_STC,5,5,21.511270567203336,3.1988442731792824e-21,2.7917186384110104e-20,True,3095,12788.596246198904,12855.00922123521
