network_id,network_type,network_scale,network_metal,target,source,lag,selected_lag,lagged_r2g,lagged_r2g_percent
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,palladium_futures_STC,3,5,0.0023130633022445135,0.23130633022445135
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,palladium_futures_STC,4,5,0.001666841912801646,0.1666841912801646
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,palladium_futures_STC,5,5,0.0036550169135917405,0.36550169135917404
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,gold_spot_STC,1,5,0.0037138537725509126,0.37138537725509124
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,gold_spot_STC,2,5,0.006316769681539868,0.6316769681539868
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,gold_spot_STC,3,5,0.0012512372356156766,0.12512372356156765
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,gold_spot_STC,4,5,0.0012088787040116867,0.12088787040116866
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,gold_spot_STC,5,5,0.0012326218705650048,0.12326218705650048
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,silver_spot_STC,1,5,0.002409482915452634,0.2409482915452634
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,silver_spot_STC,2,5,0.0029783769548948533,0.29783769548948535
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,silver_spot_STC,3,5,0.001355812050220126,0.1355812050220126
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,silver_spot_STC,4,5,0.0008794527784260962,0.08794527784260962
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,silver_spot_STC,5,5,0.001464580704998563,0.14645807049985632
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,palladium_spot_STC,1,5,0.0006760694855106555,0.06760694855106555
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,palladium_spot_STC,2,5,0.006645528142724973,0.6645528142724972
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,palladium_spot_STC,3,5,0.002382923102349766,0.2382923102349766
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,palladium_spot_STC,4,5,0.001194837444513705,0.1194837444513705
same_scale_STC,same_scale_cross_metal,STC,,platinum_spot_STC,palladium_spot_STC,5,5,0.001933651085690833,0.19336510856908332
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,gold_futures_STC,1,5,0.0066552548662418025,0.6655254866241802
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,gold_futures_STC,2,5,0.005222597343201382,0.5222597343201382
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,gold_futures_STC,3,5,0.003452480250703603,0.3452480250703603
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,gold_futures_STC,4,5,0.0005342133294174592,0.05342133294174592
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,gold_futures_STC,5,5,0.0004661082660925984,0.04661082660925984
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,silver_futures_STC,1,5,0.0013540318787154191,0.1354031878715419
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,silver_futures_STC,2,5,0.0010312840106930885,0.10312840106930884
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,silver_futures_STC,3,5,0.0007720841974015148,0.07720841974015148
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,silver_futures_STC,4,5,0.00046694362353127803,0.0466943623531278
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,silver_futures_STC,5,5,0.0022388336338742417,0.22388336338742418
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,platinum_futures_STC,1,5,0.0013657956755918754,0.13657956755918754
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,platinum_futures_STC,2,5,0.0019831718252324854,0.19831718252324854
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,platinum_futures_STC,3,5,0.0022534472961002966,0.22534472961002966
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,platinum_futures_STC,4,5,0.0018946688328432555,0.18946688328432554
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,platinum_futures_STC,5,5,0.004483592964100215,0.44835929641002154
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,palladium_futures_STC,1,5,0.0019005518847199764,0.19005518847199765
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,palladium_futures_STC,2,5,0.008879416320440267,0.8879416320440268
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,palladium_futures_STC,3,5,0.00710415715030122,0.710415715030122
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,palladium_futures_STC,4,5,0.010238869429753588,1.0238869429753588
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,palladium_futures_STC,5,5,0.003849612428846946,0.3849612428846946
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,gold_spot_STC,1,5,0.0019065712245505482,0.1906571224550548
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,gold_spot_STC,2,5,0.0018549017657479834,0.18549017657479835
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,gold_spot_STC,3,5,0.0016113106245335385,0.16113106245335385
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,gold_spot_STC,4,5,0.0013986896430551346,0.13986896430551346
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,gold_spot_STC,5,5,0.0005510504945815453,0.05510504945815453
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,silver_spot_STC,1,5,0.0015129408975604096,0.15129408975604097
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,silver_spot_STC,2,5,0.0014262149048571502,0.142621490485715
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,silver_spot_STC,3,5,0.0009626712180170631,0.09626712180170631
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,silver_spot_STC,4,5,0.0005218263360768846,0.05218263360768846
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,silver_spot_STC,5,5,0.0010639946359712008,0.10639946359712008
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,platinum_spot_STC,1,5,0.0008194406406989932,0.08194406406989932
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,platinum_spot_STC,2,5,0.0034003719611516896,0.34003719611516897
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,platinum_spot_STC,3,5,0.004281235017363019,0.4281235017363019
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,platinum_spot_STC,4,5,0.0011461801917458775,0.11461801917458775
same_scale_STC,same_scale_cross_metal,STC,,palladium_spot_STC,platinum_spot_STC,5,5,0.0021811202392025848,0.21811202392025847
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,silver_futures_MTC,1,4,0.001970661158530359,0.19706611585303588
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,silver_futures_MTC,2,4,0.0018973135545745747,0.18973135545745748
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,silver_futures_MTC,3,4,0.0018159796931682065,0.18159796931682065
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,silver_futures_MTC,4,4,0.001727612236244696,0.1727612236244696
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,platinum_futures_MTC,1,4,0.01702047911829709,1.702047911829709
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,platinum_futures_MTC,2,4,0.014555963761075461,1.455596376107546
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,platinum_futures_MTC,3,4,0.011158415728780883,1.1158415728780882
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,platinum_futures_MTC,4,4,0.007588964276449571,0.7588964276449571
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,palladium_futures_MTC,1,4,0.006892764325285471,0.6892764325285471
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,palladium_futures_MTC,2,4,0.005525882739003982,0.5525882739003982
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,palladium_futures_MTC,3,4,0.00392965526929781,0.39296552692978104
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,palladium_futures_MTC,4,4,0.0024274592066455794,0.24274592066455794
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,gold_spot_MTC,1,4,0.10889135164505889,10.88913516450589
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,gold_spot_MTC,2,4,0.08451908042297057,8.451908042297058
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,gold_spot_MTC,3,4,0.0579464442788613,5.79464442788613
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,gold_spot_MTC,4,4,0.03389901660584647,3.3899016605846466
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,silver_spot_MTC,1,4,0.031100552858374896,3.1100552858374897
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,silver_spot_MTC,2,4,0.0247111284514516,2.4711128451451603
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,silver_spot_MTC,3,4,0.01759280747146213,1.759280747146213
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,silver_spot_MTC,4,4,0.011108213887241541,1.110821388724154
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,platinum_spot_MTC,1,4,0.015502445272532863,1.5502445272532863
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,platinum_spot_MTC,2,4,0.013588509653759745,1.3588509653759744
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,platinum_spot_MTC,3,4,0.010753784961572468,1.0753784961572468
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,platinum_spot_MTC,4,4,0.007586577766654506,0.7586577766654506
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,palladium_spot_MTC,1,4,0.012101154620262353,1.2101154620262353
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,palladium_spot_MTC,2,4,0.009572442904472593,0.9572442904472592
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,palladium_spot_MTC,3,4,0.006613830481686026,0.6613830481686026
same_scale_MTC,same_scale_cross_metal,MTC,,gold_futures_MTC,palladium_spot_MTC,4,4,0.0038565647308633744,0.38565647308633744
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,gold_futures_MTC,1,5,0.0038060472526500054,0.38060472526500055
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,gold_futures_MTC,2,5,0.00282038405350782,0.282038405350782
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,gold_futures_MTC,3,5,0.002526486087573933,0.2526486087573933
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,gold_futures_MTC,4,5,0.0028893046112651185,0.28893046112651183
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,gold_futures_MTC,5,5,0.003983625256372614,0.39836252563726143
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,platinum_futures_MTC,1,5,0.006600036033699066,0.6600036033699066
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,platinum_futures_MTC,2,5,0.0052964334488056234,0.5296433448805623
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,platinum_futures_MTC,3,5,0.004651945264679473,0.4651945264679473
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,platinum_futures_MTC,4,5,0.004785797124070402,0.4785797124070402
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,platinum_futures_MTC,5,5,0.005686346981134801,0.5686346981134801
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,palladium_futures_MTC,1,5,0.005861077274880381,0.5861077274880381
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,palladium_futures_MTC,2,5,0.00461523109420642,0.46152310942064195
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,palladium_futures_MTC,3,5,0.004136247842405734,0.41362478424057336
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,palladium_futures_MTC,4,5,0.004507187064424254,0.45071870644242545
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,palladium_futures_MTC,5,5,0.005641023640513676,0.5641023640513676
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,gold_spot_MTC,1,5,0.017422676918592155,1.7422676918592155
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,gold_spot_MTC,2,5,0.01368563263677775,1.368563263677775
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,gold_spot_MTC,3,5,0.012695061993712226,1.2695061993712227
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,gold_spot_MTC,4,5,0.014746578509846306,1.4746578509846306
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,gold_spot_MTC,5,5,0.019536093452670017,1.9536093452670018
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,silver_spot_MTC,1,5,0.018568342342065634,1.8568342342065633
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,silver_spot_MTC,2,5,0.014354702774355459,1.435470277435546
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,silver_spot_MTC,3,5,0.012330165539964858,1.233016553996486
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,silver_spot_MTC,4,5,0.012785636494422133,1.2785636494422132
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,silver_spot_MTC,5,5,0.015539496957591839,1.5539496957591838
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,platinum_spot_MTC,1,5,0.008134582770245367,0.8134582770245367
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,platinum_spot_MTC,2,5,0.006877694053204453,0.6877694053204453
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,platinum_spot_MTC,3,5,0.006554147373103667,0.6554147373103667
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,platinum_spot_MTC,4,5,0.007288751874394911,0.7288751874394911
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,platinum_spot_MTC,5,5,0.009039078211246845,0.9039078211246845
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,palladium_spot_MTC,1,5,0.002735688529853822,0.2735688529853822
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,palladium_spot_MTC,2,5,0.0021673133001199507,0.21673133001199507
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,palladium_spot_MTC,3,5,0.0019257766336802085,0.19257766336802085
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,palladium_spot_MTC,4,5,0.002073758467579832,0.20737584675798318
same_scale_MTC,same_scale_cross_metal,MTC,,silver_futures_MTC,palladium_spot_MTC,5,5,0.002601434154067735,0.2601434154067735
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,gold_futures_MTC,1,3,0.016539002381818387,1.6539002381818386
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,gold_futures_MTC,2,3,0.010427072608814814,1.0427072608814814
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,gold_futures_MTC,3,3,0.0056589844245126,0.56589844245126
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,silver_futures_MTC,1,3,0.004622156475359836,0.4622156475359836
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,silver_futures_MTC,2,3,0.004491059136054042,0.4491059136054042
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,silver_futures_MTC,3,3,0.004337727687071139,0.4337727687071139
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,palladium_futures_MTC,1,3,0.030989674765227217,3.0989674765227218
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,palladium_futures_MTC,2,3,0.024536141759410875,2.4536141759410874
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,palladium_futures_MTC,3,3,0.018203977382136728,1.820397738213673
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,gold_spot_MTC,1,3,0.026038658775543063,2.6038658775543064
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,gold_spot_MTC,2,3,0.01821783458146905,1.8217834581469048
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,gold_spot_MTC,3,3,0.011743251164655771,1.1743251164655772
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,silver_spot_MTC,1,3,0.07846878273607036,7.846878273607036
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,silver_spot_MTC,2,3,0.057698717514518535,5.769871751451854
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,silver_spot_MTC,3,3,0.03878179751225908,3.8781797512259084
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,platinum_spot_MTC,1,3,0.20180554698932057,20.180554698932056
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,platinum_spot_MTC,2,3,0.15380932256510377,15.380932256510377
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,platinum_spot_MTC,3,3,0.10973015144710144,10.973015144710144
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,palladium_spot_MTC,1,3,0.027680260056872713,2.7680260056872714
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,palladium_spot_MTC,2,3,0.021054361869251605,2.1054361869251603
same_scale_MTC,same_scale_cross_metal,MTC,,platinum_futures_MTC,palladium_spot_MTC,3,3,0.01533763134590234,1.533763134590234
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,gold_futures_MTC,1,4,0.005595898305520873,0.5595898305520872
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,gold_futures_MTC,2,4,0.004410048697929839,0.44100486979298387
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,gold_futures_MTC,3,4,0.0032813946721071395,0.32813946721071396
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,gold_futures_MTC,4,4,0.002415984327434731,0.24159843274347312
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,silver_futures_MTC,1,4,0.0041712433857006735,0.41712433857006737
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,silver_futures_MTC,2,4,0.004014056786213328,0.4014056786213328
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,silver_futures_MTC,3,4,0.0038740529599009255,0.38740529599009255
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,silver_futures_MTC,4,4,0.0037515900907413025,0.37515900907413025
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,platinum_futures_MTC,1,4,0.027404005905358964,2.7404005905358964
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,platinum_futures_MTC,2,4,0.020466370551182823,2.0466370551182824
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,platinum_futures_MTC,3,4,0.014016787774926027,1.4016787774926027
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,platinum_futures_MTC,4,4,0.008686479223462742,0.8686479223462742
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,gold_spot_MTC,1,4,0.011035549258124685,1.1035549258124686
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,gold_spot_MTC,2,4,0.008847685793511141,0.8847685793511142
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,gold_spot_MTC,3,4,0.00658268041577238,0.658268041577238
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,gold_spot_MTC,4,4,0.004501357634214027,0.4501357634214027
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,silver_spot_MTC,1,4,0.013566123026713348,1.3566123026713348
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,silver_spot_MTC,2,4,0.009636946297555904,0.9636946297555904
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,silver_spot_MTC,3,4,0.006322051333984471,0.6322051333984471
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,silver_spot_MTC,4,4,0.003905079437109138,0.3905079437109138
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,platinum_spot_MTC,1,4,0.03616383324154529,3.616383324154529
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,platinum_spot_MTC,2,4,0.026479322735565143,2.6479322735565143
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,platinum_spot_MTC,3,4,0.017840708797444607,1.7840708797444607
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,platinum_spot_MTC,4,4,0.010942462381574007,1.0942462381574007
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,palladium_spot_MTC,1,4,0.23624239885082984,23.624239885082986
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,palladium_spot_MTC,2,4,0.1703931682578098,17.039316825780983
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,palladium_spot_MTC,3,4,0.11127524381854687,11.127524381854686
same_scale_MTC,same_scale_cross_metal,MTC,,palladium_futures_MTC,palladium_spot_MTC,4,4,0.06608628671557241,6.608628671557241
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,gold_futures_MTC,1,5,0.1569017161922385,15.69017161922385
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,gold_futures_MTC,2,5,0.08332398987564034,8.332398987564034
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,gold_futures_MTC,3,5,0.036572792602879274,3.6572792602879276
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,gold_futures_MTC,4,5,0.022188951288084045,2.2188951288084047
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,gold_futures_MTC,5,5,0.02688979477411444,2.688979477411444
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,silver_futures_MTC,1,5,0.008080586847483815,0.8080586847483815
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,silver_futures_MTC,2,5,0.007653142713095953,0.7653142713095953
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,silver_futures_MTC,3,5,0.007257983047600559,0.7257983047600559
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,silver_futures_MTC,4,5,0.006897933060017201,0.6897933060017201
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,silver_futures_MTC,5,5,0.00657536144215841,0.657536144215841
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,platinum_futures_MTC,1,5,0.02244261463507516,2.2442614635075158
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,platinum_futures_MTC,2,5,0.01800592515765579,1.800592515765579
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,platinum_futures_MTC,3,5,0.013413214537609516,1.3413214537609515
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,platinum_futures_MTC,4,5,0.00922137446638029,0.922137446638029
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,platinum_futures_MTC,5,5,0.005840854202643529,0.584085420264353
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,palladium_futures_MTC,1,5,0.011471458765292352,1.1471458765292353
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,palladium_futures_MTC,2,5,0.008396216615202757,0.8396216615202756
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,palladium_futures_MTC,3,5,0.005643928662999123,0.5643928662999123
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,palladium_futures_MTC,4,5,0.0035135602874395186,0.35135602874395183
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,palladium_futures_MTC,5,5,0.0021293965446005404,0.21293965446005403
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,silver_spot_MTC,1,5,0.057508223382827184,5.750822338282719
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,silver_spot_MTC,2,5,0.044015204784742114,4.401520478474211
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,silver_spot_MTC,3,5,0.03066496857064664,3.066496857064664
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,silver_spot_MTC,4,5,0.019165999292852377,1.9165999292852378
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,silver_spot_MTC,5,5,0.010615597541841387,1.0615597541841386
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,platinum_spot_MTC,1,5,0.022927040043497642,2.292704004349764
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,platinum_spot_MTC,2,5,0.018789823432591113,1.8789823432591113
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,platinum_spot_MTC,3,5,0.014275942528192566,1.4275942528192567
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,platinum_spot_MTC,4,5,0.009994407599843835,0.9994407599843834
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,platinum_spot_MTC,5,5,0.00645582579489758,0.6455825794897581
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,palladium_spot_MTC,1,5,0.009700906005316891,0.9700906005316892
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,palladium_spot_MTC,2,5,0.007244676970265717,0.7244676970265717
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,palladium_spot_MTC,3,5,0.004973303862661018,0.4973303862661018
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,palladium_spot_MTC,4,5,0.0032075767838817414,0.32075767838817415
same_scale_MTC,same_scale_cross_metal,MTC,,gold_spot_MTC,palladium_spot_MTC,5,5,0.002112761337281256,0.21127613372812562
same_scale_MTC,same_scale_cross_metal,MTC,,silver_spot_MTC,gold_futures_MTC,1,4,0.02837195495911812,2.837195495911812
same_scale_MTC,same_scale_cross_metal,MTC,,silver_spot_MTC,gold_futures_MTC,2,4,0.01855946677762179,1.855946677762179
same_scale_MTC,same_scale_cross_metal,MTC,,silver_spot_MTC,gold_futures_MTC,3,4,0.01080070408280099,1.080070408280099
same_scale_MTC,same_scale_cross_metal,MTC,,silver_spot_MTC,gold_futures_MTC,4,4,0.006865972761511272,0.6865972761511272
same_scale_MTC,same_scale_cross_metal,MTC,,silver_spot_MTC,silver_futures_MTC,1,4,0.009224069418190982,0.9224069418190981
same_scale_MTC,same_scale_cross_metal,MTC,,silver_spot_MTC,silver_futures_MTC,2,4,0.009017109700033919,0.9017109700033918
same_scale_MTC,same_scale_cross_metal,MTC,,silver_spot_MTC,silver_futures_MTC,3,4,0.008756386577231141,0.8756386577231141
same_scale_MTC,same_scale_cross_metal,MTC,,silver_spot_MTC,silver_futures_MTC,4,4,0.00844754781722697,0.844754781722697
