date,window_size,window_start,window_end,network_id,network_type,network_scale,network_metal,strict_r2g_tci,mean_total_r2,min_total_r2,max_total_r2,pca_tci,strict_minus_pca_tci
,3100,2012-01-04,2026-03-31,same_scale_STC,same_scale_cross_metal,STC,,79.51036007380551,0.7951036007380552,0.6229623495541594,0.8852228026431371,79.51036007380549,2.842170943040401e-14
,3100,2012-01-04,2026-03-31,same_scale_MTC,same_scale_cross_metal,MTC,,65.33427551675577,0.6533427551675577,0.11535878480401432,0.8774856480556542,65.3342755167558,-2.842170943040401e-14
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,70.78750836740615,0.7078750836740615,0.5916030784085127,0.823226074155972,70.78750836740615,0.0
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,57.57671000961565,0.5757671000961565,0.42760260633685593,0.7039898772410471,57.57671000961565,0.0
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,49.40475960887699,0.49404759608876986,0.19539730934009764,0.7503714871946667,49.404759608877,-1.4210854715202004e-14
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,84.68629002130966,0.8468629002130966,0.7983092388026156,0.8917799778579841,84.68629002130965,1.4210854715202004e-14
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,77.46725307098298,0.7746725307098298,0.5823018948926222,0.8811957779404058,77.46725307098296,1.4210854715202004e-14
