date,window_size,window_start,window_end,network_id,network_type,network_scale,network_metal,target,source,r2g,r2g_percent
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,palladium_spot_LTC,silver_spot_LTC,0.03542841407504704,3.5428414075047043
,3100,2012-01-04,2026-03-31,same_scale_LTC,same_scale_cross_metal,LTC,,palladium_spot_LTC,platinum_spot_LTC,0.07069274948228357,7.069274948228357
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_STC,gold_spot_STC,0.6177037706717624,61.77037706717624
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_STC,gold_futures_MTC,0.04054089426680233,4.054089426680233
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_STC,gold_spot_MTC,0.010290199046701773,1.0290199046701773
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_STC,gold_futures_LTC,0.0007850669921303147,0.07850669921303147
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_STC,gold_spot_LTC,0.0008606333216172133,0.08606333216172132
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_STC,gold_futures_STC,0.5864795211566155,58.64795211566155
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_STC,gold_futures_MTC,0.08757381192583609,8.757381192583608
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_STC,gold_spot_MTC,0.028460389379360858,2.8460389379360858
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_STC,gold_futures_LTC,0.001045591231598653,0.1045591231598653
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_STC,gold_spot_LTC,0.0004305635476359823,0.04305635476359823
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_MTC,gold_futures_STC,0.05484799851503822,5.484799851503822
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_MTC,gold_spot_STC,0.10578156656396002,10.578156656396002
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_MTC,gold_spot_MTC,0.4538241915187765,45.38241915187765
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_MTC,gold_futures_LTC,0.009185887989328305,0.9185887989328305
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_MTC,gold_spot_LTC,0.0017328862317915314,0.17328862317915314
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_MTC,gold_futures_STC,0.01364789100469731,1.364789100469731
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_MTC,gold_spot_STC,0.03269109303211022,3.2691093032110223
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_MTC,gold_futures_MTC,0.48266352001532103,48.266352001532105
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_MTC,gold_futures_LTC,0.031486849843937806,3.1486849843937805
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_MTC,gold_spot_LTC,0.01026022933305821,1.026022933305821
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_LTC,gold_futures_STC,0.0015672131403071583,0.15672131403071582
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_LTC,gold_spot_STC,0.0021917623616136096,0.21917623616136095
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_LTC,gold_futures_MTC,0.014165530106214632,1.4165530106214632
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_LTC,gold_spot_MTC,0.03624057143908818,3.6240571439088183
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_futures_LTC,gold_spot_LTC,0.4025423616047788,40.25423616047788
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_LTC,gold_futures_STC,0.0013873348693028346,0.13873348693028345
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_LTC,gold_spot_STC,0.0009672219045171482,0.09672219045171482
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_LTC,gold_futures_MTC,0.0026746550628642014,0.26746550628642013
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_LTC,gold_spot_MTC,0.010620307599137898,1.0620307599137897
,3100,2012-01-04,2026-03-31,within_gold,within_metal_cross_scale,,gold,gold_spot_LTC,gold_futures_LTC,0.4119530869010338,41.19530869010338
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_STC,silver_spot_STC,0.6542251962370126,65.42251962370126
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_STC,silver_futures_MTC,0.008074470463763611,0.8074470463763611
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_STC,silver_spot_MTC,0.08678374994799631,8.678374994799631
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_STC,silver_futures_LTC,0.00016796223478030809,0.01679622347803081
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_STC,silver_spot_LTC,0.0011201083111138516,0.11201083111138516
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_STC,silver_futures_STC,0.6795374495044719,67.95374495044719
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_STC,silver_futures_MTC,0.0023437413625552444,0.23437413625552445
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_STC,silver_spot_MTC,0.04739919134476103,4.739919134476104
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_STC,silver_futures_LTC,0.0008086923651983406,0.08086923651983406
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_STC,silver_spot_LTC,0.0010881833204830617,0.10881833204830617
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_futures_STC,0.014320661612020353,1.4320661612020353
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_spot_STC,0.0063759908337934846,0.6375990833793485
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_spot_MTC,0.08885863443638947,8.885863443638947
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_futures_LTC,0.024275738195079246,2.4275738195079244
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_MTC,silver_spot_LTC,0.3135408012174689,31.35408012174689
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_MTC,silver_futures_STC,0.16858166460953214,16.858166460953214
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_MTC,silver_spot_STC,0.10901758987836353,10.901758987836354
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_MTC,silver_futures_MTC,0.09581904402154828,9.581904402154828
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_MTC,silver_futures_LTC,0.00046225471959834873,0.046225471959834875
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_MTC,silver_spot_LTC,0.012772959630553605,1.2772959630553604
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_LTC,silver_futures_STC,0.0006837319301691705,0.06837319301691705
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_LTC,silver_spot_STC,0.0016309809130185741,0.1630980913018574
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_LTC,silver_futures_MTC,0.03335111148592192,3.335111148592192
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_LTC,silver_spot_MTC,0.0007546271883346303,0.07546271883346303
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_futures_LTC,silver_spot_LTC,0.15897685782265333,15.897685782265333
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_futures_STC,0.002359189920895864,0.23591899208958642
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_spot_STC,0.0023811662464033995,0.23811662464033995
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_futures_MTC,0.3098686895027679,30.98686895027679
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_spot_MTC,0.010154833784575336,1.0154833784575334
,3100,2012-01-04,2026-03-31,within_silver,within_metal_cross_scale,,silver,silver_spot_LTC,silver_futures_LTC,0.1285503034913952,12.85503034913952
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_spot_STC,0.8340218724766378,83.40218724766379
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_futures_MTC,0.0053279641182001035,0.5327964118200104
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_spot_MTC,0.003731341277783515,0.3731341277783515
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_futures_LTC,0.000616047853530051,0.0616047853530051
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_STC,platinum_spot_LTC,0.00024129427743128798,0.024129427743128797
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_futures_STC,0.8340280857649881,83.40280857649881
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_futures_MTC,0.00493220403127209,0.493220403127209
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_spot_MTC,0.004584674816349365,0.4584674816349365
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_futures_LTC,0.0002151812374752979,0.021518123747529788
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_STC,platinum_spot_LTC,0.0001672925715036132,0.016729257150361318
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_futures_STC,0.004668301568398074,0.4668301568398074
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_spot_STC,0.003908575439984379,0.39085754399843786
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_spot_MTC,0.8721405764542818,87.21405764542818
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_futures_LTC,0.007613010665215357,0.7613010665215356
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_MTC,platinum_spot_LTC,0.0020850933642773627,0.20850933642773628
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_futures_STC,0.0022229888740359477,0.22229888740359477
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_spot_STC,0.0026273872200626375,0.26273872200626375
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_futures_MTC,0.8675252692058747,86.75252692058747
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_futures_LTC,0.013537668400512095,1.3537668400512095
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_MTC,platinum_spot_LTC,0.005866664157498857,0.5866664157498857
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_futures_STC,0.0005078205901402545,0.050782059014025445
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_spot_STC,0.00027452663439279695,0.027452663439279695
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_futures_MTC,0.017542290973877793,1.7542290973877792
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_spot_MTC,0.02261031897255855,2.261031897255855
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_futures_LTC,platinum_spot_LTC,0.7718717115296829,77.18717115296829
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_LTC,platinum_futures_STC,0.0002398490714643417,0.02398490714643417
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_LTC,platinum_spot_STC,0.0003469073778036379,0.034690737780363794
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_LTC,platinum_futures_MTC,0.0021449368180077367,0.21449368180077366
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_LTC,platinum_spot_MTC,0.004974309392114428,0.4974309392114428
,3100,2012-01-04,2026-03-31,within_platinum,within_metal_cross_scale,,platinum,platinum_spot_LTC,platinum_futures_LTC,0.7906032361432255,79.06032361432254
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_spot_STC,0.8614876745021909,86.14876745021908
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_futures_MTC,0.0074523853776099075,0.7452385377609907
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_spot_MTC,0.011698540622298345,1.1698540622298346
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_futures_LTC,0.00029083926347689437,0.029083926347689436
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_STC,palladium_spot_LTC,0.0002663381748296513,0.026633817482965134
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_futures_STC,0.8646119061219788,86.46119061219788
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_futures_MTC,0.005129337752417878,0.5129337752417878
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_spot_MTC,0.009613246976827637,0.9613246976827636
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_futures_LTC,0.00013007587945918248,0.01300758794591825
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_STC,palladium_spot_LTC,0.00046309482430253264,0.04630948243025326
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_futures_STC,0.006610746042013859,0.661074604201386
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_spot_STC,0.005372004259910007,0.5372004259910007
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_spot_MTC,0.8140514969470423,81.40514969470422
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_futures_LTC,0.007545478599422211,0.7545478599422211
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_MTC,palladium_spot_LTC,0.014172762889956272,1.4172762889956272
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_futures_STC,0.016429422827901455,1.6429422827901454
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_spot_STC,0.015435405535510913,1.5435405535510913
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_futures_MTC,0.808868299099394,80.8868299099394
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_futures_LTC,0.002904812771407733,0.2904812771407733
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_MTC,palladium_spot_LTC,0.007998459064805808,0.7998459064805807
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_LTC,palladium_futures_STC,0.0009208543586306671,0.09208543586306671
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_LTC,palladium_spot_STC,0.0006575069265964537,0.06575069265964538
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_LTC,palladium_futures_MTC,0.014699507130478327,1.4699507130478326
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_LTC,palladium_spot_MTC,0.009726885036317249,0.9726885036317249
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_futures_LTC,palladium_spot_LTC,0.5562971414405995,55.629714144059946
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_futures_STC,0.0016006825137559583,0.16006825137559583
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_spot_STC,0.00185982521884219,0.18598252188421902
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_futures_MTC,0.031436949906939064,3.1436949906939065
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_spot_MTC,0.024749620380420348,2.474962038042035
,3100,2012-01-04,2026-03-31,within_palladium,within_metal_cross_scale,,palladium,palladium_spot_LTC,palladium_futures_LTC,0.5455538838136429,54.55538838136429
