date,series,scale,value
2012-06-12,gold_futures,STC,0.824579570904908
2012-06-13,gold_futures,STC,-0.22449440550755018
2012-06-14,gold_futures,STC,-0.6242115462130639
2012-06-15,gold_futures,STC,0.20995324474367993
2012-06-18,gold_futures,STC,0.15290436510549277
2012-06-19,gold_futures,STC,0.48772373325401525
2012-06-20,gold_futures,STC,0.6036616828959396
2012-06-21,gold_futures,STC,-2.0016646183405635
2012-06-22,gold_futures,STC,1.0754740901444344
2012-06-25,gold_futures,STC,2.0016862958368002
2012-06-26,gold_futures,STC,-0.6136045037598138
2012-06-27,gold_futures,STC,0.0691387303758424
2012-06-28,gold_futures,STC,-2.2645814396210584
2012-06-29,gold_futures,STC,2.799468788054388
2012-07-02,gold_futures,STC,-0.8837081026689884
2012-07-03,gold_futures,STC,1.3498964954314387
2012-07-04,gold_futures,STC,-0.5196181011804986
2012-07-06,gold_futures,STC,-1.3426282596462222
2012-07-09,gold_futures,STC,1.3260711114463946
2012-07-10,gold_futures,STC,-0.09844936523861869
2012-07-11,gold_futures,STC,-0.17512217511162625
2012-07-12,gold_futures,STC,-0.9438585061163158
2012-07-13,gold_futures,STC,1.2250442556765977
2012-07-16,gold_futures,STC,-0.4333054264711976
2012-07-17,gold_futures,STC,-0.3644419384248822
2012-07-18,gold_futures,STC,-1.2742454703500843
2012-07-19,gold_futures,STC,0.5642140815280796
2012-07-20,gold_futures,STC,0.06189365229703843
2012-07-23,gold_futures,STC,-0.5256732778778388
2012-07-24,gold_futures,STC,-0.3429327229620768
2012-07-25,gold_futures,STC,1.6970679929492134
2012-07-26,gold_futures,STC,0.14385129303932698
2012-07-27,gold_futures,STC,-0.05133263377943373
2012-07-30,gold_futures,STC,0.2168464910305583
2012-07-31,gold_futures,STC,-0.666270469477062
2012-08-01,gold_futures,STC,-0.5030153260419203
2012-08-02,gold_futures,STC,-1.087297909894777
2012-08-03,gold_futures,STC,1.095804512156659
2012-08-06,gold_futures,STC,0.3464426021072247
2012-08-07,gold_futures,STC,-0.2843546077014737
2012-08-08,gold_futures,STC,0.15994418213608738
2012-08-09,gold_futures,STC,0.27420544371265815
2012-08-10,gold_futures,STC,0.2243476607925442
2012-08-13,gold_futures,STC,-0.5448531639736154
2012-08-14,gold_futures,STC,-0.5753009226335877
2012-08-15,gold_futures,STC,0.23627847136329463
2012-08-16,gold_futures,STC,0.6114551867746134
2012-08-17,gold_futures,STC,-0.35586481646910373
2012-08-20,gold_futures,STC,-0.36157523705092476
2012-08-21,gold_futures,STC,0.47798447066730115
2012-08-22,gold_futures,STC,-0.9174823766122177
2012-08-23,gold_futures,STC,1.2930639179834238
2012-08-24,gold_futures,STC,-0.40925111919533436
2012-08-27,gold_futures,STC,0.010513689898229317
2012-08-28,gold_futures,STC,-0.3475754064140891
2012-08-29,gold_futures,STC,-0.44777493655633366
2012-08-30,gold_futures,STC,-0.6227381192548932
2012-08-31,gold_futures,STC,1.2526427357441492
2012-09-03,gold_futures,STC,-0.35331733528493753
2012-09-05,gold_futures,STC,-1.085882782402986
2012-09-06,gold_futures,STC,-0.16874518507692993
2012-09-07,gold_futures,STC,1.3918733476991219
2012-09-10,gold_futures,STC,-0.9744632890991725
2012-09-11,gold_futures,STC,-0.2755586931711687
2012-09-12,gold_futures,STC,-0.665692522362205
2012-09-13,gold_futures,STC,1.4518398025829633
2012-09-14,gold_futures,STC,-0.6849209479201669
2012-09-17,gold_futures,STC,-0.6633888841614193
2012-09-18,gold_futures,STC,-0.237482819798148
2012-09-19,gold_futures,STC,0.06015614346705028
2012-09-20,gold_futures,STC,0.18656510714601204
2012-09-21,gold_futures,STC,0.7971400303050373
2012-09-24,gold_futures,STC,-0.4895945698089799
2012-09-25,gold_futures,STC,0.1709635509236026
2012-09-26,gold_futures,STC,-0.8750265978524383
2012-09-27,gold_futures,STC,1.216196732811272
2012-09-28,gold_futures,STC,-0.7231475770681799
2012-10-01,gold_futures,STC,0.2155938066578611
2012-10-02,gold_futures,STC,-0.6640717025060908
2012-10-03,gold_futures,STC,0.11579678604080304
2012-10-04,gold_futures,STC,0.9453544250449486
2012-10-05,gold_futures,STC,-0.7274352650107
2012-10-08,gold_futures,STC,-0.011940205448351449
2012-10-09,gold_futures,STC,-0.24093048910545806
2012-10-10,gold_futures,STC,0.4110552449936138
2012-10-11,gold_futures,STC,0.7170582771270491
2012-10-12,gold_futures,STC,-0.23402329874695332
