date,original,STC,MTC,LTC,hierarchical_reconstructed,hierarchical_error
2012-01-04,0.4882442581145341,0.3851672919273298,0.0338012565698974,0.0692757096173069,0.4882442581145341,0.0
2012-01-05,0.6000339669721022,0.5495793207363986,-0.0192340922079354,0.0696887384436391,0.6000339669721023,1.1102230246251565e-16
2012-01-06,-0.239581711274095,-0.2471706485997403,-0.0625077964315764,0.0700967337572218,-0.2395817112740949,1.1102230246251565e-16
2012-01-09,-0.413204529147837,-0.3933257109858545,-0.0903784982171915,0.0704996800552091,-0.4132045291478369,1.1102230246251565e-16
2012-01-10,1.322782845865511,1.3480844648019317,-0.0961991802362147,0.0708975612997944,1.3227828458655113,2.220446049250313e-16
2012-01-11,0.6594517496086638,0.662399603843381,-0.0742382141482084,0.0712903599134911,0.6594517496086637,-1.1102230246251565e-16
2012-01-12,0.3372008262219061,0.2873424735790075,-0.0218197026455563,0.0716780552884549,0.3372008262219061,0.0
2012-01-13,-0.5595849354670612,-0.689497136192983,0.057851576906299,0.0720606238196227,-0.5595849354670612,0.0
2012-01-16,0.2528092089699285,0.0229230680567807,0.1574480996250818,0.0724380412880659,0.2528092089699284,-5.551115123125783e-17
2012-01-18,0.9597089805681414,0.6181322679473252,0.2687664291459601,0.0728102834748558,0.9597089805681411,-2.220446049250313e-16
2012-01-19,-0.1658520196468949,-0.6225954693852565,0.3835661235772971,0.0731773261610644,-0.16585201964689497,-8.326672684688674e-17
2012-01-20,0.5927842327982269,0.0260780449364331,0.4931670427340308,0.073539145127763,0.5927842327982269,0.0
2012-01-23,0.589290998505021,-0.0712871859422467,0.5866824682912449,0.0738957161560227,0.589290998505021,0.0
2012-01-24,-0.6625216121728172,-1.3877936064645244,0.6510249792647915,0.0742470150269158,-0.6625216121728171,1.1102230246251565e-16
2012-01-25,2.6849636009908195,1.937703141756328,0.6726674417129787,0.0745930175215128,2.6849636009908195,0.0
2012-01-26,0.5915780283986649,-0.1216160980706553,0.6382604270484342,0.0749336994208859,0.5915780283986648,-1.1102230246251565e-16
2012-01-27,1.0653002838639123,0.4494435937463124,0.5405876536114933,0.0752690365061064,1.065300283863912,-2.220446049250313e-16
2012-01-30,-0.4743128343377201,-0.944445443164884,0.3945336042689176,0.075599004558246,-0.4743128343377204,-3.3306690738754696e-16
2012-01-31,0.3575283631774617,0.0602646678996203,0.2213401159194652,0.0759235793583761,0.3575283631774616,-1.1102230246251565e-16
2012-02-01,0.4422549538400488,0.323529434560195,0.0424827825922857,0.0762427366875679,0.44225495384004865,-1.6653345369377348e-16
2012-02-02,0.7849087422759027,0.8287880659031959,-0.1204357759541864,0.0765564523268933,0.7849087422759028,1.1102230246251565e-16
2012-02-03,-1.8652653066029143,-1.6953648147524911,-0.2467651939078465,0.0768647020574232,-1.8652653066029146,-2.220446049250313e-16
2012-02-06,-0.3627282270556975,-0.1180293874561913,-0.3218663012597363,0.0771674616602301,-0.3627282270556975,0.0
2012-02-07,1.474599713959268,1.7308824682214716,-0.3337474611785884,0.0774647069163846,1.4745997139592677,-2.220446049250313e-16
2012-02-08,-0.6062522698781159,-0.4111588883113947,-0.2728497951736798,0.0777564136069585,-0.606252269878116,-1.1102230246251565e-16
2012-02-09,-0.2290898866545099,-0.1636636570804677,-0.1434687870870658,0.0780425575130236,-0.2290898866545099,0.0
2012-02-10,-0.535237673859168,-0.6398177212542988,0.0262569329794798,0.0783231144156509,-0.5352376738591681,-1.1102230246251565e-16
2012-02-13,0.011034867287929,-0.2689243644006434,0.2013611715926603,0.078598060095912,0.011034867287928907,-9.367506770274758e-17
2012-02-14,-0.1016830076543406,-0.5310788947872056,0.3505285167979863,0.0788673703348786,-0.1016830076543407,-9.71445146547012e-17
2012-02-15,0.4593655851738987,-0.0756476104600544,0.455882174720331,0.0791310209136222,0.4593655851738988,1.1102230246251565e-16
2012-02-16,-0.0040508204364186,-0.5942528901987207,0.510813082149088,0.0793889876132141,-0.004050820436418592,7.806255641895632e-18
2012-02-17,-0.2770020662960171,-0.8675305648428111,0.510887252332068,0.079641246214726,-0.2770020662960171,0.0
2012-02-20,0.639190493849906,0.1076204111030508,0.4516823102476259,0.0798877724992292,0.6391904938499059,-1.1102230246251565e-16
2012-02-22,2.4030278364249646,1.992822675546314,0.3300766186308552,0.0801285422477949,2.403027836424964,-4.440892098500626e-16
2012-02-23,0.1529963961806935,-0.0792102053168455,0.1518430702560432,0.0803635312414957,0.1529963961806934,-8.326672684688674e-17
2012-02-24,-0.3868803555111988,-0.4063621049430154,-0.0611109658295856,0.0805927152614021,-0.38688035551119887,-5.551115123125783e-17
2012-02-27,-0.2440472357780443,-0.0419464541690611,-0.2829168516975692,0.080816070088586,-0.24404723577804432,-2.7755575615628914e-17
2012-02-28,0.9076383358934236,1.3142432913415,-0.4876385269521948,0.0810335715041185,0.9076383358934238,2.220446049250313e-16
2012-02-29,-5.095970291838192,-4.527875555929514,-0.6493399311977499,0.0812451952890715,-5.095970291838192,0.0
2012-03-01,1.3392900403311536,2.005822508993348,-0.747983385886711,0.0814509172245165,1.3392900403311536,0.0
2012-03-02,-0.3421955717507252,0.3632945548133744,-0.787140839655625,0.0816507130915251,-0.34219557175072546,-2.7755575615628914e-16
2012-03-05,-0.3199347652885542,0.3745676981947572,-0.7763470221544799,0.0818445586711683,-0.3199347652885544,-2.220446049250313e-16
2012-03-06,-1.9318500308640016,-1.288729697783944,-0.7251527628245759,0.0820324297445182,-1.9318500308640016,0.0
2012-03-07,0.6281259395400696,1.188886282728574,-0.64297464528115,0.0822143020926456,0.6281259395400696,0.0
