date,original,emd_reconstructed,emd_error,gold_spot_STC,gold_spot_MTC,gold_spot_LTC,scale_reconstructed,scale_error
2024-03-07,0.5689463405817108,0.5689463405817103,-4.440892098500626e-16,-0.1945509136537875,0.2273400710903776,0.5361571831451206,0.5689463405817108,0.0
2024-03-11,0.9803119384315552,0.9803119384315551,-1.1102230246251565e-16,0.706932177546415,0.1600195009558465,0.1133602599292936,0.9803119384315551,-1.1102230246251565e-16
2024-03-12,-1.0479237841940048,-1.0479237841940046,2.220446049250313e-16,-0.7708095198355536,-0.1615309837444988,-0.1155832806139523,-1.0479237841940048,0.0
2024-03-13,0.7407680595911792,0.740768059591179,-2.220446049250313e-16,0.7249017907471533,0.1722853266640396,-0.1564190578200137,0.7407680595911792,0.0
2024-03-14,-0.6032769493914181,-0.6032769493914183,-2.220446049250313e-16,-0.6029240682650695,0.0083561431085777,-0.0087090242349262,-0.6032769493914181,0.0
2024-03-18,-0.0115660421132979,-0.011566042113298182,-2.8275992658421956e-16,0.1638449916718708,-0.3812656116185035,0.2058545778333347,-0.01156604211329798,-8.153200337090993e-17
2024-03-19,-0.1194397584685091,-0.11943975846850924,-1.3877787807814457e-16,-0.7283266933627985,0.2678011470914393,0.3410857878028501,-0.11943975846850913,-2.7755575615628914e-17
2024-03-20,1.9259375399943048,1.9259375399943046,-2.220446049250313e-16,0.956800357511502,0.6117206324735956,0.3574165500092073,1.925937539994305,2.220446049250313e-16
2024-03-21,-0.8863327712231417,-0.8863327712231419,-2.220446049250313e-16,-1.014849432671051,-0.153437628039609,0.2819542894875184,-0.8863327712231417,0.0
2024-03-25,-0.4258707601580092,-0.4258707601580095,-3.3306690738754696e-16,0.0095141646498054,-0.7175715349231182,0.2821866101153035,-0.42587076015800934,-1.6653345369377348e-16
2024-03-26,0.2891650254406741,0.2891650254406738,-2.7755575615628914e-16,0.3551116906390953,-0.5671479614694365,0.5012012962710153,0.28916502544067413,5.551115123125783e-17
2024-03-27,0.6397122528944976,0.6397122528944972,-4.440892098500626e-16,-0.3676617105878781,0.1645071923135652,0.8428667711688105,0.6397122528944976,0.0
2024-04-01,2.679799579054265,2.679799579054265,0.0,0.9297376832587272,0.6073833596439799,1.142678536151558,2.679799579054265,0.0
2024-04-02,1.2618220347413,1.2618220347412998,-2.220446049250313e-16,-0.2799570964157398,0.2747486587578802,1.26703047239916,1.2618220347413003,2.220446049250313e-16
2024-04-03,0.8707884321016657,0.8707884321016655,-2.220446049250313e-16,-0.0270202740251842,-0.3172069296463923,1.2150156357732422,0.8707884321016657,0.0
2024-04-04,-0.4096728460382337,-0.4096728460382341,-4.440892098500626e-16,-1.1407789800334966,-0.2963557317491589,1.027461865744422,-0.4096728460382335,1.6653345369377348e-16
2024-04-08,2.085874569191226,2.085874569191226,0.0,1.2307637418391306,0.0609353198300153,0.7941755075220803,2.085874569191226,0.0
2024-04-09,0.5807433832572428,0.5807433832572426,-2.220446049250313e-16,-0.1189317482759518,0.0577446235753688,0.6419305079578259,0.580743383257243,1.1102230246251565e-16
2024-04-10,-0.8004924186789886,-0.8004924186789883,2.220446049250313e-16,-1.264416471930245,-0.1156765916925519,0.5796006449438089,-0.8004924186789881,4.440892098500626e-16
2024-04-11,1.6300390231571704,1.63003902315717,-4.440892098500626e-16,1.1829447209358597,-0.0775733723655162,0.5246676745868268,1.6300390231571704,0.0
2024-04-15,0.4489286363791755,0.4489286363791751,-4.440892098500626e-16,-0.0332823138931071,0.0763409415166226,0.4058700087556599,0.44892863637917535,-1.6653345369377348e-16
2024-04-16,-0.0270678302589644,-0.02706783025896474,-3.400058012914542e-16,-0.3795563968975659,0.1623497991263706,0.1901387675122308,-0.027067830258964476,-7.632783294297951e-17
2024-04-17,-0.936131113183869,-0.9361311131838692,-2.220446049250313e-16,-1.1358948484982938,0.308491973647707,-0.1087282383332821,-0.936131113183869,0.0
2024-04-18,0.7985805206616625,0.7985805206616617,-7.771561172376096e-16,1.1312745921603995,0.08289745339184,-0.4155915248905772,0.7985805206616623,-2.220446049250313e-16
2024-04-22,-2.2196314091189606,-2.2196314091189606,0.0,-1.1069290813502826,-0.4724288324796485,-0.6402734952890292,-2.2196314091189606,0.0
2024-04-23,-0.2174617637227704,-0.21746176372277054,-1.3877787807814457e-16,0.7333943473657971,-0.228918914441548,-0.7219371966470195,-0.21746176372277037,2.7755575615628914e-17
2024-04-24,-0.2548442237958248,-0.2548442237958247,5.551115123125783e-17,-0.0625750575464298,0.5101377639347404,-0.7024069301841354,-0.2548442237958247,5.551115123125783e-17
2024-04-25,0.6931549396109737,0.6931549396109734,-3.3306690738754696e-16,1.0015102896418964,0.3304509324823924,-0.6388062825133152,0.6931549396109735,-2.220446049250313e-16
2024-04-29,0.1508153740475748,0.1508153740475747,-1.1102230246251565e-16,1.0393766014896402,-0.3556127992191382,-0.5329484282229271,0.15081537404757484,2.7755575615628914e-17
2024-04-30,-2.1551439092653446,-2.155143909265345,-4.440892098500626e-16,-1.3016467166505004,-0.4791220487614108,-0.3743751438534336,-2.1551439092653446,0.0
2024-05-01,1.449025352394795,1.449025352394795,0.0,1.2824539426740205,0.3332398228455948,-0.1666684131248201,1.4490253523947951,2.220446049250313e-16
2024-05-02,-0.6764068424253367,-0.6764068424253371,-4.440892098500626e-16,-1.139492890371803,0.4126436669824704,0.0504423809639956,-0.6764068424253369,-2.220446049250313e-16
2024-05-06,0.8773426719675292,0.8773426719675289,-3.3306690738754696e-16,0.9648794782997882,-0.3165726438320818,0.2290358374998228,0.8773426719675291,-1.1102230246251565e-16
2024-05-07,-0.4303622887405822,-0.43036228874058247,-2.7755575615628914e-16,-0.4140063643127133,-0.3545633226018922,0.3382073981740234,-0.4303622887405821,1.1102230246251565e-16
2024-05-08,-0.2425161414686627,-0.24251614146866296,-2.498001805406602e-16,-0.7708408638215709,0.1441390271658008,0.3841856951871074,-0.2425161414686628,-8.326672684688674e-17
2024-05-09,1.629147346725368,1.6291473467253683,2.220446049250313e-16,0.8137911545436413,0.3914354987835755,0.4239206933981516,1.6291473467253683,2.220446049250313e-16
2024-05-13,-0.420051591783821,-0.42005159178382134,-3.3306690738754696e-16,-0.8815736876312594,-0.0405229643192353,0.5020450601666736,-0.4200515917838211,-1.1102230246251565e-16
2024-05-14,0.9168337396090463,0.9168337396090461,-2.220446049250313e-16,0.7571301759730037,-0.4158395791138902,0.5755431427499328,0.9168337396090462,-1.1102230246251565e-16
2024-05-15,1.1846506745508023,1.1846506745508023,0.0,0.8488446674560033,-0.250279099484663,0.586085106579462,1.1846506745508023,0.0
2024-05-16,-0.3924146695254649,-0.392414669525465,-1.1102230246251565e-16,-1.20530430725201,0.3133488011828895,0.4995408365436555,-0.39241466952546494,-5.551115123125783e-17
2024-05-20,2.066239110624757,2.0662391106247564,-4.440892098500626e-16,1.3417497930174664,0.4291084875337161,0.295380830073574,2.0662391106247564,-4.440892098500626e-16
2024-05-21,-0.2238362742542854,-0.2238362742542855,-1.1102230246251565e-16,-0.2293686578505265,0.0084190662435588,-0.0028866826473175,-0.2238362742542852,1.942890293094024e-16
2024-05-22,-1.758289345495978,-1.7582893454959778,2.220446049250313e-16,-1.0576457669592894,-0.4289999502202316,-0.271643628316457,-1.7582893454959778,2.220446049250313e-16
2024-05-23,-2.1181323462888813,-2.118132346288881,4.440892098500626e-16,-1.4377565861866433,-0.2910969209533762,-0.3892788391488618,-2.1181323462888813,0.0
2024-05-28,1.378670479833488,1.3786704798334874,-4.440892098500626e-16,1.313989395270315,0.4108809009968927,-0.3461998164337199,1.378670479833488,0.0
2024-05-29,-0.9961723357971408,-0.9961723357971407,1.1102230246251565e-16,-1.1672030827946458,0.3703750733558454,-0.1993443263583403,-0.9961723357971407,1.1102230246251565e-16
2024-05-30,0.2322127145376384,0.23221271453763842,2.7755575615628914e-17,0.6524380754350296,-0.3724383613229396,-0.0477869995744515,0.23221271453763853,1.3877787807814457e-16
2024-06-03,0.3191324358798653,0.31913243587986506,-2.220446049250313e-16,0.787886986736642,-0.4479087778045055,-0.0208457730522712,0.31913243587986534,5.551115123125783e-17
2024-06-04,-1.0137417503496948,-1.0137417503496948,0.0,-1.1141598899519387,0.2596596063267881,-0.1592414667245439,-1.0137417503496946,2.220446049250313e-16
2024-06-05,1.2092340173577298,1.2092340173577298,0.0,1.0399939715143778,0.5463537835434646,-0.3771137377001125,1.2092340173577298,0.0
2024-06-06,0.8792250185606143,0.8792250185606141,-2.220446049250313e-16,1.4087552210242702,0.0395772803884532,-0.5691074828521092,0.8792250185606141,-2.220446049250313e-16
2024-06-10,-2.792687298459562,-2.792687298459562,0.0,-1.4986614530795197,-0.6407823578623578,-0.6532434875176845,-2.792687298459562,0.0
2024-06-11,0.266879175769219,0.26687917576921905,5.551115123125783e-17,1.3515086460167975,-0.5087538206422471,-0.5758756496053314,0.26687917576921905,5.551115123125783e-17
2024-06-12,0.3401821820831152,0.340182182083115,-1.6653345369377348e-16,0.8412986750635043,-0.125133190049513,-0.3759833029308759,0.34018218208311546,2.7755575615628914e-16
2024-06-13,-0.8989577090225076,-0.8989577090225077,-1.1102230246251565e-16,-0.8404057544743058,0.069465663288349,-0.1280176178365508,-0.8989577090225076,0.0
2024-06-17,0.6577825528773396,0.6577825528773396,0.0,0.3875746907978084,0.1977778078970095,0.0724300541825217,0.6577825528773396,0.0
2024-06-18,0.4450737931587234,0.445073793158723,-4.440892098500626e-16,-0.4910629941533179,0.8076041031501966,0.1285326841618446,0.4450737931587233,-1.1102230246251565e-16
2024-06-20,1.3001555359018369,1.3001555359018364,-4.440892098500626e-16,0.5290215722853966,0.7596899491235666,0.0114440144928735,1.3001555359018369,0.0
2024-06-24,-1.089603412952922,-1.089603412952922,0.0,-0.5423375871708999,-0.3595288400355834,-0.1877369857464386,-1.089603412952922,0.0
2024-06-25,-0.6366553699792554,-0.6366553699792555,-1.1102230246251565e-16,0.5378971082942952,-0.8443714094773433,-0.3301810687962072,-0.6366553699792554,0.0
2024-06-26,-0.9253299946358596,-0.9253299946358599,-2.220446049250313e-16,-0.5989960058603612,-0.021773520151485,-0.3045604686240135,-0.9253299946358597,-1.1102230246251565e-16
