date,original,emd_reconstructed,emd_error,platinum_spot_STC,platinum_spot_MTC,platinum_spot_LTC,scale_reconstructed,scale_error
2012-02-22,4.541642303893134,4.541642303893134,0.0,1.6353257630337272,1.1639296058428108,1.7423869350165964,4.541642303893134,0.0
2012-02-23,-0.1861439662607544,-0.18614396626075463,-2.220446049250313e-16,-1.7353256913525477,0.09444285467884,1.4547388704129536,-0.18614396626075402,3.885780586188048e-16
2012-02-24,-0.4084019678844974,-0.4084019678844978,-3.885780586188048e-16,-0.4223723576511048,-0.8921179550125355,0.906088344779143,-0.40840196788449745,-5.551115123125783e-17
2012-02-27,-0.3807297028398437,-0.38072970283984375,-5.551115123125783e-17,0.3827652488080922,-1.0148639195387563,0.2513689678908204,-0.38072970283984375,-5.551115123125783e-17
2012-02-28,0.5851391768464609,0.5851391768464608,-1.1102230246251565e-16,1.6354151235348386,-0.6728111120170441,-0.3774648346713335,0.585139176846461,1.1102230246251565e-16
2012-02-29,-2.361384810830458,-2.361384810830459,-8.881784197001252e-16,-1.6701894442093983,0.1940407406940404,-0.8852361073151005,-2.3613848108304585,-4.440892098500626e-16
2012-03-01,1.4235115821871425,1.423511582187142,-4.440892098500626e-16,1.8276145808565087,0.7703305279721113,-1.174433526641478,1.423511582187142,-4.440892098500626e-16
2012-03-02,-0.0589101637065603,-0.0589101637065601,2.0122792321330962e-16,0.6315522309554135,0.4874635208030974,-1.1779259154650712,-0.058910163706560326,-2.7755575615628914e-17
2012-03-05,-2.2345634074197207,-2.2345634074197207,0.0,-1.097986363733871,-0.1855860500992974,-0.9509909935865526,-2.2345634074197207,0.0
2012-03-06,-3.059278042116631,-3.0592780421166306,4.440892098500626e-16,-1.933895403597222,-0.5330606887117777,-0.5923219498076309,-3.0592780421166306,4.440892098500626e-16
2012-03-07,1.112152334386085,1.112152334386085,0.0,1.4724382441036687,-0.1537779176170753,-0.2065079921005085,1.112152334386085,0.0
2012-03-08,1.8144677046774584,1.8144677046774587,2.220446049250313e-16,1.3529772399231907,0.3313267369184491,0.1301637278358185,1.8144677046774584,0.0
2012-03-09,1.4496480050826044,1.4496480050826044,0.0,0.7310322262118344,0.3630469963317043,0.3555687825390657,1.4496480050826044,0.0
2012-03-12,0.7819481819001162,0.7819481819001163,1.1102230246251565e-16,0.3072403210239593,0.0404913640829875,0.4342164967931692,0.781948181900116,-2.220446049250313e-16
2012-03-13,-0.4553930453357502,-0.45539304533575026,-5.551115123125783e-17,-0.5761410138712787,-0.2538072936958809,0.3745552622314094,-0.45539304533575026,-5.551115123125783e-17
2012-03-14,-1.0427623162258648,-1.0427623162258648,0.0,-0.9077657378548804,-0.3379158570241474,0.2029192786531631,-1.0427623162258646,2.220446049250313e-16
2012-03-15,0.7756602135173374,0.7756602135173374,0.0,0.9702299438451883,-0.151149886201704,-0.0434198441261469,0.7756602135173375,1.1102230246251565e-16
2012-03-16,-0.9555163771088891,-0.9555163771088891,0.0,-0.8985134255814737,0.2549860790890552,-0.3119890306164705,-0.955516377108889,1.1102230246251565e-16
2012-03-19,0.7651421153168414,0.7651421153168411,-3.3306690738754696e-16,0.8814193016212797,0.4207515535837616,-0.5370287398882001,0.7651421153168412,-2.220446049250313e-16
2012-03-20,-1.5482786479115165,-1.5482786479115165,0.0,-0.8226741852352609,-0.0686634242060092,-0.6569410384702464,-1.5482786479115167,-2.220446049250313e-16
2012-03-21,-0.9418268008832164,-0.9418268008832164,0.0,0.1879756206858139,-0.4979526555859302,-0.6318497659831,-0.9418268008832164,0.0
2012-03-22,-1.2285166794578473,-1.2285166794578475,-2.220446049250313e-16,-0.529716109769558,-0.2463596716029473,-0.452440898085342,-1.2285166794578473,0.0
2012-03-23,0.3701423103186663,0.3701423103186665,2.220446049250313e-16,0.3603160929014915,0.2061538101039568,-0.196327592686782,0.3701423103186663,0.0
2012-03-26,1.224005489450164,1.2240054894501642,2.220446049250313e-16,0.7883349963456192,0.4027021946354485,0.0329682984690965,1.2240054894501642,2.220446049250313e-16
2012-03-27,0.4006561542459153,0.4006561542459151,-1.6653345369377348e-16,0.0370296972615763,0.2193642437825815,0.1442622132017574,0.40065615424591516,-1.1102230246251565e-16
2012-03-28,-1.041390611745907,-1.041390611745907,0.0,-1.1143151609190527,-0.0286179653110058,0.1015425144841516,-1.041390611745907,0.0
2012-03-29,-0.6448663526533949,-0.6448663526533945,3.3306690738754696e-16,-0.4998879094690431,-0.0639457098415807,-0.0810327333427707,-0.6448663526533945,3.3306690738754696e-16
2012-03-30,0.663230139317772,0.6632301393177719,-1.1102230246251565e-16,0.9677043943453963,0.0398276165435906,-0.344301871571215,0.663230139317772,0.0
2012-04-02,0.7378757142253889,0.7378757142253893,4.440892098500626e-16,1.273362711973284,0.0639155142624622,-0.599402512010357,0.7378757142253891,2.220446049250313e-16
2012-04-03,-0.5849751615173204,-0.5849751615173207,-2.220446049250313e-16,0.2919546629198095,-0.1103693814622646,-0.7665604429748654,-0.5849751615173204,0.0
2012-04-04,-2.556385921590465,-2.556385921590465,0.0,-1.4773421890189469,-0.2760986117601242,-0.8029451208113939,-2.556385921590465,0.0
2012-04-05,0.37546977777696,0.37546977777695995,-5.551115123125783e-17,1.3141369023833551,-0.2344385268779537,-0.7042285977284415,0.37546977777696,0.0
2012-04-09,0.4673633682366507,0.4673633682366505,-2.220446049250313e-16,0.9667194529008007,0.0118342620178116,-0.5111903466819617,0.4673633682366506,-1.1102230246251565e-16
2012-04-10,-0.8741860228968612,-0.8741860228968615,-3.3306690738754696e-16,-0.8927903647048379,0.3091388007588435,-0.2905344589508669,-0.8741860228968612,0.0
2012-04-11,-0.9451866207972336,-0.9451866207972337,-1.1102230246251565e-16,-1.221690782915038,0.3813888772332602,-0.1048847151154558,-0.9451866207972337,-1.1102230246251565e-16
2012-04-12,1.3020280173883236,1.3020280173883234,-2.220446049250313e-16,1.1830515828346746,0.1156630166915243,0.0033134178621247,1.3020280173883236,0.0
2012-04-13,-1.365359241797659,-1.3653592417976592,-2.220446049250313e-16,-1.0672510330248537,-0.3228145324561805,0.0247063236833752,-1.3653592417976592,-2.220446049250313e-16
2012-04-16,-0.5080989019345061,-0.508098901934506,1.1102230246251565e-16,-0.082724058817539,-0.3912556749149747,-0.0341191682019922,-0.5080989019345059,2.220446049250313e-16
2012-04-17,0.4510664869669334,0.45106648696693363,2.220446049250313e-16,0.6555842905477912,-0.0546119158195413,-0.1499058877613163,0.45106648696693363,2.220446049250313e-16
2012-04-18,-0.2920080790093315,-0.29200807900933157,-5.551115123125783e-17,-0.3864583964306019,0.3728658021681464,-0.278415484746876,-0.2920080790093315,0.0
2012-04-19,0.190536735954705,0.19053673595470458,-4.163336342344337e-16,0.1986361393013433,0.3635558529179828,-0.3716552562646213,0.19053673595470483,-1.6653345369377348e-16
2012-04-20,-0.0444261105901233,-0.04442611059012337,-6.938893903907228e-17,0.4187964502805836,-0.0660761233711661,-0.3971464374995408,-0.0444261105901233,0.0
2012-04-23,-1.3291779813115134,-1.3291779813115134,0.0,-0.5339630352022054,-0.4522583429870908,-0.3429566031222169,-1.329177981311513,4.440892098500626e-16
2012-04-24,-0.9046911462085916,-0.9046911462085918,-2.220446049250313e-16,-0.3311186675279242,-0.3624509075700654,-0.211121571110602,-0.9046911462085916,0.0
2012-04-25,0.4727528799636005,0.4727528799636003,-1.6653345369377348e-16,0.4275051687422103,0.0908348520215494,-0.0455871408001593,0.4727528799636003,-1.6653345369377348e-16
2012-04-26,1.041207426889823,1.0412074268898226,-4.440892098500626e-16,0.5194117064375297,0.4341953805297104,0.0876003399225826,1.0412074268898226,-4.440892098500626e-16
2012-04-27,0.1916321250764241,0.19163212507642405,-5.551115123125783e-17,-0.3486231328090167,0.4126934773835218,0.127561780501919,0.1916321250764241,0.0
2012-04-30,-0.1916321250764241,-0.19163212507642427,-1.6653345369377348e-16,-0.3831722088206573,0.1368402918265882,0.054699791917645,-0.19163212507642408,2.7755575615628914e-17
2012-05-01,0.159718928698993,0.1597189286989929,-1.1102230246251565e-16,0.4885024558724457,-0.2215713268867063,-0.1072122002867463,0.15971892869899304,2.7755575615628914e-17
2012-05-02,-0.6211398960505932,-0.6211398960505932,0.0,0.1973406213722616,-0.499946642205847,-0.3185338752170079,-0.6211398960505933,-1.1102230246251565e-16
2012-05-03,-1.67113157740566,-1.67113157740566,0.0,-0.647185628372777,-0.4745281326761414,-0.5494178163567416,-1.67113157740566,0.0
2012-05-04,-0.6881888540264391,-0.6881888540264391,0.0,0.1263095367158631,-0.0344890026575461,-0.7800093880847561,-0.688188854026439,1.1102230246251565e-16
2012-05-07,0.1971091308344164,0.1971091308344164,0.0,0.723409245775858,0.4528547173881988,-0.9791548323296404,0.1971091308344164,0.0
2012-05-08,-1.1885250503975264,-1.1885250503975264,0.0,-0.6720522254722405,0.595103879357721,-1.111576704283007,-1.1885250503975264,0.0
2012-05-09,-0.7801859998822103,-0.7801859998822103,0.0,0.0343480084575661,0.3403893919833688,-1.154923400323145,-0.78018599988221,2.220446049250313e-16
2012-05-10,-0.725614578503464,-0.7256145785034639,1.1102230246251565e-16,0.5089612721328178,-0.1350194897976349,-1.099556360838647,-0.725614578503464,0.0
2012-05-11,-1.6315793615146568,-1.631579361514657,-2.220446049250313e-16,-0.1125141008881522,-0.5788467811577086,-0.940218479468796,-1.6315793615146568,0.0
2012-05-14,-1.7632263199360845,-1.7632263199360845,0.0,-0.4262139558202882,-0.6534948820927287,-0.6835174820230676,-1.7632263199360845,0.0
2012-05-15,-0.3844142423894858,-0.38441424238948574,5.551115123125783e-17,0.2176279875605127,-0.232214513685945,-0.3698277162640535,-0.3844142423894858,0.0
2012-05-16,0.0700035030337886,0.07000350303378874,1.3877787807814457e-16,-0.2159082571672649,0.3573694415477768,-0.0714576813467232,0.07000350303378869,8.326672684688674e-17
2012-05-17,1.320839501579396,1.3208395015793954,-4.440892098500626e-16,0.5084389583474851,0.6800676196854286,0.132332923546482,1.320839501579396,0.0
2012-05-18,0.1725030615797429,0.17250306157974296,5.551115123125783e-17,-0.5400503192424453,0.533966769504293,0.1785866113178953,0.17250306157974302,1.1102230246251565e-16
2012-05-21,0.8580797458665579,0.8580797458665579,0.0,0.7671002748083642,0.0103364072959265,0.0806430637622673,0.858079745866558,1.1102230246251565e-16
2012-05-22,-1.549884649554123,-1.5498846495541234,-4.440892098500626e-16,-1.0146162530277876,-0.4291172615172137,-0.1061511350091221,-1.5498846495541234,-4.440892098500626e-16
2012-05-23,-1.43334039292764,-1.4333403929276398,2.220446049250313e-16,-0.5916319012346297,-0.5230277146066887,-0.3186807770863214,-1.4333403929276398,2.220446049250313e-16
2012-05-24,-0.3174046043352696,-0.31740460433526946,1.6653345369377348e-16,0.5567186709550053,-0.3821297257536973,-0.4919935495365775,-0.3174046043352695,1.1102230246251565e-16
2012-05-25,0.7741066101600858,0.7741066101600853,-4.440892098500626e-16,1.6165788784557231,-0.2745248364288756,-0.567947431866762,0.7741066101600854,-3.3306690738754696e-16
2012-05-28,0.5243850506010617,0.5243850506010617,0.0,1.3927515347974797,-0.3437304899603983,-0.5246359942360196,0.5243850506010618,1.1102230246251565e-16
2012-05-30,-2.757332690409964,-2.757332690409964,0.0,-1.978241360113034,-0.3784156040645695,-0.400675726232361,-2.7573326904099646,-4.440892098500626e-16
2012-05-31,1.069528911674844,1.0695289116748439,-2.220446049250313e-16,1.4275044050583454,-0.1048276143040657,-0.2531478790794358,1.069528911674844,0.0
2012-06-01,2.105340919783228,2.1053409197832282,4.440892098500626e-16,1.879226017303848,0.3455399783653418,-0.1194250758859614,2.1053409197832287,8.881784197001252e-16
2012-06-04,-1.1524485851954758,-1.1524485851954764,-6.661338147750939e-16,-1.831326458884265,0.6996143014781253,-0.0207364277893363,-1.152448585195476,-2.220446049250313e-16
2012-06-05,0.6860850211078073,0.6860850211078073,0.0,-0.0059358415252677,0.6577646849893645,0.0342561776437107,0.6860850211078074,1.1102230246251565e-16
2012-06-06,1.729189579034962,1.7291895790349616,-4.440892098500626e-16,1.4415249163281922,0.2159381478575082,0.0717265148492613,1.7291895790349618,-2.220446049250313e-16
2012-06-07,-1.5409903111350154,-1.5409903111350154,0.0,-1.2355246090043497,-0.4323721213832234,0.1269064192525579,-1.5409903111350152,2.220446049250313e-16
2012-06-08,-0.4536737845802996,-0.4536737845802998,-1.6653345369377348e-16,0.054751444898873,-0.7432389451242142,0.2348137156450415,-0.4536737845802997,-1.1102230246251565e-16
2012-06-11,0.6484700059102622,0.6484700059102622,0.0,0.7658315395835614,-0.5266008893965951,0.4092393557232958,0.6484700059102622,0.0
2012-06-12,0.7271248407001885,0.7271248407001882,-2.220446049250313e-16,-0.008556113273987,0.1464157991539743,0.5892651548202013,0.7271248407001886,1.1102230246251565e-16
2012-06-13,0.701323006569865,0.7013230065698651,1.1102230246251565e-16,-0.6799214636876456,0.6917571517646612,0.6894873184928494,0.701323006569865,0.0
2012-06-14,2.034658185916705,2.0346581859167046,-4.440892098500626e-16,0.8474931508698595,0.5504554229511751,0.6367096120956702,2.034658185916705,0.0
2012-06-15,-0.6871490255146107,-0.6871490255146108,-1.1102230246251565e-16,-0.92626337428301,-0.1797880009462077,0.418902349714607,-0.6871490255146107,0.0
2012-06-18,0.2498060239741306,0.24980602397413054,-5.551115123125783e-17,0.8153257314036548,-0.627766014298313,0.0622463068687888,0.2498060239741306,0.0
2012-06-19,-0.4392640953954085,-0.4392640953954087,-2.220446049250313e-16,0.4501903274378215,-0.5006605108017274,-0.3887939120315027,-0.43926409539540856,-5.551115123125783e-17
2012-06-20,-1.5699981185046674,-1.5699981185046672,2.220446049250313e-16,-0.669419485922851,-0.0548227708151213,-0.845755861766695,-1.5699981185046674,0.0
2012-06-21,-1.385543467550665,-1.385543467550665,0.0,-0.6415784440620115,0.4470335145195964,-1.19099853800825,-1.385543467550665,0.0
2012-06-22,-0.0697836734529389,-0.06978367345293889,1.3877787807814457e-17,0.4521424766016623,0.7869856750843737,-1.3089118251389746,-0.06978367345293868,2.220446049250313e-16
2012-06-25,0.4874661463335705,0.4874661463335706,1.1102230246251565e-16,1.0362282944013383,0.5663541325279472,-1.115116280595715,0.48746614633357055,5.551115123125783e-17
2012-06-26,-1.209086260281289,-1.209086260281289,0.0,-0.1931741405709961,-0.3803975817700651,-0.6355145379402278,-1.209086260281289,0.0
2012-06-27,-1.2167665681571904,-1.2167665681571906,-2.220446049250313e-16,0.0303141632336825,-1.245046016211398,-0.0020347151794748,-1.2167665681571904,0.0
2012-06-28,-1.4626013523921344,-1.4626013523921346,-2.220446049250313e-16,-1.649876457158087,-0.4354466423948845,0.6227217471608373,-1.4626013523921342,2.220446049250313e-16
2012-06-29,4.061974960097015,4.061974960097015,0.0,1.7701113102469703,1.2515335487989694,1.0403301010510757,4.061974960097015,0.0
2012-07-02,0.5877285716564096,0.587728571656409,-5.551115123125783e-16,-1.766598792600503,1.2768412868262575,1.0774860774306547,0.5877285716564093,-2.220446049250313e-16
2012-07-03,2.2495836169417416,2.249583616941742,4.440892098500626e-16,1.5710370758286776,-0.0583642874177292,0.7369108285307936,2.249583616941742,4.440892098500626e-16
2012-07-04,-0.6424366981594432,-0.6424366981594435,-3.3306690738754696e-16,0.1048402106904292,-0.9622711966110596,0.2149942877611871,-0.6424366981594433,-1.1102230246251565e-16
2012-07-06,-2.3683962697051086,-2.3683962697051086,0.0,-1.0869761132936682,-1.0172707349536505,-0.2641494214577902,-2.3683962697051086,0.0
2012-07-09,-0.0694927060628458,-0.06949270606284558,2.220446049250313e-16,0.8683562496537109,-0.3870846646398775,-0.5507642910766791,-0.06949270606284569,1.1102230246251565e-16
2012-07-10,-1.3648505831559632,-1.3648505831559636,-4.440892098500626e-16,-0.7928042079443183,0.0413309588611311,-0.6133773340727763,-1.3648505831559634,-2.220446049250313e-16
2012-07-11,0.3166229558049238,0.3166229558049239,1.1102230246251565e-16,0.7842591552906429,0.0241167961067417,-0.4917529955924609,0.3166229558049237,-5.551115123125783e-17
2012-07-12,-0.811148866490452,-0.8111488664904517,3.3306690738754696e-16,-0.7441779537881849,0.2664094751820326,-0.3333803878842997,-0.8111488664904519,1.1102230246251565e-16
2012-07-13,0.9515490299539132,0.9515490299539135,3.3306690738754696e-16,0.7322632804005671,0.4423018886110709,-0.2230161390577247,0.9515490299539132,0.0
2012-07-16,-0.8807525668198757,-0.8807525668198756,1.1102230246251565e-16,-0.6636138846260135,-0.0435802663318576,-0.1735584158620045,-0.8807525668198756,1.1102230246251565e-16
2012-07-17,-0.1062134990983842,-0.10621349909838432,-1.1102230246251565e-16,0.4383302899303192,-0.358714078610444,-0.1858297104182593,-0.10621349909838412,8.326672684688674e-17
2012-07-18,-0.7466701356537264,-0.7466701356537266,-2.220446049250313e-16,-0.58989393630236,0.0924253295479415,-0.2492015288993082,-0.7466701356537266,-2.220446049250313e-16
2012-07-19,0.8528836347521107,0.8528836347521105,-2.220446049250313e-16,0.7257896901154155,0.4369178383503973,-0.3098238937137023,0.8528836347521105,-2.220446049250313e-16
2012-07-20,-0.2834870785847876,-0.2834870785847876,0.0,-0.0590263735275848,0.0848575870959509,-0.3093182921531537,-0.2834870785847876,0.0
2012-07-23,-0.9985817643213936,-0.9985817643213936,0.0,-0.3239516410391659,-0.4499719075855808,-0.2246582156966467,-0.9985817643213933,2.220446049250313e-16
2012-07-24,-1.1100813192780556,-1.110081319278056,-4.440892098500626e-16,-0.6768634146972623,-0.3731716350492712,-0.0600462695315224,-1.1100813192780559,-2.220446049250313e-16
2012-07-25,1.1100813192780556,1.1100813192780554,-2.220446049250313e-16,0.7568109720043018,0.2248582630209675,0.1284120842527862,1.1100813192780556,0.0
2012-07-26,0.4220471946602799,0.42204719466027957,-3.3306690738754696e-16,-0.4003267288511994,0.5610419963654854,0.2613319271459939,0.42204719466027985,-5.551115123125783e-17
2012-07-27,0.3847254674133715,0.3847254674133713,-1.6653345369377348e-16,-0.2399973138405924,0.3436105132249883,0.2811122680289756,0.38472546741337155,5.551115123125783e-17
2012-07-30,0.4044997176984921,0.4044997176984919,-1.6653345369377348e-16,0.3708031403434488,-0.1751476664822487,0.208844243837292,0.40449971769849213,5.551115123125783e-17
2012-07-31,-0.1417434680972995,-0.1417434680972997,-1.942890293094024e-16,0.3371642031094212,-0.5768848929379241,0.0979772217312033,-0.14174346809729962,-1.1102230246251565e-16
2012-08-01,-1.2201799678228653,-1.2201799678228653,0.0,-0.6618067079224375,-0.5551117211232918,-0.0032615387771359,-1.2201799678228653,0.0
2012-08-02,-0.7132852029227088,-0.7132852029227087,1.1102230246251565e-16,-0.6202689261683636,-0.022195369670514,-0.0708209070838312,-0.7132852029227088,0.0
2012-08-03,1.2931214672248004,1.2931214672248001,-2.220446049250313e-16,0.863382018895636,0.5342368426031431,-0.1044973942739786,1.2931214672248004,0.0
2012-08-06,-0.2930771603501192,-0.2930771603501193,-1.1102230246251565e-16,-0.7074076775309178,0.5317534706015847,-0.117422953420786,-0.2930771603501191,1.1102230246251565e-16
2012-08-07,0.5069809852250806,0.5069809852250805,-1.1102230246251565e-16,0.31334411434111,0.3357174147007838,-0.1420805438168132,0.5069809852250805,-1.1102230246251565e-16
2012-08-08,0.028485970852099,0.02848597085209898,-1.734723475976807e-17,-0.0688827221323702,0.2820029591513182,-0.1846342661668489,0.028485970852099085,8.673617379884035e-17
2012-08-09,0.1849612820111978,0.1849612820111975,-3.0531133177191805e-16,0.3318402785945796,0.0432951501726662,-0.1901741467560479,0.1849612820111979,1.1102230246251565e-16
2012-08-10,-0.7992050531338002,-0.7992050531338002,0.0,-0.3400134050066513,-0.3639207489511575,-0.0952708991759916,-0.7992050531338004,-2.220446049250313e-16
2012-08-13,-1.0297862219579734,-1.0297862219579736,-2.220446049250313e-16,-0.4682282480171114,-0.7018985682578984,0.1403405943170363,-1.0297862219579734,0.0
2012-08-14,0.721243660247417,0.7212436602474169,-1.1102230246251565e-16,0.9017802633710236,-0.7009203895061997,0.5203837863825931,0.7212436602474169,-1.1102230246251565e-16
2012-08-15,-0.151030270716479,-0.15103027071647926,-2.498001805406602e-16,-1.0614150930407844,-0.0738757208509142,0.9842605431752196,-0.151030270716479,0.0
2012-08-16,3.2989471349388566,3.298947134938856,-4.440892098500626e-16,1.190608670261255,0.6972108226409095,1.4111276420366925,3.298947134938857,4.440892098500626e-16
2012-08-17,2.278849776821179,2.278849776821179,0.0,-0.1529300728846716,0.7575140668149223,1.6742657828909282,2.278849776821179,0.0
2012-08-20,1.2782968016655794,1.2782968016655791,-2.220446049250313e-16,-0.8287718450329442,0.4069623064443182,1.7001063402542054,1.2782968016655794,0.0
2012-08-21,0.9564330675340572,0.9564330675340569,-3.3306690738754696e-16,-0.7319691909839542,0.1864249428962443,1.5019773156217666,0.9564330675340568,-4.440892098500626e-16
2012-08-22,2.042500837396588,2.0425008373965876,-4.440892098500626e-16,0.7420284006565763,0.1605364292785369,1.1399360074614748,2.042500837396588,0.0
2012-08-23,0.4360140965331105,0.43601409653311024,-2.7755575615628914e-16,-0.4000110691297009,0.1300673310232964,0.705957834639515,0.4360140965331105,0.0
2012-08-24,0.3112035706630323,0.311203570663032,-2.7755575615628914e-16,0.1823102442848187,-0.1696417147330989,0.2985350411113125,0.31120357066303234,5.551115123125783e-17
2012-08-27,-0.4086536352208014,-0.4086536352208018,-3.885780586188048e-16,0.1916635518533889,-0.5938314974868686,-0.0064856895873217,-0.4086536352208014,0.0
2012-08-28,-1.552449873445738,-1.552449873445738,0.0,-0.541410727728528,-0.8558955075800382,-0.1551436381371717,-1.5524498734457381,-2.220446049250313e-16
2012-08-29,-0.1850139288161578,-0.1850139288161577,1.1102230246251565e-16,0.6196142553166397,-0.6802446668794478,-0.1243835172533496,-0.18501392881615775,5.551115123125783e-17
2012-08-30,-0.5637554310894188,-0.5637554310894193,-4.440892098500626e-16,-0.7322956971902782,0.1123180789555585,0.0562221871453006,-0.5637554310894192,-3.3306690738754696e-16
2012-08-31,2.073465759271365,2.073465759271365,0.0,0.8096175115510216,0.9237119095529386,0.3401363381674052,2.0734657592713654,4.440892098500626e-16
