date,original,emd_reconstructed,emd_error,silver_futures_STC,silver_futures_MTC,silver_futures_LTC,scale_reconstructed,scale_error
2012-02-24,-0.6150046184969948,-0.6150046184969944,4.440892098500626e-16,-3.287827002446813,0.6512083486847215,2.021614035265097,-0.6150046184969944,4.440892098500626e-16
2012-02-27,0.5249652201799293,0.5249652201799293,0.0,-1.6823899844456895,0.9450551851966738,1.2623000194289449,0.5249652201799291,-2.220446049250313e-16
2012-02-28,4.623463645296688,4.623463645296689,8.881784197001252e-16,4.799450169642901,-0.2179333226908891,0.0419467983446773,4.623463645296689,8.881784197001252e-16
2012-02-29,-7.137634210113619,-7.137634210113619,0.0,-4.819279459146424,-1.0916987335021051,-1.2266560174650905,-7.137634210113619,0.0
2012-03-01,2.899083591850893,2.899083591850892,-8.881784197001252e-16,4.085109817783769,0.90652841086581,-2.0925546367986865,2.899083591850893,0.0
2012-03-02,-3.237395537124144,-3.2373955371241445,-4.440892098500626e-16,-2.114203639060948,1.1111307288388634,-2.23432262690206,-3.2373955371241445,-4.440892098500626e-16
2012-03-05,-2.433424089717562,-2.4334240897175614,4.440892098500626e-16,0.4286614218226283,-1.2067703027666925,-1.6553152087734977,-2.433424089717562,0.0
2012-03-06,-2.743937005108865,-2.743937005108865,0.0,-1.2926329853652896,-0.7152689219348414,-0.736035097808734,-2.743937005108865,0.0
2012-03-07,2.4169450371736456,2.4169450371736456,0.0,0.9322019069801936,1.3900854197450334,0.0946577104484185,2.4169450371736456,0.0
2012-03-08,0.7298003199432301,0.7298003199432304,2.220446049250313e-16,-0.9544650211839178,1.1938253791069788,0.4904399620201691,0.7298003199432301,0.0
2012-03-09,1.1198917800275154,1.1198917800275154,0.0,1.115465249916927,-0.4217641673016258,0.4261906974122144,1.1198917800275157,2.220446049250313e-16
2012-03-12,-2.363141390605561,-2.3631413906055614,-4.440892098500626e-16,-1.6474525980117156,-0.7976670106808583,0.0819782180870121,-2.363141390605562,-8.881784197001252e-16
2012-03-13,0.5015385024243368,0.5015385024243373,4.440892098500626e-16,2.0253706806806013,-1.2239614978412532,-0.2998706804150112,0.501538502424337,1.1102230246251565e-16
2012-03-14,-4.258421455332151,-4.258421455332151,0.0,-2.0348056270111847,-1.6841499240493345,-0.5394659042716322,-4.258421455332152,-8.881784197001252e-16
2012-03-15,1.679365272330191,1.679365272330191,0.0,1.8814938410567892,0.34977042780668,-0.5518989965332786,1.6793652723301906,-4.440892098500626e-16
2012-03-16,-0.3734888774492795,-0.3734888774492795,0.0,-1.6349553207087704,1.6689424737460077,-0.4074760304865168,-0.3734888774492795,0.0
2012-03-19,1.0708014272472255,1.0708014272472253,-2.220446049250313e-16,1.5632045557445051,-0.2888626991917131,-0.2035404293055665,1.0708014272472255,0.0
2012-03-20,-3.460809349702032,-3.460809349702032,0.0,-1.8392703449182024,-1.6204357343003264,-0.0011032704835032,-3.460809349702032,0.0
2012-03-21,1.2269709506927295,1.2269709506927298,2.220446049250313e-16,2.068057285716372,-1.019088695797009,0.1780023607733664,1.2269709506927295,0.0
2012-03-22,-2.7749845788658245,-2.774984578865825,-4.440892098500626e-16,-2.465741111174386,-0.7180346656635084,0.4087911979720698,-2.7749845788658245,0.0
2012-03-23,2.9145216485924053,2.914521648592405,-4.440892098500626e-16,2.974532082469027,-0.7353830794028076,0.6753726455261857,2.9145216485924053,0.0
2012-03-26,1.4702980869405025,1.4702980869405025,0.0,0.8167829780574668,-0.1869131978578704,0.840428306740906,1.4702980869405025,0.0
2012-03-27,-0.4099996564308483,-0.40999965643084824,5.551115123125783e-17,-1.8800314915421543,0.6885195419565313,0.7815122931547748,-0.40999965643084824,5.551115123125783e-17
2012-03-28,-2.436230781415816,-2.4362307814158166,-4.440892098500626e-16,-4.206556624901588,1.3687378776576535,0.4015879658281189,-2.4362307814158157,4.440892098500626e-16
2012-03-29,0.5045213841722962,0.5045213841722965,3.3306690738754696e-16,-0.6346379256784658,1.48047406160482,-0.3413147517540579,0.5045213841722963,1.1102230246251565e-16
2012-03-30,1.526178887564722,1.526178887564722,0.0,1.7258700696438685,1.0911931484094994,-1.290884330488646,1.526178887564722,0.0
2012-04-02,1.8725197176586936,1.8725197176586943,6.661338147750939e-16,3.8826362768157674,0.1301516609014701,-2.140268220058543,1.8725197176586947,1.1102230246251565e-15
2012-04-03,0.5032935597099719,0.5032935597099718,-1.1102230246251565e-16,4.088495629371607,-1.030795055166093,-2.5544070144955424,0.5032935597099719,0.0
2012-04-04,-6.9100240201958485,-6.9100240201958485,0.0,-3.520898850288944,-1.142000316260845,-2.247124853646059,-6.910024020195848,8.881784197001252e-16
2012-04-05,2.18570526032118,2.1857052603211797,-4.440892098500626e-16,2.6574748542235955,0.7592188872251753,-1.230988481127591,2.1857052603211797,-4.440892098500626e-16
2012-04-09,-0.6513445103700999,-0.6513445103701,-1.1102230246251565e-16,-1.5615955667659869,0.9003047438304616,0.0099463125654252,-0.6513445103701001,-2.220446049250313e-16
2012-04-10,0.4904840300050228,0.49048403000502305,2.7755575615628914e-16,0.4978955842783327,-0.866110791480131,0.8586992372068214,0.49048403000502305,2.7755575615628914e-16
2012-04-11,-0.5000010416705614,-0.5000010416705613,1.1102230246251565e-16,-1.5434361301678912,0.2387208341979267,0.804714254299403,-0.5000010416705614,0.0
2012-04-12,3.135503402382112,3.135503402382112,0.0,2.025514228438412,0.9098857883058188,0.2001033856378808,3.1355034023821116,-4.440892098500626e-16
2012-04-13,-3.5519653544706653,-3.5519653544706644,8.881784197001252e-16,-2.186132018612617,-0.9497017882395252,-0.4161315476185224,-3.551965354470665,4.440892098500626e-16
2012-04-16,-0.0541720453634653,-0.0541720453634651,2.0122792321330962e-16,1.8304658148383453,-1.133933581867922,-0.7507042783338885,-0.054172045363465204,9.71445146547012e-17
2012-04-17,0.9548504669306456,0.9548504669306455,-1.1102230246251565e-16,1.383036276111386,0.293475181788386,-0.7216609909691264,0.9548504669306456,0.0
2012-04-18,-0.592139283407267,-0.5921392834072667,2.220446049250313e-16,-1.5826176448218798,1.5271686881036337,-0.5366903266890208,-0.592139283407267,0.0
2012-04-19,0.92309320470072,0.9230932047007201,1.1102230246251565e-16,0.8057480995646193,0.5335811624202598,-0.416236057284159,0.9230932047007201,1.1102230246251565e-16
2012-04-20,-0.4035950614794004,-0.40359506147940016,2.220446049250313e-16,1.1562327842248967,-1.1962151717284415,-0.3636126739758556,-0.4035950614794004,0.0
2012-04-23,-3.6027182789770684,-3.6027182789770675,8.881784197001252e-16,-1.49701128709249,-1.778250158039092,-0.3274568338454862,-3.602718278977068,4.440892098500626e-16
2012-04-24,0.7017343612503613,0.7017343612503614,1.1102230246251565e-16,1.6524918304044616,-0.6779627798174279,-0.2727946893366724,0.7017343612503613,0.0
2012-04-25,-1.2765712948741292,-1.276571294874129,2.220446049250313e-16,-1.7223491193930014,0.6693784739176583,-0.2236006493987859,-1.276571294874129,2.220446049250313e-16
2012-04-26,2.7648237083418348,2.7648237083418348,0.0,1.5619578707809814,1.4213258594793658,-0.2184600219185127,2.7648237083418348,0.0
2012-04-27,0.6515721413272058,0.6515721413272058,0.0,-0.2783531858105916,1.2157090898274716,-0.2857837626896742,0.6515721413272058,0.0
2012-04-30,-1.265494966972902,-1.2654949669729025,-4.440892098500626e-16,-1.1301245225317382,0.2734184192938551,-0.4087888637350193,-1.2654949669729025,-4.440892098500626e-16
2012-05-01,-0.2776613671649386,-0.2776613671649385,1.1102230246251565e-16,1.0219731095084574,-0.7571027332874721,-0.5425317433859239,-0.2776613671649386,0.0
2012-05-02,-0.9257069759283532,-0.925706975928353,1.1102230246251565e-16,0.4793773849639418,-0.765965827661018,-0.639118533231277,-0.9257069759283532,0.0
2012-05-03,-2.093885748541924,-2.093885748541924,0.0,-1.4471964903242327,0.0216004820381409,-0.6682897402558323,-2.093885748541924,0.0
2012-05-04,1.3964026910703975,1.396402691070398,4.440892098500626e-16,1.410228387359021,0.632532852923619,-0.6463585492122419,1.3964026910703982,6.661338147750939e-16
2012-05-07,-1.0238884573322782,-1.0238884573322782,0.0,-0.5749019338331676,0.1665727551389716,-0.6155592786380822,-1.0238884573322782,0.0
2012-05-08,-2.225633566259111,-2.2256335662591105,4.440892098500626e-16,-1.0739308261946077,-0.4646158279500868,-0.6870869121144162,-2.225633566259111,0.0
2012-05-09,-0.7427632103882864,-0.7427632103882864,0.0,0.464080238255272,-0.2613753998278183,-0.94546804881574,-0.7427632103882863,1.1102230246251565e-16
2012-05-10,-0.2156833373478939,-0.21568333734789377,1.3877787807814457e-16,0.593888644523206,0.478374844450805,-1.287946826321905,-0.2156833373478939,0.0
2012-05-11,-0.991948617155991,-0.9919486171559908,2.220446049250313e-16,-0.3055221273361274,0.820950689289032,-1.5073771791088952,-0.9919486171559906,4.440892098500626e-16
2012-05-14,-1.8762669797115272,-1.8762669797115272,0.0,-0.4667839368716884,0.0421841217927598,-1.4516671646325987,-1.8762669797115272,0.0
2012-05-15,-0.9675265523418464,-0.967526552341846,3.3306690738754696e-16,1.438502655321952,-1.277176646267768,-1.12885256139603,-0.9675265523418461,2.220446049250313e-16
2012-05-16,-3.1987675493397205,-3.19876754933972,4.440892098500626e-16,-1.7215005145041884,-0.8621640744685839,-0.6151029603669477,-3.19876754933972,4.440892098500626e-16
2012-05-17,2.9848637244648035,2.9848637244648035,0.0,1.847143859915262,1.2422857879064388,-0.1045659233568979,2.984863724464803,-4.440892098500626e-16
2012-05-18,2.450109340739859,2.450109340739859,0.0,0.60505751737134,1.6671484685400255,0.1779033548284933,2.450109340739859,0.0
2012-05-21,-1.3816055379686445,-1.381605537968645,-4.440892098500626e-16,-1.6189721134652597,0.1431534728136441,0.0942131026829707,-1.381605537968645,-4.440892098500626e-16
2012-05-22,-0.5026559256085417,-0.5026559256085417,0.0,1.3039211371180446,-1.6430036817978868,-0.1635733809286993,-0.5026559256085416,1.1102230246251565e-16
2012-05-23,-2.370034448485958,-2.370034448485958,0.0,-1.411216685991715,-0.5971456209539378,-0.3616721415403052,-2.370034448485958,0.0
2012-05-24,2.2919316328144923,2.291931632814492,-4.440892098500626e-16,1.4081909667928436,1.312001356220358,-0.4282606901987096,2.2919316328144923,0.0
2012-05-25,0.810007435329263,0.8100074353292632,2.220446049250313e-16,0.3230145480447598,0.8349225143592747,-0.3479296270747714,0.810007435329263,0.0
2012-05-28,-2.118383860310136,-2.1183838603101357,4.440892098500626e-16,-1.326312406761232,-0.6237280597749261,-0.1683433937739783,-2.1183838603101366,-4.440892098500626e-16
2012-05-30,0.6884955658235992,0.6884955658235993,1.1102230246251565e-16,1.356446763447146,-0.7212084690665922,0.0532572714430453,0.688495565823599,-1.1102230246251565e-16
2012-05-31,-0.8109122297754734,-0.8109122297754732,2.220446049250313e-16,-1.5091189092972233,0.4041755604228434,0.2940311190989065,-0.8109122297754734,0.0
2012-06-01,2.6836990653952952,2.6836990653952952,0.0,1.8187457340758364,0.2955711841219334,0.5693821471975257,2.6836990653952957,4.440892098500626e-16
2012-06-04,-1.7870572357987502,-1.7870572357987509,-6.661338147750939e-16,-2.322924329273016,-0.2206239214745049,0.7564910149487704,-1.7870572357987506,-4.440892098500626e-16
2012-06-05,1.411070707867923,1.4110707078679228,-2.220446049250313e-16,0.6761986777077376,0.0211515743808985,0.7137204557792868,1.411070707867923,0.0
2012-06-06,3.7418214918377046,3.741821491837705,4.440892098500626e-16,3.076027905333917,0.2515074951945555,0.4142860913092324,3.741821491837705,4.440892098500626e-16
2012-06-07,-3.306228714004744,-3.306228714004744,0.0,-3.0056255322372576,-0.2375963194416099,-0.0630068623258767,-3.306228714004744,0.0
2012-06-08,-0.2035088421672437,-0.2035088421672438,-1.1102230246251565e-16,0.5512521495405476,-0.2648789413466396,-0.4898820503611516,-0.20350884216724363,5.551115123125783e-17
2012-06-11,0.507997659096926,0.5079976590969257,-2.220446049250313e-16,1.0025503095715225,0.1756056211626172,-0.6701582716372139,0.5079976590969257,-2.220446049250313e-16
2012-06-12,1.1569659151352774,1.1569659151352776,2.220446049250313e-16,1.586795378649151,0.1480439693509179,-0.5778734328647915,1.1569659151352774,0.0
2012-06-13,-0.0276386251543581,-0.027638625154358068,3.122502256758253e-17,0.676572854156515,-0.3668582504317219,-0.3373532288791511,-0.027638625154357943,1.5612511283791264e-16
2012-06-14,-1.8623681187053265,-1.8623681187053263,2.220446049250313e-16,-1.15079296798779,-0.5458465403209298,-0.1657286103966065,-1.8623681187053263,2.220446049250313e-16
2012-06-15,1.1654286981406248,1.1654286981406246,-2.220446049250313e-16,1.148081973194687,0.2336160949122102,-0.2162693699662724,1.1654286981406248,0.0
2012-06-18,-0.2403721698726713,-0.24037216987267118,1.1102230246251565e-16,-1.074315127705744,1.30153284220569,-0.4675898843726172,-0.24037216987267135,-5.551115123125783e-17
2012-06-19,-1.0624409620300312,-1.062440962030031,2.220446049250313e-16,-1.207845950083857,0.9802683409167918,-0.8348633528629659,-1.062440962030031,2.220446049250313e-16
2012-06-20,0.0739996862353375,0.07399968623533831,8.187894806610529e-16,2.1988465411869558,-0.9445945480173106,-1.1802523069343072,0.07399968623533804,5.412337245047638e-16
2012-06-21,-5.614569260895719,-5.61456926089572,-8.881784197001252e-16,-2.3520053119161517,-1.89221349000917,-1.370350458970398,-5.61456926089572,-8.881784197001252e-16
2012-06-22,-0.6654230160800356,-0.6654230160800356,0.0,0.4665097431203839,0.1780252617065447,-1.3099580209069646,-0.665423016080036,-3.3306690738754696e-16
2012-06-25,3.171118964069519,3.1711189640695188,-4.440892098500626e-16,2.063828521749101,2.145745790683892,-1.0384553483634746,3.1711189640695183,-8.881784197001252e-16
2012-06-26,-1.76697291229293,-1.7669729122929303,-2.220446049250313e-16,-1.8364820910651625,0.6919249506077912,-0.622415771835559,-1.7669729122929303,-2.220446049250313e-16
2012-06-27,-0.3556876665837372,-0.3556876665837374,-2.220446049250313e-16,1.810067815134628,-2.0631511040785657,-0.1026043776397994,-0.355687666583737,1.6653345369377348e-16
2012-06-28,-2.4459731981454347,-2.4459731981454347,0.0,-2.0158559219838006,-0.8852210785757193,0.4551038024140854,-2.4459731981454347,0.0
2012-06-29,4.902378554630715,4.902378554630717,1.7763568394002505e-15,2.323610690202368,1.7201821540635942,0.8585857103647536,4.902378554630715,0.0
2012-07-02,-0.4100820466240051,-0.4100820466240052,-1.1102230246251565e-16,-2.5455039670287563,1.1994321889928297,0.9359897314119214,-0.41008204662400516,-5.551115123125783e-17
2012-07-03,2.800520065338308,2.8005200653383078,-4.440892098500626e-16,2.695158489015033,-0.6186669797945484,0.7240285561178234,2.800520065338308,0.0
2012-07-04,-2.1733769393504687,-2.1733769393504687,0.0,-1.5187559062362932,-0.9772585594082426,0.3226375262940669,-2.173376939350469,-4.440892098500626e-16
2012-07-06,-2.755156685834015,-2.7551566858340153,-4.440892098500626e-16,-2.352469424331498,-0.2819252755821498,-0.1207619859203668,-2.755156685834015,0.0
2012-07-09,1.9278060052116963,1.9278060052116957,-6.661338147750939e-16,2.051832796692199,0.2552333749409983,-0.3792601664215012,1.927806005211696,-2.220446049250313e-16
2012-07-10,-2.069064717968772,-2.069064717968773,-8.881784197001252e-16,-1.669000490943898,-0.0886823336559917,-0.3113818933688829,-2.0690647179687724,-4.440892098500626e-16
2012-07-11,0.5231437587353227,0.5231437587353228,1.1102230246251565e-16,0.8018605001723318,-0.2094932979676534,-0.0692234434693556,0.5231437587353228,1.1102230246251565e-16
2012-07-12,0.5093765627640412,0.5093765627640412,0.0,0.2204414161909051,0.145201795288805,0.1437333512843309,0.509376562764041,-2.220446049250313e-16
2012-07-13,0.7628865167496723,0.7628865167496723,0.0,0.3506600979307284,0.2112394269289463,0.2009869918899975,0.7628865167496721,-2.220446049250313e-16
2012-07-16,-0.1755348777655818,-0.1755348777655815,3.0531133177191805e-16,-0.2732715257377343,-0.0022835794754343,0.1000202274475869,-0.17553487776558166,1.3877787807814457e-16
2012-07-17,-0.0183026154948251,-0.01830261549482504,5.898059818321144e-17,0.1882854970641237,-0.1441344897611306,-0.0624536227978181,-0.018302615494825,9.71445146547012e-17
2012-07-18,-0.8123402080765452,-0.8123402080765453,-1.1102230246251565e-16,-0.557307884170032,-0.0776291309976633,-0.1774031929088499,-0.8123402080765452,0.0
2012-07-19,0.4492569052716444,0.4492569052716446,1.6653345369377348e-16,0.6372186242376903,-0.0094911475814646,-0.1784705713845812,0.4492569052716444,0.0
2012-07-20,0.3118181509992102,0.3118181509992103,1.1102230246251565e-16,0.5170399363118338,-0.1572606578971808,-0.0479611274154427,0.3118181509992103,1.1102230246251565e-16
2012-07-23,-0.9568746644219585,-0.9568746644219582,2.220446049250313e-16,-0.7986776936516845,-0.3163433997165158,0.1581464289462419,-0.9568746644219585,0.0
2012-07-24,-0.8578961869201596,-0.8578961869201591,4.440892098500626e-16,-1.1148154734735882,-0.0927242372278633,0.3496435237812921,-0.8578961869201596,0.0
2012-07-25,2.413662504072533,2.4136625040725335,4.440892098500626e-16,1.4666553978223402,0.4820412860826159,0.4649658201675772,2.4136625040725335,4.440892098500626e-16
2012-07-26,-0.0728438260648722,-0.07284382606487216,4.163336342344337e-17,-1.4070072345791875,0.8614380788581023,0.472725329656213,-0.07284382606487222,-1.3877787807814457e-17
2012-07-27,0.1892836907600781,0.18928369076007812,2.7755575615628914e-17,-0.8326735370690417,0.6437836486796402,0.3781735791494796,0.18928369076007812,2.7755575615628914e-17
2012-07-30,1.9269112878635752,1.9269112878635757,4.440892098500626e-16,1.709368146698775,-0.0205081560666313,0.2380512972314321,1.9269112878635757,4.440892098500626e-16
2012-07-31,-0.4254032547225339,-0.425403254722534,-1.1102230246251565e-16,0.1460567582542485,-0.6992934045808629,0.1278333916040804,-0.42540325472253404,-1.6653345369377348e-16
2012-08-01,-1.3670432372007824,-1.3670432372007821,2.220446049250313e-16,-0.4629708013801284,-1.0269013501197968,0.1228289142991428,-1.3670432372007824,0.0
2012-08-02,-1.980625904419453,-1.9806259044194525,4.440892098500626e-16,-1.8741823172640748,-0.359738619848483,0.2532950326931049,-1.9806259044194527,2.220446049250313e-16
2012-08-03,2.9420327602413643,2.9420327602413647,4.440892098500626e-16,1.6542772930728566,0.8564486522812966,0.4313068148872119,2.942032760241365,8.881784197001252e-16
2012-08-06,0.2227652545244929,0.2227652545244931,2.220446049250313e-16,-1.151667616980164,0.8300140925152039,0.5444187789894531,0.22276525452449292,2.7755575615628914e-17
2012-08-07,0.7971587728079488,0.797158772807949,2.220446049250313e-16,0.2587384350193175,0.0165913820970055,0.5218289556916257,0.7971587728079487,-1.1102230246251565e-16
2012-08-08,-0.0391730921481592,-0.039173092148159144,5.551115123125783e-17,-0.1709066787768512,-0.2280582647309473,0.3597918513596393,-0.03917309214815923,-2.7755575615628914e-17
2012-08-09,0.0783308449935571,0.07833084499355719,9.71445146547012e-17,0.1267450009829068,-0.1739291527248406,0.1255149967354909,0.07833084499355711,1.3877787807814457e-17
2012-08-10,-0.124646110263793,-0.12464611026379271,2.914335439641036e-16,0.2487322806132861,-0.2984119163577143,-0.0749664745193647,-0.12464611026379291,9.71445146547012e-17
2012-08-13,-1.0568082737253182,-1.0568082737253182,0.0,-0.4711641897055977,-0.4261870292226312,-0.1594570547970895,-1.0568082737253184,-2.220446049250313e-16
2012-08-14,-0.0144066270733489,-0.014406627073348773,1.2663481374630692e-16,0.2187178886986038,-0.143067383475643,-0.0900571322963095,-0.01440662707334868,2.203098814490545e-16
2012-08-15,0.1763383272953778,0.17633832729537818,3.885780586188048e-16,-0.0856341423272461,0.1399329700725907,0.1220394995500332,0.1763383272953778,0.0
2012-08-16,1.4279837109161253,1.4279837109161255,2.220446049250313e-16,1.0678494182723592,-0.0833791148456246,0.4435134074893906,1.4279837109161253,0.0
2012-08-17,-0.7471483150199187,-0.7471483150199187,0.0,-1.290716238284357,-0.2569715077163443,0.8005394309807827,-0.7471483150199187,0.0
2012-08-20,2.088599642786493,2.0885996427864932,4.440892098500626e-16,0.967813464186799,0.0047046659382159,1.116081512661478,2.088599642786493,0.0
2012-08-21,2.8784669446419557,2.878466944641955,-8.881784197001252e-16,1.2576157375660908,0.2952831559991999,1.3255680510766643,2.8784669446419553,-4.440892098500626e-16
2012-08-22,0.4340166856383387,0.43401668563833873,5.551115123125783e-17,-1.3553875126017476,0.4177140617096673,1.371690136530419,0.43401668563833873,5.551115123125783e-17
2012-08-23,2.99962501537947,2.9996250153794706,4.440892098500626e-16,1.1955801122741538,0.5677772097098808,1.236267693395436,2.9996250153794706,4.440892098500626e-16
2012-08-24,0.5403029009274807,0.5403029009274802,-4.440892098500626e-16,-0.9066909295514048,0.4834204537215318,0.9635733767573536,0.5403029009274805,-2.220446049250313e-16
2012-08-27,1.3848345977134358,1.3848345977134355,-2.220446049250313e-16,0.6290164426639506,0.1052458473310363,0.6505723077184488,1.3848345977134358,0.0
2012-08-28,-0.558759911846396,-0.558759911846396,0.0,-0.4742353383378616,-0.4875376960328461,0.4030131225243117,-0.558759911846396,0.0
2012-08-29,-0.1231527249246688,-0.12315272492466883,-2.7755575615628914e-17,0.5910595416449136,-1.037389351103326,0.3231770845337437,-0.12315272492466878,2.7755575615628914e-17
2012-08-30,-1.2760645061832054,-1.2760645061832048,6.661338147750939e-16,-1.3259756928533053,-0.4099688498042287,0.4598800364743288,-1.2760645061832052,2.220446049250313e-16
2012-08-31,3.218995613225984,3.2189956132259843,4.440892098500626e-16,1.7537945420191583,0.7475964470805768,0.7176046241262487,3.218995613225984,0.0
2012-09-03,3.0353292582621094,3.03532925826211,4.440892098500626e-16,1.0605228231264772,1.0095361948139754,0.9652702403216572,3.0353292582621094,0.0
2012-09-05,-0.2533211116792611,-0.2533211116792611,0.0,-1.984970035319973,0.6442253565221046,1.0874235671186074,-0.2533211116792611,0.0
2012-09-06,1.061499436916602,1.0614994369166015,-4.440892098500626e-16,-0.4415685848161745,0.453521762468658,1.0495462592641185,1.061499436916602,0.0
