date,original,emd_reconstructed,emd_error,silver_spot_STC,silver_spot_MTC,silver_spot_LTC,scale_reconstructed,scale_error
2012-06-22,0.04835679972226,0.04835679972226016,1.5959455978986625e-16,0.9399659829618702,0.380110800472634,-1.2717199837122442,0.048356799722260035,3.469446951953614e-17
2012-06-25,2.261333604664806,2.2613336046648063,4.440892098500626e-16,1.5833864601920946,1.638226957939408,-0.960279813466696,2.2613336046648063,4.440892098500626e-16
2012-06-26,-1.612642607848036,-1.612642607848036,0.0,-1.3815609479838402,0.3158393521195528,-0.5469210119837484,-1.6126426078480358,2.220446049250313e-16
2012-06-27,-0.5743415510126582,-0.5743415510126583,-1.1102230246251565e-16,1.3421146208776775,-1.818000089683349,-0.0984560822069865,-0.574341551012658,1.1102230246251565e-16
2012-06-28,-2.2738929556044063,-2.2738929556044067,-4.440892098500626e-16,-1.7998140082974776,-0.7819743614739234,0.3078954141669949,-2.2738929556044063,0.0
2012-06-29,4.333546492441176,4.333546492441175,-8.881784197001252e-16,2.04392507313577,1.718436788738465,0.5711846305669402,4.333546492441176,0.0
2012-07-02,0.036396724696619,0.03639672469661841,-5.898059818321144e-16,-2.281015542509585,1.7109663672242983,0.6064458999819053,0.03639672469661881,-1.8735013540549517e-16
2012-07-03,2.6749642681577424,2.674964268157743,4.440892098500626e-16,2.3582453026526875,-0.1158576363215525,0.4325766018266077,2.674964268157743,4.440892098500626e-16
2012-07-04,-0.3335938930128179,-0.3335938930128179,0.0,0.8170983931652305,-1.3067042920726046,0.1560120058945562,-0.33359389301281794,-5.551115123125783e-17
2012-07-06,-3.8039796121470015,-3.8039796121470033,-1.7763568394002505e-15,-2.283700638979408,-1.4183253341390032,-0.1019536390285908,-3.8039796121470024,-8.881784197001252e-16
2012-07-09,0.99938370823347,0.9993837082334706,5.551115123125783e-16,2.043299120591482,-0.7932204386130495,-0.2506949737449622,0.9993837082334702,2.220446049250313e-16
2012-07-10,-2.2291738724447008,-2.229173872444701,-4.440892098500626e-16,-1.6819189642178567,-0.2612304329189472,-0.2860244753078969,-2.2291738724447008,0.0
2012-07-11,1.355260695100835,1.355260695100835,0.0,1.2875027627555546,0.3081993849705954,-0.2404414526253151,1.355260695100835,0.0
2012-07-12,0.2320742205281778,0.2320742205281779,8.326672684688674e-17,-0.3320102580413349,0.7123163310992219,-0.1482318525297091,0.2320742205281779,8.326672684688674e-17
2012-07-13,0.4478879692608739,0.4478879692608737,-1.6653345369377348e-16,0.0428253647851686,0.4495188353816188,-0.0444562309059136,0.44788796926087376,-1.1102230246251565e-16
2012-07-16,-0.1906578270581604,-0.1906578270581606,-1.942890293094024e-16,-0.2175700071276479,0.0070799131848761,0.0198322668846113,-0.1906578270581605,-1.1102230246251565e-16
2012-07-17,0.1356976717862501,0.13569767178625017,5.551115123125783e-17,0.2270414532528626,-0.0995833812652367,0.0082395997986242,0.13569767178625008,-2.7755575615628914e-17
2012-07-18,-0.3303967763271132,-0.33039677632711306,1.1102230246251565e-16,-0.3199575911570887,0.045441359235095,-0.0558805444051196,-0.3303967763271133,-1.1102230246251565e-16
2012-07-19,0.202038823432904,0.2020388234329039,-8.326672684688674e-17,0.1831137102395062,0.1115635974257063,-0.0926384842323085,0.202038823432904,0.0
2012-07-20,0.110031186600823,0.11003118660082303,2.7755575615628914e-17,0.327312614208107,-0.1838599506446666,-0.0334214769626173,0.11003118660082309,8.326672684688674e-17
2012-07-23,-0.957650044320868,-0.9576500443208682,-2.220446049250313e-16,-0.5280562913244713,-0.5446626172689919,0.1150688642725949,-0.9576500443208683,-3.3306690738754696e-16
2012-07-24,-0.2779581146592491,-0.27795811465924897,1.1102230246251565e-16,-0.1751651503071997,-0.4063247524551472,0.303531788103098,-0.2779581146592489,1.6653345369377348e-16
2012-07-25,1.4004282677142044,1.400428267714204,-4.440892098500626e-16,0.7491536953853755,0.1853756741152794,0.4658988982135491,1.400428267714204,-4.440892098500626e-16
2012-07-26,0.7110979002540763,0.7110979002540762,-1.1102230246251565e-16,-0.5958784299573454,0.76665725523149,0.5403190749799317,0.7110979002540763,0.0
2012-07-27,0.724116125655927,0.7241161256559268,-2.220446049250313e-16,-0.4948727757528186,0.7316350543768733,0.4873538470318723,0.724116125655927,0.0
2012-07-30,1.6564784963722268,1.6564784963722265,-2.220446049250313e-16,1.2852641434790546,0.0293690949574025,0.3418452579357695,1.6564784963722268,0.0
2012-07-31,-0.758645207155606,-0.7586452071556062,-2.220446049250313e-16,-0.2072699289817215,-0.7428087549778688,0.1914334768039844,-0.7586452071556059,1.1102230246251565e-16
2012-08-01,-2.1392736040548144,-2.139273604054815,-4.440892098500626e-16,-1.3431707713276353,-0.9231027763814472,0.1269999436542679,-2.139273604054815,-4.440892098500626e-16
2012-08-02,-0.9837107662746368,-0.9837107662746369,-1.1102230246251565e-16,-1.0519341529013295,-0.1236518157071323,0.1918752023338249,-0.9837107662746368,0.0
2012-08-03,2.3693472128029747,2.369347212802974,-8.881784197001252e-16,1.22298891210079,0.827074898488457,0.3192834022137272,2.3693472128029742,-4.440892098500626e-16
2012-08-06,0.3344544861501486,0.33445448615014867,5.551115123125783e-17,-0.8623113307419916,0.775130004088523,0.4216358128036173,0.3344544861501486,0.0
2012-08-07,0.7938820124401502,0.7938820124401501,-1.1102230246251565e-16,0.2360688557374165,0.1209595048957993,0.4368536518069343,0.7938820124401501,-1.1102230246251565e-16
2012-08-08,-0.2032339850584374,-0.20323398505843737,2.7755575615628914e-17,-0.4862317665675094,-0.0593902851931548,0.3423880667022269,-0.20323398505843726,1.3877787807814457e-16
2012-08-09,0.4664669202099958,0.46646692020999575,-5.551115123125783e-17,0.3510721447175481,-0.080279300334113,0.1956740758265607,0.4664669202099958,0.0
2012-08-10,-0.2383028283571509,-0.23830282835715108,-1.942890293094024e-16,0.0092433951546911,-0.3263594017113154,0.0788131781994732,-0.2383028283571511,-2.220446049250313e-16
2012-08-13,-1.0416574418486313,-1.0416574418486308,4.440892098500626e-16,-0.5336759464053359,-0.5642969898768225,0.0563154944335269,-1.0416574418486315,-2.220446049250313e-16
2012-08-14,-0.0179930547294482,-0.017993054729448246,-4.5102810375396984e-17,0.2933556251638832,-0.4756403460419404,0.1642916661486088,-0.0179930547294484,-1.97758476261356e-16
2012-08-15,0.0863371519203681,0.08633715192036806,-4.163336342344337e-17,-0.0663571520297077,-0.2417602697717686,0.3944545737218445,0.08633715192036823,1.249000902703301e-16
2012-08-16,1.3252323755438944,1.3252323755438944,0.0,0.9636515527145229,-0.3549762909759859,0.7165571138053576,1.3252323755438944,0.0
2012-08-17,-0.4302917326997946,-0.43029173269979426,3.3306690738754696e-16,-1.1096653561919194,-0.3662093845849807,1.045583008077106,-0.43029173269979415,4.440892098500626e-16
2012-08-20,2.526613166691094,2.526613166691094,0.0,0.9950103133816616,0.2398343317719133,1.291768521537519,2.526613166691094,0.0
2012-08-21,1.7634954498416455,1.7634954498416455,0.0,-0.3935189017332074,0.7524141077508943,1.4046002438239586,1.7634954498416455,0.0
2012-08-22,1.826843768701503,1.8268437687015027,-2.220446049250313e-16,-0.3816764116707769,0.8590367232906087,1.3494834570816712,1.826843768701503,0.0
2012-08-23,2.188416247350622,2.188416247350621,-8.881784197001252e-16,0.4010602914712344,0.6549583368148579,1.132397619064529,2.1884162473506215,-4.440892098500626e-16
2012-08-24,0.9238921143769564,0.9238921143769562,-2.220446049250313e-16,-0.1336710339108385,0.2268722347142124,0.8306909135735825,0.9238921143769564,0.0
2012-08-27,-0.1561026691834222,-0.15610266918342233,-1.3877787807814457e-16,-0.2854270619147985,-0.4312135672269557,0.5605379599583321,-0.15610266918342208,1.1102230246251565e-16
2012-08-28,0.3898007209503173,0.38980072095031737,5.551115123125783e-17,0.9399919170888418,-0.998501041285273,0.4483098451467485,0.3898007209503173,0.0
2012-08-29,-0.5754896964953904,-0.5754896964953906,-2.220446049250313e-16,-0.3633725687199639,-0.7981696550345633,0.5860525272591367,-0.5754896964953905,-1.1102230246251565e-16
2012-08-30,-0.811947886550124,-0.811947886550124,0.0,-1.780764722377298,0.0402170759419947,0.9285997598851794,-0.811947886550124,0.0
2012-08-31,4.153180171910931,4.153180171910931,0.0,1.972857593321709,0.8373810076755084,1.3429415709137142,4.153180171910932,8.881784197001252e-16
2012-09-03,1.144482195144425,1.144482195144425,0.0,-1.252427508707883,0.7316224273842775,1.6652872764680309,1.1444821951444253,2.220446049250313e-16
2012-09-05,0.4665638323551047,0.46656383235510457,-1.1102230246251565e-16,-1.7045475802025538,0.4712024043089848,1.699909008248674,0.4665638323551051,4.440892098500626e-16
2012-09-06,1.3408538717067486,1.3408538717067486,0.0,-0.805564723701345,0.7812595702080167,1.365159025200077,1.3408538717067486,0.0
2012-09-07,2.926743820985944,2.926743820985944,0.0,1.2595638859164793,0.7846603168232151,0.8825196182462497,2.9267438209859438,-4.440892098500626e-16
2012-09-10,-0.8720638231281885,-0.8720638231281889,-3.3306690738754696e-16,-1.06778710312688,-0.3256170536807017,0.5213403336793931,-0.8720638231281885,0.0
2012-09-11,0.3144609590301606,0.3144609590301606,0.0,1.0921316944993325,-1.2532394505746254,0.4755687151054534,0.31446095903016047,-1.1102230246251565e-16
2012-09-12,-0.5637365374813186,-0.5637365374813191,-5.551115123125783e-16,-1.3884148085983128,0.0036315634026421,0.821046707714352,-0.5637365374813188,-2.220446049250313e-16
2012-09-13,4.1092593899527685,4.1092593899527685,0.0,1.7298135272580346,1.1445114621289978,1.2349344005657357,4.1092593899527685,0.0
2012-09-14,-0.0866175887849429,-0.08661758878494302,-1.249000902703301e-16,-1.6640929819882435,0.2138908149221086,1.3635845782811922,-0.08661758878494275,1.5265566588595902e-16
2012-09-17,-1.2205905679503193,-1.2205905679503188,4.440892098500626e-16,-1.591553407951951,-0.7583076635735886,1.1292705035752209,-1.220590567950319,2.220446049250313e-16
2012-09-18,1.6615579506157996,1.6615579506157996,0.0,1.4352757544281722,-0.3415931077856434,0.5678753039732708,1.6615579506157996,0.0
2012-09-19,-0.628896603136031,-0.628896603136031,0.0,-1.116757447677323,0.5770761903445805,-0.0892153458032885,-0.628896603136031,0.0
2012-09-20,0.2196977150555223,0.21969771505552224,-5.551115123125783e-17,0.3423721257604373,0.4066938596824302,-0.5293682703873452,0.21969771505552227,-2.7755575615628914e-17
2012-09-21,-0.3789910656598394,-0.3789910656598395,-5.551115123125783e-17,0.5554644607634414,-0.279003058057372,-0.6554524683659086,-0.3789910656598393,1.1102230246251565e-16
2012-09-24,-1.621775628370381,-1.6217756283703808,2.220446049250313e-16,-0.5106345313570051,-0.6130464676364462,-0.4980946293769295,-1.6217756283703808,2.220446049250313e-16
2012-09-25,-0.6205693674221635,-0.6205693674221634,1.1102230246251565e-16,-0.2551705398458546,-0.2152444799732219,-0.1501543476030869,-0.6205693674221634,1.1102230246251565e-16
2012-09-26,0.614677309913958,0.614677309913958,0.0,-0.1002393792186226,0.4824434809296022,0.2324732082029784,0.614677309913958,0.0
2012-09-27,1.946001046872459,1.9460010468724587,-2.220446049250313e-16,0.8372831844288415,0.609728918957541,0.4989889434860761,1.9460010468724587,-2.220446049250313e-16
2012-09-28,-0.4343426547469331,-0.4343426547469332,-5.551115123125783e-17,-0.8691062595278817,-0.1403686348142313,0.5751322395951799,-0.4343426547469331,0.0
2012-10-01,0.4921127314546858,0.49211273145468565,-1.6653345369377348e-16,0.6239268227597543,-0.618223346281202,0.4864092549761335,0.4921127314546858,0.0
2012-10-02,-0.1011195463556102,-0.10111954635561027,-6.938893903907228e-17,-0.2021567602972964,-0.1827353774429834,0.2837725913846696,-0.10111954635561021,-1.3877787807814457e-17
2012-10-03,0.0,-1.8041124150158794e-16,-1.8041124150158794e-16,-0.4438534244045054,0.4235086782099834,0.0203447461945219,-1.3530843112619095e-16,-1.3530843112619095e-16
2012-10-04,1.0666997824682944,1.0666997824682947,2.220446049250313e-16,0.8908242545133263,0.4264044515995262,-0.2505289236445578,1.0666997824682947,2.220446049250313e-16
2012-10-05,-1.4286780246683506,-1.4286780246683506,0.0,-0.8433123523453682,-0.0977228894110381,-0.4876427829119442,-1.4286780246683506,0.0
2012-10-08,-1.475879788550838,-1.475879788550838,0.0,-0.4610221053761667,-0.3524875927004426,-0.6623700904742283,-1.4758797885508377,2.220446049250313e-16
2012-10-09,-0.2800915813585103,-0.2800915813585102,1.1102230246251565e-16,0.6054560348272031,-0.12631942588158,-0.7592281903041334,-0.2800915813585102,1.1102230246251565e-16
2012-10-10,0.2506451736074222,0.2506451736074222,0.0,0.8971231689721343,0.1483881495236685,-0.7948661448883806,0.2506451736074221,-1.1102230246251565e-16
2012-10-11,0.0588841471452994,0.058884147145299645,2.42861286636753e-16,0.7588059110178316,0.0963222505350575,-0.7962440144075896,0.05888414714529944,3.469446951953614e-17
2012-10-12,-1.6470436869959748,-1.6470436869959748,0.0,-0.8493830695512088,-0.0167933016649171,-0.780867315779849,-1.6470436869959748,0.0
2012-10-15,-2.285035487453424,-2.2850354874534244,-4.440892098500626e-16,-1.5100207784990292,-0.0158298901812597,-0.7591848187731357,-2.2850354874534244,-4.440892098500626e-16
2012-10-16,0.8231753799942787,0.8231753799942786,-1.1102230246251565e-16,1.4941074345065566,0.0581787178020988,-0.7291107723143768,0.8231753799942785,-2.220446049250313e-16
2012-10-17,0.8013953829786757,0.8013953829786762,4.440892098500626e-16,1.3973735930338125,0.0891036687097138,-0.6850818787648504,0.8013953829786759,1.1102230246251565e-16
2012-10-18,-1.288384627267947,-1.288384627267947,0.0,-0.7353614968419298,0.0684568009510873,-0.6214799313771044,-1.288384627267947,0.0
2012-10-19,-2.2993066028696774,-2.299306602869677,4.440892098500626e-16,-1.7662934150345122,-0.0011522331484769,-0.531860954686688,-2.299306602869677,4.440892098500626e-16
