date,original,emd_reconstructed,emd_error,palladium_futures_STC,palladium_futures_MTC,palladium_futures_LTC,scale_reconstructed,scale_error
2019-03-07,-0.7188958668569612,-0.7188958668569615,-3.3306690738754696e-16,-0.9361041463579876,-0.0887260226054367,0.305934302106463,-0.7188958668569613,-1.1102230246251565e-16
2019-03-11,0.6385288531886246,0.6385288531886245,-1.1102230246251565e-16,0.5041769512028422,-0.4846723147563987,0.6190242167421811,0.6385288531886246,0.0
2019-03-12,0.2642981749615636,0.26429817496156366,5.551115123125783e-17,-0.197562859871596,-0.3547066572817335,0.8165676921148934,0.26429817496156394,3.3306690738754696e-16
2019-03-13,0.9609543764046437,0.9609543764046437,0.0,0.377773497290126,-0.3169377551499539,0.9001186342644717,0.9609543764046438,1.1102230246251565e-16
2019-03-14,0.1950510561033347,0.1950510561033347,0.0,-0.4670287251790717,-0.1390738466405814,0.8011536279229878,0.19505105610333473,2.7755575615628914e-17
2019-03-18,1.5175892296003468,1.517589229600347,2.220446049250313e-16,0.5170263057169904,0.5409066398596953,0.4596562840236614,1.517589229600347,2.220446049250313e-16
2019-03-19,0.8905931882937423,0.8905931882937423,0.0,-0.1302392954757421,1.107806337034464,-0.0869738532649794,0.8905931882937425,1.1102230246251565e-16
2019-03-20,0.8092009989455917,0.8092009989455918,1.1102230246251565e-16,0.2321613620685684,1.3416982558238888,-0.7646586189468656,0.8092009989455917,0.0
2019-03-21,0.1214562107946903,0.12145621079468992,-3.7470027081099033e-16,0.4469894348047821,1.1412301602758887,-1.4667633842859804,0.12145621079469038,8.326672684688674e-17
2019-03-25,-1.2180183683673462,-1.2180183683673462,0.0,0.7588306321542422,0.0685015998513771,-2.0453506003729656,-1.2180183683673462,0.0
2019-03-26,-1.942632794366883,-1.942632794366883,0.0,1.9588293521904183,-1.5558984949718475,-2.345563651585454,-1.942632794366883,0.0
2019-03-27,-7.029597520209929,-7.029597520209929,0.0,-2.849652188518502,-1.95332286659888,-2.2266224650925475,-7.029597520209929,0.0
2019-03-28,-6.182347972727342,-6.182347972727343,-8.881784197001252e-16,-3.995599086025962,-0.5289405844536874,-1.6578083022476933,-6.182347972727342,0.0
2019-04-01,4.954596389341948,4.9545963893419485,8.881784197001252e-16,4.223161154155073,1.6036568101427209,-0.8722215749558448,4.954596389341949,1.7763568394002505e-15
2019-04-02,0.186019943460014,0.1860199434600139,-8.326672684688674e-17,-1.5569404118490544,1.9013799777215543,-0.1584196224124859,0.18601994346001402,2.7755575615628914e-17
2019-04-03,-1.7485799277557668,-1.7485799277557668,0.0,-2.903584899081056,0.8842097231645643,0.2707952481607254,-1.7485799277557668,0.0
2019-04-04,-2.5676912093361537,-2.5676912093361537,0.0,-2.7939049491778363,-0.1664937170940042,0.3927074569356868,-2.5676912093361537,0.0
2019-04-08,0.8953010375965853,0.8953010375965853,0.0,1.1906736642454132,-0.5483391751376734,0.2529665484888454,0.8953010375965853,0.0
2019-04-09,0.6524767411123733,0.6524767411123732,-1.1102230246251565e-16,1.0248058943988525,-0.3723323318738146,3.1785873353118443e-06,0.6524767411123733,0.0
2019-04-10,0.1064982381556056,0.10649823815560559,-1.3877787807814457e-17,0.7926780584934405,-0.5588914341646691,-0.1272883861731658,0.1064982381556056,0.0
2019-04-11,-1.66920361802676,-1.66920361802676,0.0,-0.6029981844969494,-1.0569111102260658,-0.0092943233037451,-1.6692036180267602,-2.220446049250313e-16
2019-04-15,-0.299020929988103,-0.29902092998810303,-5.551115123125783e-17,0.4569466866345057,-1.0668560109257623,0.3108883943031534,-0.29902092998810315,-1.6653345369377348e-16
2019-04-16,-0.4502146120398897,-0.4502146120398898,-1.1102230246251565e-16,-1.291776568125356,0.1460947113271501,0.6954672447583161,-0.45021461203988977,-5.551115123125783e-17
2019-04-17,3.629646554001198,3.6296465540011984,4.440892098500626e-16,1.6981473364248054,0.982347063937454,0.9491521536389388,3.629646554001198,0.0
2019-04-22,-0.614715039276259,-0.614715039276259,0.0,-1.930650015767681,0.4021937691499431,0.9137412073414788,-0.614715039276259,0.0
2019-04-23,0.7343084360298846,0.7343084360298845,-1.1102230246251565e-16,0.2919675540112073,-0.1867850572224118,0.6291259392410891,0.7343084360298846,0.0
2019-04-24,1.6095770354517924,1.6095770354517929,4.440892098500626e-16,1.8012686585007136,-0.396261299977522,0.2045696769286011,1.6095770354517926,2.220446049250313e-16
2019-04-25,0.1709280381972711,0.17092803819727123,1.3877787807814457e-16,0.8296505290911997,-0.4078509662707114,-0.2508715246232172,0.17092803819727115,5.551115123125783e-17
2019-04-29,-2.573207671922173,-2.573207671922173,0.0,-1.6033734772934918,-0.3243974687779407,-0.6454367258507404,-2.573207671922173,0.0
2019-04-30,0.280709613612462,0.28070961361246227,2.7755575615628914e-16,1.3840321227274643,-0.1792620133656647,-0.9240604957493372,0.2807096136124625,4.996003610813204e-16
2019-05-01,-2.1006161694098857,-2.1006161694098853,4.440892098500626e-16,-1.1103410421808282,0.088661213553877,-1.078936340782934,-2.1006161694098853,4.440892098500626e-16
2019-05-02,0.3043916378252298,0.30439163782522993,1.1102230246251565e-16,0.963942522546985,0.4658718910812401,-1.125422775802995,0.30439163782523004,2.220446049250313e-16
2019-05-06,-0.8187615519582359,-0.8187615519582357,1.1102230246251565e-16,-0.260698226190296,0.5049678621246664,-1.0630311878926064,-0.8187615519582361,-2.220446049250313e-16
2019-05-07,-1.2559861268002237,-1.2559861268002237,0.0,-0.2644472587972097,-0.1076845785710988,-0.883854289431915,-1.2559861268002235,2.220446049250313e-16
2019-05-08,-0.683477751793049,-0.683477751793049,0.0,0.6775438886206171,-0.758642608750423,-0.6023790316632431,-0.683477751793049,0.0
2019-05-09,-1.6829075091241208,-1.6829075091241212,-4.440892098500626e-16,-1.1132731224358094,-0.3100813277574965,-0.259553058930815,-1.682907509124121,-2.220446049250313e-16
2019-05-13,2.01004082227767,2.0100408222776696,-4.440892098500626e-16,1.1464930159714988,0.8003098297829343,0.0632379765232367,2.01004082227767,0.0
2019-05-14,1.1553838173209208,1.1553838173209208,0.0,-0.0306570190789108,0.9023985227982448,0.2836423136015868,1.1553838173209208,0.0
2019-05-15,-0.1389958712859851,-0.13899587128598512,-2.7755575615628914e-17,-0.7268965203650479,0.2141403531552884,0.3737602959237744,-0.13899587128598517,-8.326672684688674e-17
2019-05-16,-0.124132499153351,-0.12413249915335112,-1.1102230246251565e-16,-0.0546554434480796,-0.4407497357962332,0.3712726800909619,-0.1241324991533509,1.1102230246251565e-16
2019-05-20,-0.1205182429695028,-0.12051824296950281,-1.3877787807814457e-17,0.3487790726624049,-0.8033874828420393,0.3340901672101316,-0.12051824296950286,-6.938893903907228e-17
2019-05-21,-0.7755349366660447,-0.7755349366660444,2.220446049250313e-16,-0.1110591357391264,-0.9808886365077938,0.3164128355808757,-0.7755349366660444,2.220446049250313e-16
2019-05-22,-0.5216575370878829,-0.521657537087883,-1.1102230246251565e-16,-0.037886730329016,-0.8135907277205583,0.3298199209616915,-0.5216575370878829,0.0
2019-05-23,-0.0993086671129184,-0.09930866711291828,1.249000902703301e-16,-0.3905339898830345,-0.0465122050569241,0.3377375278270403,-0.0993086671129183,9.71445146547012e-17
2019-05-28,2.106216667502636,2.1062166675026366,4.440892098500626e-16,0.879689402942399,0.919740615082156,0.306786649478082,2.106216667502637,8.881784197001252e-16
2019-05-29,0.2877054686927671,0.28770546869276714,5.551115123125783e-17,-1.037169583950751,1.1051682862436587,0.2197067663998594,0.28770546869276703,-5.551115123125783e-17
2019-05-30,1.4630161503424333,1.4630161503424333,0.0,1.4051415719950548,-0.0471595959783524,0.1050341743257305,1.463016150342433,-2.220446049250313e-16
2019-06-03,-2.581100810386605,-2.5811008103866047,4.440892098500626e-16,-1.6160850268677374,-1.0162164401422418,0.0512006566233743,-2.5811008103866047,4.440892098500626e-16
2019-06-04,1.2448604703046762,1.244860470304676,-2.220446049250313e-16,1.7088279534316906,-0.6019507446367612,0.1379832615097469,1.2448604703046762,0.0
2019-06-05,-1.2297695474661197,-1.2297695474661199,-2.220446049250313e-16,-1.6625650207761935,0.0673604123865077,0.365435060923566,-1.2297695474661199,-2.220446049250313e-16
2019-06-06,1.2446737877501055,1.2446737877501055,0.0,0.2316754368304925,0.3165860660454125,0.6964122848742006,1.2446737877501057,2.220446049250313e-16
2019-06-10,2.6834912932224064,2.6834912932224064,0.0,1.349437682623725,0.2833392622574884,1.050714348341193,2.6834912932224064,0.0
2019-06-11,0.7876047794929342,0.787604779492934,-2.220446049250313e-16,-0.7285930013075661,0.1896698487291486,1.3265279320713514,0.787604779492934,-2.220446049250313e-16
2019-06-12,1.130764213289126,1.130764213289126,0.0,-0.5344730567796558,0.2164366424350436,1.4488006276337382,1.130764213289126,0.0
2019-06-13,2.536584269738462,2.5365842697384626,4.440892098500626e-16,0.7746453359956593,0.3594327812114208,1.4025061525313829,2.536584269738463,8.881784197001252e-16
2019-06-17,0.6190471257117025,0.6190471257117023,-2.220446049250313e-16,-0.9177994469007004,0.3032227039029209,1.2336238687094825,0.619047125711703,4.440892098500626e-16
2019-06-18,1.6955932158296605,1.6955932158296603,-2.220446049250313e-16,0.9068440058765788,-0.244441459197008,1.0331906691500894,1.69559321582966,-4.440892098500626e-16
2019-06-19,1.463760845540918,1.4637608455409181,2.220446049250313e-16,1.0434453838279327,-0.4698961334955693,0.8902115952085548,1.4637608455409181,2.220446049250313e-16
2019-06-20,-1.0848315427872457,-1.0848315427872453,4.440892098500626e-16,-1.9479787972483087,0.0131512766938772,0.8499959777671859,-1.0848315427872455,2.220446049250313e-16
2019-06-24,3.533233122205637,3.5332331222056377,8.881784197001252e-16,2.17467874054318,0.5047421215920052,0.8538122600704521,3.5332331222056377,8.881784197001252e-16
2019-06-25,-1.1969121918893322,-1.1969121918893324,-2.220446049250313e-16,-2.1881703276737965,0.1668764455539342,0.8243816902305301,-1.1969121918893324,-2.220446049250313e-16
2019-06-26,0.1088049696025272,0.10880496960252711,-8.326672684688674e-17,-0.6195597145196434,0.0053335688406032,0.7230311152815674,0.10880496960252717,-2.7755575615628914e-17
2019-06-27,2.409284395765709,2.409284395765709,0.0,1.7348879234632315,0.1015107416797057,0.5728857306227718,2.409284395765709,0.0
2019-07-01,-0.9729998697532772,-0.9729998697532772,0.0,-1.4690316619382997,0.0439750309803166,0.4520567612047059,-0.9729998697532771,1.1102230246251565e-16
2019-07-02,1.197928469452858,1.197928469452858,0.0,1.2445298408198704,-0.4606532332335978,0.4140518618665854,1.197928469452858,0.0
2019-07-03,0.3556385210349511,0.3556385210349508,-2.7755575615628914e-16,0.4873463037530888,-0.5614540236304237,0.4297462409122859,0.35563852103495097,-1.1102230246251565e-16
2019-07-08,-0.6642410547510913,-0.6642410547510914,-1.1102230246251565e-16,-0.9273175979095386,-0.1800020342552615,0.4430785774137087,-0.6642410547510913,0.0
2019-07-09,-0.681648280537761,-0.681648280537761,0.0,-1.5549166141451214,0.4861663917419075,0.387101941865453,-0.6816482805377609,1.1102230246251565e-16
