date,original,emd_reconstructed,emd_error,gold_futures_STC,gold_futures_MTC,gold_futures_LTC,scale_reconstructed,scale_error
2022-05-10,-0.9514613890160284,-0.9514613890160283,1.1102230246251565e-16,-0.7289675085653874,0.0738892675876873,-0.2963831480383284,-0.9514613890160284,0.0
2022-05-11,0.6874739501965266,0.6874739501965267,1.1102230246251565e-16,0.9038709946511576,0.2261314363485844,-0.4425284808032154,0.6874739501965267,1.1102230246251565e-16
2022-05-12,-1.5822856823669795,-1.5822856823669793,2.220446049250313e-16,-0.904028903925024,-0.1914792445403583,-0.4867775339015971,-1.5822856823669795,0.0
2022-05-16,-0.5826433236292061,-0.5826433236292057,4.440892098500626e-16,0.259305945062925,-0.4353467178344234,-0.4066025508577076,-0.582643323629206,1.1102230246251565e-16
2022-05-17,0.2697571070712889,0.2697571070712891,1.6653345369377348e-16,0.6861520956751885,-0.2019622681031056,-0.214432720500794,0.26975710707128897,5.551115123125783e-17
2022-05-18,-0.1650710180043368,-0.16507101800433657,2.220446049250313e-16,-0.5815898083695896,0.3939233330181501,0.0225954573471026,-0.16507101800433693,-1.3877787807814457e-16
2022-05-19,1.3836320377334843,1.3836320377334843,0.0,0.491640358517012,0.6675782942522219,0.2244133849642501,1.3836320377334839,-4.440892098500626e-16
2022-05-23,0.3578209293558565,0.3578209293558568,2.7755575615628914e-16,-0.5263020846553258,0.557295248782351,0.3268277652288313,0.3578209293558565,0.0
2022-05-24,0.9479765056118694,0.9479765056118695,1.1102230246251565e-16,0.5824800919455224,0.0362850119548792,0.3292114017114677,0.9479765056118693,-1.1102230246251565e-16
2022-05-25,-1.0291870891065535,-1.0291870891065533,2.220446049250313e-16,-0.6043339957300029,-0.6912104470542717,0.2663573536777209,-1.0291870891065538,-2.220446049250313e-16
2022-05-26,0.0703863154752681,0.07038631547526847,3.7470027081099033e-16,0.5866702062357105,-0.6906623906590241,0.1743784998985817,0.07038631547526811,1.3877787807814457e-17
2022-05-31,-0.1299826872784848,-0.12998268727848475,5.551115123125783e-17,-0.279497622564904,0.0783690941064116,0.0711458411800075,-0.12998268727848492,-1.1102230246251565e-16
2022-06-01,0.0325115147810528,0.032511514781053276,4.787836793695988e-16,-0.5826864417501985,0.6549740539491661,-0.0397760974179147,0.03251151478105292,1.249000902703301e-16
2022-06-02,1.2169661796477271,1.2169661796477271,0.0,0.9006597497009283,0.4708408883490615,-0.1545344584022629,1.216966179647727,-2.220446049250313e-16
2022-06-06,-1.4882189906797016,-1.4882189906797012,4.440892098500626e-16,-1.092527088735185,-0.1378388988834047,-0.2578530030611117,-1.4882189906797014,2.220446049250313e-16
2022-06-07,0.4552853392914002,0.4552853392914006,3.885780586188048e-16,1.1718421874473868,-0.3882965690916176,-0.3282602790643689,0.4552853392914003,1.1102230246251565e-16
2022-06-08,0.2376581004096323,0.23765810040963248,1.6653345369377348e-16,0.9319129298127992,-0.3659758381299343,-0.3282789912732326,0.23765810040963226,-5.551115123125783e-17
2022-06-09,-0.1890002452610062,-0.18900024526100592,2.7755575615628914e-16,0.402238935029268,-0.3635505211813557,-0.2276886591089184,-0.18900024526100612,8.326672684688674e-17
2022-06-13,-1.1360978881656436,-1.1360978881656432,4.440892098500626e-16,-0.8257141858654713,-0.253475104643761,-0.0569085976564112,-1.1360978881656434,2.220446049250313e-16
2022-06-14,-1.0275662578203892,-1.027566257820389,2.220446049250313e-16,-1.1993026694630178,0.0440559787713328,0.1276804328712957,-1.0275662578203892,0.0
2022-06-15,0.3198414549701489,0.31984145497014904,1.6653345369377348e-16,-0.35375068769771,0.4031416577576261,0.2704504849102327,0.3198414549701488,-5.551115123125783e-17
2022-06-16,1.6544645583129736,1.654464558312974,4.440892098500626e-16,0.9168080000626164,0.4139694587044981,0.323687099545859,1.6544645583129733,-2.220446049250313e-16
2022-06-21,-0.6083668953614563,-0.6083668953614564,-1.1102230246251565e-16,-0.7227154545687745,-0.1514354596299214,0.2657840188372395,-0.6083668953614563,0.0
2022-06-22,-0.0108974009807027,-0.010897400980702542,1.5785983631388945e-16,0.4234598438963529,-0.5368440281309395,0.1024867832538838,-0.01089740098070277,-7.112366251504909e-17
2022-06-23,-0.4861405177109645,-0.48614051771096406,4.440892098500626e-16,-0.0929181741563892,-0.2444455866848634,-0.1487767568697118,-0.48614051771096445,5.551115123125783e-17
2022-06-27,-0.2906261470387861,-0.29062614703878586,2.220446049250313e-16,-0.1130766615295398,0.2641662249351603,-0.4417157104444066,-0.2906261470387861,0.0
2022-06-28,-0.1923870319934018,-0.19238703199340168,1.1102230246251565e-16,-0.1145535633431351,0.6362331689259185,-0.714066637576185,-0.19238703199340157,2.220446049250313e-16
2022-06-29,0.0,-1.0408340855860843e-16,-1.0408340855860843e-16,0.3815840158218623,0.5291296964749539,-0.9107137122968164,-2.220446049250313e-16,-2.220446049250313e-16
2022-06-30,-0.5627911566081778,-0.5627911566081775,3.3306690738754696e-16,0.5435744031554717,-0.1017265405171041,-1.0046390192465453,-0.5627911566081778,0.0
2022-07-05,-2.4306752224161343,-2.430675222416134,4.440892098500626e-16,-0.7383101632440896,-0.7103395198533481,-0.9820255393186964,-2.4306752224161343,0.0
2022-07-06,-1.5655673433302653,-1.5655673433302653,0.0,-0.1281190830641021,-0.5935880362928364,-0.843860223973327,-1.5655673433302657,-4.440892098500626e-16
2022-07-07,0.1841091366376446,0.18410913663764455,-5.551115123125783e-17,0.7847096800928975,0.0442185285369912,-0.6448190719922441,0.1841091366376446,0.0
2022-07-11,-0.4609099592399523,-0.46090995923995226,5.551115123125783e-17,-0.6607293650593543,0.6576250099666335,-0.4578056041472315,-0.46090995923995226,5.551115123125783e-17
2022-07-12,-0.3992483243427713,-0.39924832434277124,5.551115123125783e-17,-0.6646516552853193,0.6089200637073389,-0.3435167327647908,-0.39924832434277124,5.551115123125783e-17
2022-07-13,0.6184454587162769,0.618445458716277,1.1102230246251565e-16,0.9644377713824788,-0.0437352128145906,-0.3022570998516115,0.6184454587162767,-2.220446049250313e-16
2022-07-14,-1.7261347416831718,-1.7261347416831716,2.220446049250313e-16,-0.9065923798112542,-0.5244599284194875,-0.29508243345243,-1.7261347416831716,2.220446049250313e-16
2022-07-18,0.2576113836846083,0.25761138368460834,5.551115123125783e-17,0.8173931212916652,-0.2825563618216726,-0.2772253757853842,0.25761138368460834,5.551115123125783e-17
2022-07-19,0.0292320736391182,0.029232073639118325,1.249000902703301e-16,0.1610894737559815,0.0758182001554174,-0.2076756002722808,0.029232073639118117,-8.326672684688674e-17
2022-07-20,-0.6156752274987909,-0.6156752274987909,0.0,-0.7266221096244584,0.1672235056547439,-0.0562766235290762,-0.6156752274987907,2.220446049250313e-16
