date,original,emd_reconstructed,emd_error,palladium_spot_STC,palladium_spot_MTC,palladium_spot_LTC,scale_reconstructed,scale_error
2019-09-26,1.462575396232069,1.462575396232069,0.0,1.7107380074285992,-0.4360801990998199,0.1879175879032897,1.4625753962320691,2.220446049250313e-16
2019-09-30,0.4172176836145347,0.41721768361453465,-5.551115123125783e-17,0.3107661593812107,0.0290257080814638,0.0774258161518601,0.41721768361453465,-5.551115123125783e-17
2019-10-01,-1.2406042156650088,-1.2406042156650088,0.0,-1.697328159345608,0.4693482009062665,-0.0126242572256671,-1.2406042156650088,0.0
2019-10-02,1.9615390220275584,1.961539022027558,-4.440892098500626e-16,1.666175474935308,0.3682715412926443,-0.0729079942003939,1.9615390220275586,2.220446049250313e-16
2019-10-03,-1.7654528381743084,-1.765452838174309,-6.661338147750939e-16,-1.457437080332706,-0.2396234147304067,-0.0683923431111962,-1.7654528381743086,-2.220446049250313e-16
2019-10-07,0.2522342720259196,0.2522342720259196,0.0,0.627824057342564,-0.4142080658729837,0.0386182805563393,0.2522342720259196,0.0
2019-10-08,0.725454791715574,0.7254547917155738,-2.220446049250313e-16,0.5904480626431694,-0.1299334482029526,0.2649401772753572,0.725454791715574,0.0
2019-10-09,0.4395349680617499,0.43953496806174963,-2.7755575615628914e-16,-0.1943177712334624,0.0594356735686604,0.5744170657265519,0.43953496806174996,5.551115123125783e-17
2019-10-10,1.1169074677225057,1.1169074677225057,0.0,0.3054294158481495,-0.0755415352916168,0.8870195871659731,1.1169074677225057,0.0
2019-10-14,0.7003928796489589,0.7003928796489586,-3.3306690738754696e-16,-0.3685130492524653,-0.0086190604302929,1.0775249893317171,0.7003928796489589,0.0
2019-10-15,1.3470949466745985,1.347094946674598,-4.440892098500626e-16,-0.060085280905662,0.3473029853280605,1.0598772422522,1.3470949466745985,0.0
2019-10-16,1.8335739113145344,1.833573911314534,-4.440892098500626e-16,0.5783362474249134,0.4291787076594061,0.8260589562302145,1.833573911314534,-4.440892098500626e-16
2019-10-17,-0.3845755581623145,-0.3845755581623144,5.551115123125783e-17,-0.7547633065638859,-0.0863956839695702,0.4565834323711417,-0.3845755581623144,5.551115123125783e-17
2019-10-21,0.0278024439571034,0.027802443957103226,-1.734723475976807e-16,0.4407103220605727,-0.5255080614315222,0.1126001833280528,0.027802443957103323,-7.632783294297951e-17
2019-10-22,-0.3711465172162143,-0.37114651721621433,-5.551115123125783e-17,-0.0007057344876065,-0.3209686286367423,-0.0494721540918654,-0.3711465172162142,5.551115123125783e-17
2019-10-23,-0.5567386723427603,-0.5567386723427605,-2.220446049250313e-16,-0.8857807629552308,0.3101042138774867,0.0189378767349835,-0.5567386723427605,-2.220446049250313e-16
2019-10-24,1.6874683601363571,1.687468360136357,-2.220446049250313e-16,0.8082700014760017,0.6041132381143872,0.2750851205459681,1.6874683601363571,0.0
2019-10-28,1.499300242317947,1.4993002423179467,-2.220446049250313e-16,0.8113615637471938,0.0661359939452373,0.621802684625516,1.4993002423179471,2.220446049250313e-16
2019-10-29,-1.1957279782875752,-1.1957279782875754,-2.220446049250313e-16,-1.3107863584221824,-0.7519547840873241,0.8670131642219314,-1.195727978287575,2.220446049250313e-16
2019-10-30,1.532938533733752,1.5329385337337518,-2.220446049250313e-16,1.4881956006574024,-0.7797381959083233,0.8244811289846729,1.532938533733752,0.0
2019-10-31,-0.7122995577889313,-0.7122995577889313,0.0,-1.2339173025076362,0.0741521503842865,0.4474655943344183,-0.7122995577889313,0.0
2019-11-04,-0.891951837461491,-0.8919518374614914,-4.440892098500626e-16,-1.6946625362063008,0.9677083461861058,-0.1649976474412958,-0.8919518374614908,2.220446049250313e-16
2019-11-05,-0.0584358318168831,-0.058435831816883395,-2.914335439641036e-16,-0.5812213463884728,1.39783423271466,-0.8750487181430702,-0.058435831816882944,1.5959455978986625e-16
2019-11-06,0.8328484040422524,0.8328484040422525,1.1102230246251565e-16,1.4864944650623952,0.8710810677378921,-1.5247271287580348,0.8328484040422524,0.0
2019-11-07,0.4915189683232235,0.49151896832322406,5.551115123125783e-16,3.056529727525794,-0.6159394472686899,-1.94907131193388,0.49151896832322395,4.440892098500626e-16
2019-11-11,-6.489763079358379,-6.48976307935838,-8.881784197001252e-16,-2.8193324654379475,-1.689180143680298,-1.9812504702401343,-6.489763079358379,0.0
2019-11-12,0.7218033885671993,0.7218033885671995,2.220446049250313e-16,2.348266213500548,-0.0965048312621916,-1.5299579936711567,0.7218033885671999,6.661338147750939e-16
2019-11-13,0.5811926087700314,0.5811926087700312,-2.220446049250313e-16,-0.2283012964725589,1.614700529023562,-0.8052066237809717,0.5811926087700315,1.1102230246251565e-16
2019-11-14,1.5770537321523117,1.5770537321523117,0.0,0.3763499082480521,1.2647265910674037,-0.0640227671631439,1.577053732152312,2.220446049250313e-16
2019-11-18,0.0138000034718643,0.013800003471864084,-2.1510571102112408e-16,-0.9918807762208656,0.4460769267567555,0.5596038529359743,0.013800003471864164,-1.3530843112619095e-16
2019-11-19,1.4317029096603484,1.4317029096603484,0.0,0.8226599224686608,-0.3948707633314745,1.003913750523162,1.4317029096603482,-2.220446049250313e-16
2019-11-20,0.1404645756192479,0.1404645756192481,1.942890293094024e-16,-0.1132160198338113,-0.9824018156878612,1.2360824111409203,0.14046457561924774,-1.6653345369377348e-16
2019-11-21,-0.2408362996366264,-0.24083629963662653,-1.3877787807814457e-16,-0.7256936446562017,-0.7660255128780993,1.2508828578976747,-0.24083629963662623,1.6653345369377348e-16
2019-11-25,2.0169005769236747,2.0169005769236743,-4.440892098500626e-16,0.8325684812114811,0.0704282906336344,1.113903805078559,2.0169005769236747,0.0
2019-11-26,0.7042263115652148,0.7042263115652146,-1.1102230246251565e-16,-0.7279159863616018,0.5034696889239887,0.928672609002828,0.7042263115652149,1.1102230246251565e-16
2019-11-27,1.3534470004668009,1.3534470004668007,-2.220446049250313e-16,0.2108200644828253,0.3765354573199198,0.7660914786640556,1.3534470004668007,-2.220446049250313e-16
2019-12-02,0.8445276905855614,0.8445276905855612,-2.220446049250313e-16,0.0872519817037092,0.1163102890275292,0.6409654198543229,0.8445276905855612,-2.220446049250313e-16
2019-12-03,0.3294718224783999,0.3294718224783999,0.0,-0.2202130014001109,-0.0090888291669782,0.558773653045489,0.3294718224783999,0.0
2019-12-04,0.6904626473092534,0.6904626473092533,-1.1102230246251565e-16,0.2115191913159469,-0.0613844065357734,0.5403278625290799,0.6904626473092534,0.0
2019-12-05,0.2349662783139194,0.2349662783139193,-8.326672684688674e-17,-0.1556911749265336,-0.205881682107257,0.5965391353477101,0.23496627831391947,8.326672684688674e-17
2019-12-09,0.4406723648449073,0.4406723648449072,-1.1102230246251565e-16,0.009396151060345,-0.2711080142921587,0.702384228076721,0.4406723648449073,0.0
2019-12-10,0.8392323287639059,0.8392323287639057,-1.1102230246251565e-16,0.1008846681758386,-0.0620384616412753,0.8003861222293427,0.839232328763906,1.1102230246251565e-16
2019-12-11,0.6827756238985572,0.682775623898557,-2.220446049250313e-16,-0.4280227274680641,0.2939319514464259,0.8168663999201954,0.6827756238985572,0.0
2019-12-12,1.550700279762296,1.5507002797622957,-2.220446049250313e-16,0.422372591063286,0.4374483779270735,0.6908793107719365,1.550700279762296,0.0
2019-12-16,1.8894954520338736,1.8894954520338734,-2.220446049250313e-16,1.177436762720247,0.3064472636492577,0.4056114256643689,1.8894954520338736,0.0
