date,original,emd_reconstructed,emd_error,platinum_futures_STC,platinum_futures_MTC,platinum_futures_LTC,scale_reconstructed,scale_error
2015-01-05,0.8070734783485634,0.8070734783485632,-1.1102230246251565e-16,0.5929333133056264,0.0499513937677478,0.1641887712751891,0.8070734783485634,0.0
2015-01-06,0.5508523342895089,0.5508523342895087,-1.1102230246251565e-16,0.3056288030024646,0.0264241856458004,0.2187993456412436,0.5508523342895086,-2.220446049250313e-16
2015-01-07,0.0819571410051622,0.08195714100516235,1.5265566588595902e-16,-0.1801579648809189,-0.0092394778943146,0.2713545837803958,0.0819571410051623,9.71445146547012e-17
2015-01-08,-0.0286773594214473,-0.028677359421447175,1.249000902703301e-16,-0.4069361365548622,0.0762125351344994,0.3020462419989155,-0.028677359421447335,-3.469446951953614e-17
2015-01-09,1.096158160989802,1.0961581609898021,2.220446049250313e-16,0.5409049480331094,0.2351893693899616,0.3200638435667311,1.0961581609898021,2.220446049250313e-16
2015-01-12,0.4448046152991658,0.4448046152991659,5.551115123125783e-17,-0.0062355599399597,0.096579986617645,0.3544601886214806,0.44480461529916593,1.1102230246251565e-16
2015-01-13,0.4227484906963674,0.4227484906963673,-1.1102230246251565e-16,0.324120609055443,-0.3327871117828934,0.4314149934238178,0.4227484906963674,0.0
2015-01-14,-0.7500942537134847,-0.7500942537134841,5.551115123125783e-16,-1.0071420355746912,-0.2913637640634173,0.5484115459246239,-0.7500942537134845,2.220446049250313e-16
2015-01-15,1.979945244607162,1.9799452446071624,4.440892098500626e-16,1.0811250197842153,0.2421481791625784,0.6566720456603684,1.979945244607162,0.0
2015-01-16,0.6920990233242996,0.6920990233242994,-2.220446049250313e-16,-0.3811667965717329,0.392593626204909,0.6806721936911235,0.6920990233242996,0.0
2015-01-19,-0.4146843485226981,-0.4146843485226979,1.6653345369377348e-16,-1.1133031313063229,0.1294848285963237,0.5691339541873011,-0.4146843485226981,0.0
2015-01-21,0.725555233409203,0.725555233409203,0.0,0.6340322924247173,-0.2482926485286099,0.3398155895130956,0.725555233409203,0.0
2015-01-22,0.7944159023382191,0.7944159023382192,1.1102230246251565e-16,1.0361479895674648,-0.2822373011466663,0.0405052139174206,0.794415902338219,-1.1102230246251565e-16
2015-01-23,-1.0698223005955576,-1.0698223005955576,0.0,-0.8788746986748925,0.0692478524400709,-0.2601954543607362,-1.0698223005955578,-2.220446049250313e-16
2015-01-26,-1.2408238326054644,-1.2408238326054644,0.0,-1.0790628534053852,0.3205283892262925,-0.4822893684263716,-1.2408238326054644,0.0
2015-01-27,0.9844083782021508,0.984408378202151,2.220446049250313e-16,1.4051279083910044,0.1491474119115229,-0.5698669421003765,0.9844083782021508,0.0
2015-01-28,-0.7175025330673712,-0.717502533067371,2.220446049250313e-16,0.1460776771771865,-0.3331869136130454,-0.5303932966315124,-0.7175025330673712,0.0
2015-01-29,-2.3792914003249344,-2.3792914003249335,8.881784197001252e-16,-1.4406599282365111,-0.525533413419221,-0.4130980586692018,-2.379291400324934,4.440892098500626e-16
2015-01-30,1.106102884241178,1.106102884241178,0.0,1.38383479166916,-0.0004843145180962,-0.277247592909886,1.106102884241178,0.0
2015-02-02,-0.8578880714450676,-0.8578880714450674,2.220446049250313e-16,-1.27784492289315,0.584681001150568,-0.1647241497024855,-0.8578880714450676,0.0
2015-02-03,0.3529487020639266,0.35294870206392664,5.551115123125783e-17,-0.2858445060420514,0.7482592924503162,-0.1094660843443382,0.3529487020639266,0.0
2015-02-04,0.8026664048355059,0.8026664048355064,5.551115123125783e-16,0.3504489006110405,0.580184096422454,-0.1279665921979884,0.8026664048355061,2.220446049250313e-16
2015-02-05,0.5568589996180151,0.5568589996180152,1.1102230246251565e-16,0.9230552352661054,-0.1632689647835283,-0.2029272708645619,0.5568589996180153,2.220446049250313e-16
2015-02-06,-2.238115558837883,-2.2381155588378823,8.881784197001252e-16,-0.9609288755616604,-0.970063778782144,-0.3071229044940783,-2.2381155588378827,4.440892098500626e-16
2015-02-09,-0.3642693069203062,-0.36426930692030607,1.1102230246251565e-16,0.9219196979091432,-0.8691332053616572,-0.4170557994677921,-0.36426930692030607,1.1102230246251565e-16
2015-02-10,-0.9599810039199852,-0.9599810039199849,3.3306690738754696e-16,-0.342412797673153,-0.0905997248310942,-0.5269684814157379,-0.9599810039199852,0.0
2015-02-11,-0.7771790671561085,-0.7771790671561086,-1.1102230246251565e-16,-0.7938404729071197,0.6545104738964743,-0.6378490681454633,-0.7771790671561086,-1.1102230246251565e-16
2015-02-12,0.2250469797489884,0.22504697974898863,2.220446049250313e-16,-0.0308091086951865,1.0077613430456198,-0.7519052546014451,0.22504697974898824,-1.6653345369377348e-16
2015-02-13,0.5852460411018612,0.5852460411018615,3.3306690738754696e-16,0.618443484352149,0.8326893093243567,-0.8658867525746444,0.5852460411018613,1.1102230246251565e-16
2015-02-16,0.0206906541053264,0.020690654105326688,2.8796409701215e-16,1.0426662815743917,-0.0790663472780984,-0.9429092801909666,0.020690654105326667,2.671474153004283e-16
2015-02-18,-2.943426514391234,-2.943426514391234,0.0,-1.1869372418792208,-0.8292746492804474,-0.927214623231566,-2.943426514391234,0.0
2015-02-19,-0.0895274290821923,-0.08952742908219202,2.7755575615628914e-16,1.0470170410194288,-0.3593414609815943,-0.7772030091200268,-0.08952742908219236,-5.551115123125783e-17
2015-02-20,-0.6718758557983762,-0.6718758557983756,5.551115123125783e-16,-0.4782528800355988,0.3253866790605469,-0.5190096548233241,-0.6718758557983759,2.220446049250313e-16
2015-02-23,0.0472214480002008,0.04722144800020097,1.734723475976807e-16,-0.1352632180687029,0.3830418992110422,-0.2005572331421385,0.04722144800020081,1.3877787807814457e-17
2015-02-24,0.3256494436689294,0.32564944366892923,-1.6653345369377348e-16,0.0282474112366484,0.1878075712227488,0.109594461209532,0.3256494436689292,-2.220446049250313e-16
2015-02-25,0.4566900103334603,0.45669001033346013,-1.6653345369377348e-16,0.0481635644095441,0.0724547269056231,0.3360717190182927,0.4566900103334599,-3.885780586188048e-16
2015-02-26,0.3146261098790681,0.3146261098790683,2.220446049250313e-16,-0.2022474557263499,0.07874052720973,0.438133038395688,0.31462610987906814,5.551115123125783e-17
2015-02-27,0.916953034796375,0.9169530347963751,1.1102230246251565e-16,0.4225727256059498,0.0881390746158611,0.4062412345745642,0.916953034796375,0.0
2015-03-02,-0.1094230150004094,-0.10942301500040932,6.938893903907228e-17,-0.3360298286243537,-0.0247519085150073,0.2513587221389516,-0.10942301500040941,-1.3877787807814457e-17
2015-03-03,-0.0800387598808072,-0.08003875988080703,1.8041124150158794e-16,-0.0669002169500639,-0.0069881309654301,-0.0061504119653131,-0.08003875988080711,9.71445146547012e-17
2015-03-04,-0.2320529277918481,-0.23205292779184802,8.326672684688674e-17,-0.0186919129948636,0.1165541921556254,-0.3299152069526099,-0.2320529277918481,0.0
2015-03-05,-0.1817990142405356,-0.18179901424053543,1.6653345369377348e-16,0.4909763141376149,-0.0008851387037998,-0.6718901896743508,-0.18179901424053568,-8.326672684688674e-17
2015-03-06,-1.78900230609349,-1.7890023060934896,4.440892098500626e-16,-0.5313523134792784,-0.2764101440574191,-0.9812398485567924,-1.7890023060934899,2.220446049250313e-16
2015-03-09,-1.135144982180769,-1.1351449821807686,4.440892098500626e-16,0.3071829231436223,-0.2362803601855581,-1.206047545138833,-1.1351449821807689,2.220446049250313e-16
2015-03-10,-1.4881422977111924,-1.4881422977111922,2.220446049250313e-16,-0.2745093876274012,0.0845358618582012,-1.2981687719419923,-1.4881422977111922,2.220446049250313e-16
2015-03-11,-0.8126335268015872,-0.8126335268015872,0.0,0.0649481573836959,0.3515679875948564,-1.22914967178014,-0.8126335268015876,-4.440892098500626e-16
2015-03-12,-0.3439115473468312,-0.34391154734683094,2.7755575615628914e-16,0.3793170109596007,0.2621140674637792,-0.9853426257702111,-0.34391154734683127,-5.551115123125783e-17
2015-03-13,-0.0447507391339918,-0.044750739133991455,3.469446951953614e-16,0.7745745903435588,-0.2313604541418434,-0.5879648753357071,-0.044750739133991635,1.6653345369377348e-16
2015-03-16,-0.7999323619081622,-0.7999323619081622,0.0,-0.1803989709975414,-0.5208702689743285,-0.0986631219362922,-0.7999323619081622,0.0
2015-03-17,-1.2440004246519365,-1.2440004246519363,2.220446049250313e-16,-1.4581091879549104,-0.1828737411266142,0.3969825044295882,-1.2440004246519363,2.220446049250313e-16
2015-03-18,2.7575525136176893,2.757552513617689,-4.440892098500626e-16,1.4867346822854923,0.509457866769286,0.7613599645629109,2.7575525136176893,0.0
2015-03-19,-0.128966286525145,-0.12896628652514497,2.7755575615628914e-17,-1.308154693906674,0.3040992421666094,0.8750891652149194,-0.1289662865251452,-1.942890293094024e-16
2015-03-20,1.242691503304716,1.2426915033047161,2.220446049250313e-16,0.8017141059607397,-0.3077157015551608,0.748693098899137,1.242691503304716,0.0
2015-03-23,0.774909203482288,0.7749092034822881,1.1102230246251565e-16,0.6320065281806208,-0.3084672513448867,0.4513699266465539,0.774909203482288,0.0
2015-03-24,-0.6694841992087142,-0.669484199208714,1.1102230246251565e-16,-0.9322807687100884,0.1708263886715735,0.0919701808298006,-0.6694841992087143,-1.1102230246251565e-16
2015-03-25,0.3812366309785986,0.3812366309785987,1.1102230246251565e-16,0.266861279076827,0.2971315281534528,-0.182756176251681,0.3812366309785988,1.6653345369377348e-16
2015-03-26,0.8535893653401239,0.8535893653401241,2.220446049250313e-16,1.0861096147246474,0.0597633555151415,-0.292283604899665,0.853589365340124,1.1102230246251565e-16
2015-03-27,-1.2260455941706103,-1.2260455941706105,-2.220446049250313e-16,-0.7687081074996255,-0.2295377809958722,-0.2277997056751128,-1.2260455941706105,-2.220446049250313e-16
2015-03-30,-1.686738973870483,-1.6867389738704825,4.440892098500626e-16,-1.431768096299621,-0.2397009254968317,-0.0152699520740298,-1.6867389738704825,4.440892098500626e-16
2015-03-31,1.739405202869193,1.7394052028691926,-4.440892098500626e-16,1.3516519429327063,0.1200865735239868,0.2676666864124999,1.739405202869193,0.0
2015-04-01,1.882050553313519,1.8820505533135186,-4.440892098500626e-16,1.062407381942799,0.3043833139659637,0.515259857404756,1.8820505533135188,-2.220446049250313e-16
2015-04-02,-0.4920802436039651,-0.4920802436039654,-3.3306690738754696e-16,-1.2921745818291206,0.1654004561805457,0.63469388204461,-0.49208024360396485,2.220446049250313e-16
2015-04-06,1.664988685909119,1.6649886859091194,4.440892098500626e-16,1.1329709059811468,-0.063366646007298,0.5953844259352706,1.6649886859091194,4.440892098500626e-16
2015-04-07,-0.4136554652105495,-0.4136554652105496,-5.551115123125783e-17,-0.585329720648171,-0.2544418098322273,0.4261160652698489,-0.4136554652105494,1.1102230246251565e-16
2015-04-08,-0.4926434878450791,-0.492643487845079,1.1102230246251565e-16,-0.3825934584567177,-0.299652839522915,0.1896028101345536,-0.49264348784507905,5.551115123125783e-17
2015-04-09,-0.6678612410660811,-0.6678612410660812,-1.1102230246251565e-16,-0.8803548342851485,0.2497340271011131,-0.0372404338820457,-0.667861241066081,1.1102230246251565e-16
2015-04-10,1.4634512196462168,1.463451219646217,2.220446049250313e-16,1.1724172855913684,0.4431071545112089,-0.1520732204563601,1.463451219646217,2.220446049250313e-16
2015-04-13,-1.5845742175402575,-1.5845742175402575,0.0,-1.215113397933179,-0.265038914824696,-0.1044219047823823,-1.5845742175402573,2.220446049250313e-16
2015-04-14,-0.1646162215439339,-0.16461622154393366,2.498001805406602e-16,0.3495147403015007,-0.5420706030993054,0.0279396412538708,-0.16461622154393393,-2.7755575615628914e-17
2015-04-15,0.9493059424556805,0.9493059424556808,3.3306690738754696e-16,0.9178123280961497,-0.1031968120081628,0.1346904263676936,0.9493059424556805,0.0
2015-04-16,-0.1977474636311704,-0.1977474636311704,0.0,-0.8174124624307135,0.5278931878342288,0.0917718109653144,-0.19774746363117035,5.551115123125783e-17
2015-04-17,0.8526735038381972,0.8526735038381972,0.0,0.8667973984738663,0.1591115642057917,-0.1732354588414608,0.8526735038381972,0.0
2015-04-20,-1.869052298490281,-1.8690522984902809,2.220446049250313e-16,-0.8769447433168839,-0.4820293511774619,-0.5100782039959355,-1.8690522984902813,-2.220446049250313e-16
2015-04-21,-0.0521784514838863,-0.052178451483886064,2.3592239273284576e-16,0.8661054797335983,-0.1916618730676302,-0.7266220581498543,-0.05217845148388611,1.8735013540549517e-16
2015-04-22,-1.4942328271838612,-1.4942328271838612,0.0,-0.8939321060805636,0.0985163959851251,-0.6988171170884228,-1.4942328271838612,0.0
2015-04-23,0.3349643927045065,0.3349643927045069,3.885780586188048e-16,0.9350995002518784,-0.1967298335071416,-0.4034052740402301,0.33496439270450673,2.220446049250313e-16
2015-04-24,-1.1061080829185777,-1.1061080829185777,0.0,-1.0030170358806718,-0.0717419954406416,-0.0313490515972641,-1.1061080829185774,2.220446049250313e-16
2015-04-27,1.6677347621017802,1.6677347621017804,2.220446049250313e-16,1.0218806922984247,0.3858764212872044,0.259977648516151,1.6677347621017802,0.0
2015-04-28,1.1355106671824269,1.1355106671824264,-4.440892098500626e-16,0.3787212259405813,0.3820180008470939,0.3747714403947511,1.1355106671824262,-6.661338147750939e-16
2015-04-29,-0.2035293546583716,-0.20352935465837182,-2.220446049250313e-16,-0.4566158697246999,-0.0578331936830651,0.3109197087493933,-0.2035293546583717,-8.326672684688674e-17
2015-04-30,-0.966990721660288,-0.9669907216602879,1.1102230246251565e-16,-0.7247425564439562,-0.4195820613161346,0.1773338960998029,-0.9669907216602879,1.1102230246251565e-16
2015-05-01,-0.9631740211435867,-0.9631740211435864,3.3306690738754696e-16,-0.8487084679503303,-0.193396110974342,0.0789305577810857,-0.9631740211435866,1.1102230246251565e-16
2015-05-04,1.4826783873088445,1.4826783873088447,2.220446049250313e-16,1.1479176339072934,0.3094793969662282,0.025281356435323,1.4826783873088445,0.0
2015-05-05,0.0087081464765326,0.008708146476532841,2.411265631607762e-16,-0.2753746204999935,0.2967272090955663,-0.0126444421190402,0.008708146476532619,1.9081958235744878e-17
2015-05-06,-0.3969903785116635,-0.39699037851166313,3.885780586188048e-16,-0.2929003976711345,-0.0464970701158355,-0.0575929107246933,-0.3969903785116633,2.220446049250313e-16
2015-05-07,-0.9928037968816028,-0.9928037968816026,2.220446049250313e-16,-0.8766263414563334,-0.0060701380362544,-0.1101073173890148,-0.9928037968816027,1.1102230246251565e-16
2015-05-08,0.8090445572131344,0.8090445572131346,2.220446049250313e-16,1.0006668852227238,-0.109627468306932,-0.0819948597026574,0.8090445572131344,0.0
2015-05-11,-1.380183736212803,-1.380183736212803,0.0,-0.9666505067558658,-0.486426275468376,0.0728930460114384,-1.3801837362128035,-4.440892098500626e-16
2015-05-12,0.615277597795405,0.6152775977954055,4.440892098500626e-16,0.5735959949404025,-0.2513337396437595,0.2930153424987621,0.615277597795405,0.0
2015-05-13,1.2672551253766429,1.267255125376643,2.220446049250313e-16,0.4181387485992929,0.3655466636161673,0.4835697131611828,1.2672551253766429,0.0
2015-05-14,1.0316966970932206,1.0316966970932206,0.0,-0.2308907684776318,0.7120436134134772,0.5505438521573753,1.0316966970932206,0.0
2015-05-15,0.7989390033478649,0.7989390033478648,-1.1102230246251565e-16,-0.0314238008607656,0.3980166311731065,0.4323461730355241,0.7989390033478649,0.0
2015-05-18,0.4780205431924145,0.4780205431924146,1.1102230246251565e-16,0.6955218745081264,-0.4011753033867061,0.1836739720709943,0.4780205431924146,1.1102230246251565e-16
2015-05-19,-1.7611382548246013,-1.7611382548246013,0.0,-0.7990571523258929,-0.855243144502607,-0.1068379579961015,-1.7611382548246013,0.0
2015-05-20,0.1991428858486799,0.19914288584868028,3.885780586188048e-16,0.8309931990080601,-0.269201929478602,-0.3626483836807782,0.19914288584867995,5.551115123125783e-17
2015-05-21,-0.1168401370561511,-0.11684013705615082,2.7755575615628914e-16,-0.1671364808573728,0.6123212978064171,-0.5620249540051954,-0.11684013705615104,5.551115123125783e-17
2015-05-22,-0.6777625110578,-0.6777625110578002,-1.1102230246251565e-16,-0.7992977717098063,0.8231291836676617,-0.7015939230156556,-0.6777625110578002,-1.1102230246251565e-16
