date,original,STC,MTC,LTC,hierarchical_reconstructed,hierarchical_error
2012-03-09,1.298312546712932,1.7507882984856722,-0.5795455750547301,0.12706982328199012,1.2983125467129324,4.440892098500626e-16
2012-03-12,0.6384698464669825,1.0745967950747666,-0.5612703722031005,0.12514342359531638,0.6384698464669825,0.0
2012-03-13,-0.2389487397381096,0.15643630797375985,-0.5185957325773134,0.12321068486544398,-0.23894873973810957,2.7755575615628914e-17
2012-03-14,-1.161542951577843,-0.8248639609716688,-0.45795185965934015,0.12127286905316598,-1.161542951577843,0.0
2012-03-15,0.8687169736689704,1.1369334865814267,-0.3875477510317317,0.11933123811927537,0.8687169736689703,-1.1102230246251565e-16
2012-03-16,-0.9255054381705818,-0.7270267044119303,-0.3158657877832167,0.11738705402456517,-0.9255054381705818,0.0
2012-03-19,0.4385252317849364,0.5744223750776201,-0.2513387220225126,0.11544157872982902,0.43852523178493646,5.551115123125783e-17
2012-03-20,-1.3968214639008991,-1.3085857355732138,-0.2017318025235445,0.11349607419585911,-1.3968214639008993,-2.220446049250313e-16
2012-03-21,-0.9401415761437272,-0.8795897114648589,-0.172103667062318,0.11155180238344986,-0.9401415761437271,1.1102230246251565e-16
2012-03-22,-1.0290740411510235,-0.9757840707442801,-0.16289998768376868,0.10961001727702516,-1.0290740411510235,0.0
2012-03-23,0.2060493094421467,0.2705303473853408,-0.17215297889873163,0.10767194095553748,0.20604930944214667,-2.7755575615628914e-17
2012-03-26,1.636308733754177,1.7280934343451013,-0.19752348514625506,0.10573878455533098,1.6363087337541773,2.220446049250313e-16
2012-03-27,0.1449669548070353,0.27770127193507427,-0.23654605977309945,0.10381174264506049,0.1449669548070353,0.0
2012-03-28,-0.909510589725393,-0.7253692602569266,-0.286033315232586,0.10189198576411934,-0.9095105897253932,-2.220446049250313e-16
2012-03-29,-0.2805820865437347,-0.039224992902896993,-0.3413377619640371,0.09998066832319943,-0.2805820865437346,5.551115123125783e-17
2012-03-30,0.3658206073367864,0.6649740496545872,-0.39723237241298753,0.09807893009518676,0.3658206073367864,0.0
2012-04-02,0.8604809948280945,1.2127355587775885,-0.44844246152232414,0.09618789757283003,0.8604809948280945,0.0
2012-04-03,-0.6598486318072361,-0.26449538366948133,-0.4896619404478009,0.09430869231004624,-0.6598486318072361,0.0
2012-04-04,-2.6713390270205477,-2.247861334454474,-0.5159201195551054,0.09244242698903152,-2.6713390270205477,0.0
2012-04-05,0.2772112472758437,0.711152344129242,-0.5245313087274663,0.09059021187406802,0.2772112472758437,0.0
2012-04-09,0.6356117825601082,1.0630336715590785,-0.5161750441056626,0.0887531551066923,0.6356117825601082,0.0
2012-04-10,-0.7165154183013556,-0.3105047787032013,-0.49294299989941887,0.08693236030126472,-0.7165154183013555,1.1102230246251565e-16
2012-04-11,-1.0546013155088296,-0.6825076587252786,-0.45722258368069857,0.0851289268971474,-1.0546013155088299,-2.220446049250313e-16
2012-04-12,1.2536311112759435,1.582123427020504,-0.4118362565008472,0.08334394075628689,1.2536311112759435,0.0
2012-04-13,-1.4709369207477785,-1.1924729905301317,-0.3600424024582051,0.08157847224055817,-1.4709369207477787,-2.220446049250313e-16
2012-04-16,-0.5532648753530545,-0.327628815750145,-0.30546964004533195,0.07983358044242236,-0.5532648753530546,-1.1102230246251565e-16
2012-04-17,0.4397001943780232,0.6137364835840885,-0.2521465918462157,0.0781103026401504,0.4397001943780232,0.0
2012-04-18,-0.192723943196249,-0.06469981092213312,-0.20443378575195154,0.07640965347783565,-0.192723943196249,0.0
2012-04-19,-0.1424118474150582,-0.050385880374761105,-0.16675858990636433,0.07473262286606727,-0.14241184741505816,2.7755575615628914e-17
2012-04-20,0.1645465848135074,0.2346623508255018,-0.1431959413650271,0.07308017535303273,0.16454658481350742,2.7755575615628914e-17
2012-04-23,-1.3560608883623535,-1.291084577634893,-0.13642954009810232,0.07145322937064165,-1.3560608883623537,-2.220446049250313e-16
2012-04-24,-0.6914433632450923,-0.6141398832062476,-0.1471561242098327,0.06985264417098785,-0.6914433632450925,-2.220446049250313e-16
2012-04-25,0.43472029047118,0.5415408345603343,-0.17509976463715338,0.06827922054799898,0.4347202904711799,-1.1102230246251565e-16
2012-04-26,0.8478829851100045,1.0006872030684908,-0.21953794295160856,0.06673372499312209,0.8478829851100044,-1.1102230246251565e-16
2012-04-27,0.2799785481992778,0.49410841065788036,-0.27934675542488685,0.06521689296628431,0.2799785481992778,0.0
2012-04-30,0.0031770742325853,0.291453599051541,-0.3520059512432924,0.06372942642433672,0.0031770742325853,0.0
2012-05-01,-0.0444882272423896,0.3264249719024779,-0.43318520670402283,0.06227200755915536,-0.04448822724238959,6.938893903907228e-18
2012-05-02,-0.6921105019268126,-0.2355790581657924,-0.5173767344587582,0.060845290697737975,-0.6921105019268126,0.0
2012-05-03,-1.5579201351425986,-1.0188490306518299,-0.598520970866271,0.059449866375502286,-1.5579201351425986,0.0
2012-05-04,-0.7668624113676081,-0.15454178512352035,-0.6704068293795464,0.05808620313545847,-0.7668624113676084,-2.220446049250313e-16
2012-05-07,-0.154080709749671,0.5160984144209412,-0.7269338474240162,0.05675472325340404,-0.15408070974967103,-2.7755575615628914e-17
2012-05-08,-0.9526864097426646,-0.24557107475967432,-0.7625711666316375,0.05545583164864744,-0.9526864097426643,3.3306690738754696e-16
2012-05-09,-0.7880995150815195,-0.06848099383218997,-0.7738084127347908,0.05418989148546108,-0.7880995150815198,-2.220446049250313e-16
2012-05-10,-0.659847313823736,0.047596775293364146,-0.7604012487195795,0.05295715960247932,-0.659847313823736,0.0
2012-05-11,-1.585237952032248,-0.9118287965877687,-0.7251670086727994,0.051757853228320175,-1.585237952032248,0.0
2012-05-14,-1.576082177200444,-0.9541526000220136,-0.6725217096444501,0.05059213246602001,-1.5760821772004436,4.440892098500626e-16
2012-05-15,-0.364856113000922,0.19294150501394025,-0.6072576696671665,0.049460051652304216,-0.3648561130009221,-5.551115123125783e-17
2012-05-16,0.1287202946955723,0.6144361772782876,-0.534077455846763,0.04836157326404775,0.1287202946955723,0.0
2012-05-17,0.9894220340917136,1.3995901487862743,-0.4574647511021099,0.04729663640754936,0.9894220340917137,1.1102230246251565e-16
2012-05-18,0.2269445991579743,0.5619572567674527,-0.38127782592300397,0.04626516831352562,0.22694459915797432,2.7755575615628914e-17
2012-05-21,1.1508314217387294,1.4137954985585806,-0.30823115834027864,0.045267081520427244,1.1508314217387292,-2.220446049250313e-16
2012-05-22,-1.971638899389383,-1.776034239219181,-0.23990694102948626,0.044302280859284476,-1.9716388993893827,2.220446049250313e-16
2012-05-23,-1.4651254510313905,-1.331476825855959,-0.1770192760060184,0.04337065083058725,-1.4651254510313902,2.220446049250313e-16
2012-05-24,-0.1195499439151426,-0.04201922628127153,-0.12000274678096706,0.042472029147095997,-0.11954994391514259,1.3877787807814457e-17
2012-05-25,0.7256442546911934,0.7530749286006779,-0.06903688913354528,0.04160621522406091,0.7256442546911935,1.1102230246251565e-16
2012-05-28,0.4252210931180222,0.40848880373488183,-0.02404069754536331,0.040772986928503716,0.42522109311802225,5.551115123125783e-17
2012-05-30,-2.130208146682744,-2.1859461562344644,0.015765950967750852,0.039972058583969516,-2.1302081466827443,-4.440892098500626e-16
2012-05-31,-0.0390895689133863,-0.13040626541762224,0.05211356799155187,0.03920312851268405,-0.039089568913386316,-1.3877787807814457e-17
2012-06-01,2.6169586578697057,2.4926715983710634,0.0858211643192543,0.03846589517938892,2.6169586578697066,8.881784197001252e-16
2012-06-04,-0.7995592898359938,-0.9522710314252782,0.11495168826984603,0.037760053319438436,-0.7995592898359938,0.0
2012-06-05,0.5256482609611091,0.35344408011958317,0.13511890022862705,0.03708528061289884,0.5256482609611091,0.0
2012-06-06,1.6664756957874616,1.4892388532353793,0.14079559211170278,0.036441250440379436,1.6664756957874616,0.0
2012-06-07,-1.3267991014678238,-1.4900336060673987,0.1274068684170842,0.0358276361824906,-1.326799101467824,-2.220446049250313e-16
