target,mode,group,abs_coef_sum,signed_coef_sum,n_features,r2,rmse,mae,n_nonzero,abs_coef_total_by_target_mode,normalized_abs_coef
tci_within_palladium,arx_external_plus_target_lags,TCI_AR,10.574959225456238,9.391346133109638,5,0.9972858120458714,0.5272933769532064,0.25053285876103537,5.0,11.707780975618677,0.9032419762103914
tci_within_palladium,arx_external_plus_target_lags,USD,0.0628634264650963,-0.0628634264650963,10,0.9972858120458714,0.5272933769532065,0.25053285876103537,2.0,11.707780975618677,0.0053693715825405925
tci_within_palladium,external_only,CFTC_GOLD,15.51151434738966,1.385881370387486,35,-1.8843530701083977,17.18923572950166,11.98533194801928,30.0,166.5088400337776,0.0931573023044484
tci_within_palladium,external_only,CFTC_PALLADIUM,19.630453827739128,-3.9348931489045342,35,-1.8843530701083977,17.18923572950166,11.98533194801928,28.0,166.5088400337776,0.11789436418965467
tci_within_palladium,external_only,CFTC_PLATINUM,15.837816129396494,2.9098431003885894,35,-1.8843530701083977,17.18923572950166,11.98533194801928,28.0,166.5088400337776,0.09511696872180282
tci_within_palladium,external_only,CFTC_SILVER,13.498464722983867,-2.1921347550008443,35,-1.8843530701083977,17.18923572950166,11.98533194801928,27.0,166.5088400337776,0.08106755605435483
tci_within_palladium,external_only,GPR,22.38096084692554,0.39582014104629876,25,-1.8843530701083981,17.18923572950166,11.98533194801928,21.0,166.5088400337776,0.13441304883503716
tci_within_palladium,external_only,INFLATION_GROWTH,8.258134574955363,-1.5798746433193949,15,-1.884353070108399,17.18923572950166,11.98533194801928,14.0,166.5088400337776,0.049595772652551884
tci_within_palladium,external_only,OIL,12.15366429680924,6.942903087367772,10,-1.8843530701083986,17.18923572950166,11.98533194801928,10.0,166.5088400337776,0.07299110542325425
tci_within_palladium,external_only,RATE,13.611695123708282,-3.056927458742513,20,-1.8843530701083986,17.18923572950166,11.98533194801928,17.0,166.5088400337776,0.08174758241632724
tci_within_palladium,external_only,REL_GOLD_PLATINUM,10.426421118255238,-4.014993229349175,20,-1.8843530701083986,17.18923572950166,11.98533194801928,14.0,166.5088400337776,0.06261782327076543
tci_within_palladium,external_only,REL_GOLD_SILVER,5.100839361524531,2.9265385882158332,20,-1.8843530701083986,17.18923572950166,11.98533194801928,18.0,166.5088400337776,0.03063404537855039
tci_within_palladium,external_only,REL_PLATINUM_PALLADIUM,16.812490066477373,15.165705069373397,20,-1.8843530701083986,17.18923572950166,11.98533194801928,18.0,166.5088400337776,0.1009705554555952
tci_within_palladium,external_only,RISK_STRESS,8.817307306501045,-1.5037045632084318,15,-1.884353070108399,17.18923572950166,11.98533194801928,14.0,166.5088400337776,0.05295398913782827
tci_within_palladium,external_only,USD,4.469078311111811,0.5439313655744515,10,-1.8843530701083986,17.18923572950166,11.98533194801928,9.0,166.5088400337776,0.026839886159829254
tci_within_platinum,arx_external_plus_target_lags,CFTC_GOLD,0.1345683135563499,-0.024211562902612657,35,0.887794887130177,1.2017023114534764,0.515327704744628,8.0,12.437396866000602,0.010819652617519313
tci_within_platinum,arx_external_plus_target_lags,CFTC_PALLADIUM,0.05217484294882988,0.03568755703680208,35,0.887794887130177,1.2017023114534764,0.515327704744628,7.0,12.437396866000602,0.004194997032816188
tci_within_platinum,arx_external_plus_target_lags,CFTC_PLATINUM,0.07667019156307853,-0.058347987244560556,35,0.887794887130177,1.2017023114534764,0.515327704744628,6.0,12.437396866000602,0.006164488629663931
tci_within_platinum,arx_external_plus_target_lags,CFTC_SILVER,0.12830747837275128,-0.07317437919657334,35,0.887794887130177,1.2017023114534764,0.515327704744628,10.0,12.437396866000602,0.010316264709981078
tci_within_platinum,arx_external_plus_target_lags,GPR,0.372046133035354,-0.07619826986098974,25,0.887794887130177,1.201702311453477,0.515327704744628,12.0,12.437396866000602,0.029913504975658946
tci_within_platinum,arx_external_plus_target_lags,INFLATION_GROWTH,0.11438710538623778,-0.06839332043059976,15,0.887794887130177,1.201702311453477,0.515327704744628,7.0,12.437396866000602,0.009197029460315063
tci_within_platinum,arx_external_plus_target_lags,OIL,0.06172891925373439,-0.010573041200282067,10,0.8877948871301771,1.201702311453477,0.515327704744628,6.0,12.437396866000602,0.004963170341735994
tci_within_platinum,arx_external_plus_target_lags,RATE,0.14094429097196198,0.05581080461905719,20,0.8877948871301771,1.201702311453477,0.515327704744628,8.0,12.437396866000602,0.011332298268719985
tci_within_platinum,arx_external_plus_target_lags,REL_GOLD_PLATINUM,0.24922859441894027,0.11884355170214408,20,0.8877948871301771,1.201702311453477,0.515327704744628,12.0,12.437396866000602,0.020038646117359345
tci_within_platinum,arx_external_plus_target_lags,REL_GOLD_SILVER,0.15898099394692278,-0.030321282348344268,20,0.8877948871301771,1.201702311453477,0.515327704744628,8.0,12.437396866000602,0.012782497467900215
tci_within_platinum,arx_external_plus_target_lags,REL_PLATINUM_PALLADIUM,0.14449035326507875,0.07583650285769573,20,0.8877948871301771,1.201702311453477,0.515327704744628,10.0,12.437396866000602,0.01161741116905771
tci_within_platinum,arx_external_plus_target_lags,RISK_STRESS,0.03114845897553863,-0.03114845897553863,15,0.887794887130177,1.201702311453477,0.515327704744628,3.0,12.437396866000602,0.0025044194787003527
tci_within_platinum,arx_external_plus_target_lags,TCI_AR,10.713839011703802,10.587985345810283,5,0.8877948871301771,1.201702311453477,0.5153277047446279,5.0,12.437396866000602,0.8614213349572859
tci_within_platinum,arx_external_plus_target_lags,USD,0.058882178602022786,-0.03396834791026372,10,0.8877948871301771,1.201702311453477,0.515327704744628,7.0,12.437396866000602,0.00473428477328609
tci_within_platinum,external_only,CFTC_GOLD,12.517184397079708,2.1151583348858773,35,-14.647876337855038,14.191172388583366,11.091502167254347,31.0,118.07993156949222,0.10600602685574148
tci_within_platinum,external_only,CFTC_PALLADIUM,10.552635161293955,3.186540958211233,35,-14.647876337855038,14.191172388583366,11.091502167254347,30.0,118.07993156949222,0.08936857449890656
tci_within_platinum,external_only,CFTC_PLATINUM,13.733197038571301,-7.278313214837774,35,-14.647876337855038,14.191172388583366,11.091502167254347,31.0,118.07993156949222,0.11630424286356451
tci_within_platinum,external_only,CFTC_SILVER,12.47257574781531,-1.607582398157167,35,-14.647876337855038,14.191172388583366,11.091502167254347,27.0,118.07993156949222,0.10562824336051523
tci_within_platinum,external_only,GPR,14.729000632081036,-3.190675352252118,25,-14.647876337855035,14.191172388583366,11.09150216725434,21.0,118.07993156949222,0.12473754376638292
tci_within_platinum,external_only,INFLATION_GROWTH,11.649951370238973,6.727538672456213,15,-14.647876337855026,14.191172388583366,11.091502167254342,12.0,118.07993156949222,0.09866156945884375
tci_within_platinum,external_only,OIL,7.886771401090104,-3.672563928240394,10,-14.647876337855028,14.191172388583364,11.091502167254344,10.0,118.07993156949222,0.06679180192824379
tci_within_platinum,external_only,RATE,4.857476221222103,1.2674282370427883,20,-14.64787633785503,14.191172388583364,11.09150216725434,13.0,118.07993156949222,0.04113718696020237
tci_within_platinum,external_only,REL_GOLD_PLATINUM,4.84818747131986,3.1720846105225853,20,-14.64787633785503,14.191172388583364,11.09150216725434,16.0,118.07993156949222,0.04105852202723045
