target,target_type,model_family,model,feature_set,r2_mean,r2_std,rmse_mean,rmse_std,mae_mean,mae_std,test_std_mean,test_std_std
tci_same_scale_STC,level,ARX,ARX_RandomForest,arx_external_plus_target_lags,-6.462462855154745,9.927651934176644,4.000859311028609,1.6303017190943658,3.447247776837591,1.5487757301225717,2.706564177332281,1.7713666593322646
tci_same_scale_STC,level,ARX,ARX_Ridge,arx_external_plus_target_lags,0.3849095968422283,0.8874838720152699,1.051004523233173,0.2562157193104291,0.8445783648107529,0.2993065602587945,2.706564177332281,1.7713666593322646
tci_same_scale_STC,level,Exog,Exog_ElasticNet,external_only,-57.456837319582014,95.5608620424822,7.418143895228366,1.2939397359022884,6.469858136512137,1.4167866398488247,2.706564177332281,1.7713666593322646
tci_same_scale_STC,level,Exog,Exog_ExtraTrees,external_only,-39.106756216046286,64.65002164848028,6.235140489431824,1.9555692378799416,5.4203944153300085,2.5672014413330815,2.706564177332281,1.7713666593322646
tci_same_scale_STC,level,Exog,Exog_RandomForest,external_only,-25.08260818539024,40.22166700168804,5.761650052238127,1.8445544539800984,4.896611787395645,2.233416447737206,2.706564177332281,1.7713666593322646
tci_same_scale_STC,level,Exog,Exog_Ridge,external_only,-64.80591274583462,108.52247156792244,7.508547316775247,1.713894687813318,6.632883512617718,1.6462794702123276,2.706564177332281,1.7713666593322646
tci_same_scale_STC,level,Mean,Mean,mean_baseline,-26.93940524279121,46.18370869325881,4.83586176835286,1.1661387363653113,4.481511050444272,1.4406226818625396,2.706564177332281,1.7713666593322646
tci_within_gold,ar_residual,AR,AR_Ridge,target_lags,0.9986517917170404,0.0001246543111955024,0.3891048388034685,0.10913949933930486,0.2706146616624275,0.07556191766967882,10.56678581062743,2.765518158463701
tci_within_gold,ar_residual,ARX,ARX_ElasticNet,arx_external_plus_target_lags,-1.0464512208748236,0.7304083818533709,0.5320990934325275,0.13194358951586155,0.408248790403878,0.12051773010748253,0.3822351969723467,0.10486985654246067
tci_within_gold,ar_residual,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,-0.06473283840091952,0.0745564886594531,0.39630698943240034,0.12143550159786652,0.27678870499074654,0.08735743755234805,0.3822351969723467,0.10486985654246067
tci_within_gold,ar_residual,ARX,ARX_RandomForest,arx_external_plus_target_lags,-0.06340897102934766,0.044024034054937156,0.3937470724975465,0.10750355995385355,0.27455907474520114,0.07188025531829695,0.3822351969723467,0.10486985654246067
tci_within_gold,ar_residual,ARX,ARX_Ridge,arx_external_plus_target_lags,-2.9364098698960475,0.87146972089879,0.7483297068705067,0.19065204853279005,0.6082272765706499,0.2020044155693162,0.3822351969723467,0.10486985654246067
tci_within_gold,ar_residual,Exog,Exog_ElasticNet,external_only,-0.6956879979172296,0.18498885623500544,0.4960661165574931,0.1360019953873967,0.36846783094003793,0.1191850655045678,0.3822351969723467,0.10486985654246067
tci_within_gold,ar_residual,Exog,Exog_ExtraTrees,external_only,-0.09906039914195859,0.09676433825671982,0.4027316411066845,0.12546404016490653,0.2834999457265474,0.09024329393609577,0.3822351969723467,0.10486985654246067
tci_within_gold,ar_residual,Exog,Exog_RandomForest,external_only,-0.06684361163044035,0.03481416565596267,0.3945235007567948,0.10802813810448256,0.274067018375711,0.0732448461404399,0.3822351969723467,0.10486985654246067
tci_within_gold,ar_residual,Exog,Exog_Ridge,external_only,-2.949590642890563,3.5061798429917985,0.6593206657579572,0.12422887560026508,0.4934692332348574,0.07386963994760198,0.3822351969723467,0.10486985654246067
tci_within_gold,delta20,AR,AR_Ridge,target_lags,0.9960267068924056,0.0009310053608021042,0.3498957815514136,0.07599807273749401,0.23898002850618136,0.05066995680844727,5.597056468542344,1.2513700564441215
tci_within_gold,delta20,ARX,ARX_ElasticNet,arx_external_plus_target_lags,0.9842793117504446,0.006283866842776577,0.7027103709338851,0.272001059320428,0.5531238083460822,0.2725715993031339,5.597056468542344,1.2513700564441215
tci_within_gold,delta20,ARX,ARX_ExtraTrees,arx_external_plus_target_lags,0.19615527543996195,0.06818787741171316,5.025819927039506,1.2187125080090802,4.137689349304368,1.0356668117486505,5.597056468542344,1.2513700564441215
