analysis_type,base_score,fold,group,importance_drop,importance_positive,mode,model_type,n_features,permuted_score_mean,permuted_score_std,signed_importance,target,target_type,high_state,positive_sum,normalized_importance
regression,,3,USD,0.041525705972231715,0.041525705972231715,external_only,ElasticNetCoefficient,10,,,-0.0266023879571874,tci_within_gold,ar_residual,,379.7266871303408,0.0001093568278965288
regression,-0.028534681562464304,3,CFTC_GOLD,0.00018442172964132017,0.00018442172964132017,external_only,RandomForestPermutation,35,-0.028719103292105624,7.26463615427021e-05,,tci_within_gold,ar_residual,,379.7266871303408,4.856696563389489e-07
regression,-0.028534681562464304,3,CFTC_PALLADIUM,0.0008843251711075535,0.0008843251711075535,external_only,RandomForestPermutation,35,-0.029419006733571857,0.0005088723676533233,,tci_within_gold,ar_residual,,379.7266871303408,2.3288465127129974e-06
regression,-0.028534681562464304,3,CFTC_PLATINUM,-0.000755374922231173,0.0,external_only,RandomForestPermutation,35,-0.02777930664023313,0.0010638865390637695,,tci_within_gold,ar_residual,,379.7266871303408,0.0
regression,-0.028534681562464304,3,CFTC_SILVER,-0.0004166269582859261,0.0,external_only,RandomForestPermutation,35,-0.028118054604178377,0.0003200920839323,,tci_within_gold,ar_residual,,379.7266871303408,0.0
regression,-0.028534681562464304,3,GPR,0.0,0.0,external_only,RandomForestPermutation,25,-0.028534681562464304,0.0,,tci_within_gold,ar_residual,,379.7266871303408,0.0
regression,-0.028534681562464304,3,INFLATION_GROWTH,-0.011439642194486826,0.0,external_only,RandomForestPermutation,15,-0.017095039367977478,0.004423940782156156,,tci_within_gold,ar_residual,,379.7266871303408,0.0
regression,-0.028534681562464304,3,OIL,-5.930683250795002e-05,0.0,external_only,RandomForestPermutation,10,-0.028475374729956354,0.0003588035387463348,,tci_within_gold,ar_residual,,379.7266871303408,0.0
regression,-0.028534681562464304,3,RATE,0.0011865064303379462,0.0011865064303379462,external_only,RandomForestPermutation,20,-0.02972118799280225,0.0005741681765511483,,tci_within_gold,ar_residual,,379.7266871303408,3.124632717559509e-06
regression,-0.028534681562464304,3,REL_GOLD_PLATINUM,5.606102305540442e-05,5.606102305540442e-05,external_only,RandomForestPermutation,20,-0.028590742585519708,0.0006514072671893269,,tci_within_gold,ar_residual,,379.7266871303408,1.476351938260308e-07
regression,-0.028534681562464304,3,REL_GOLD_SILVER,-0.001982996384537472,0.0,external_only,RandomForestPermutation,20,-0.02655168517792683,0.00111379399396765,,tci_within_gold,ar_residual,,379.7266871303408,0.0
regression,-0.028534681562464304,3,REL_PLATINUM_PALLADIUM,-0.00013825200286994924,0.0,external_only,RandomForestPermutation,20,-0.028396429559594354,0.00021681680233428803,,tci_within_gold,ar_residual,,379.7266871303408,0.0
regression,-0.028534681562464304,3,RISK_STRESS,0.003347380203533902,0.003347380203533902,external_only,RandomForestPermutation,15,-0.031882061765998206,0.0002571605568650767,,tci_within_gold,ar_residual,,379.7266871303408,8.815235581229816e-06
regression,-0.028534681562464304,3,USD,0.0007501738061689682,0.0007501738061689682,external_only,RandomForestPermutation,10,-0.029284855368633272,0.0003404336043617354,,tci_within_gold,ar_residual,,379.7266871303408,1.975562507439652e-06
regression,,3,CFTC_GOLD,0.31367052272995394,0.31367052272995394,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.05080352736682151,tci_within_gold,ar_residual,,36.71858889603268,0.008542553844269463
regression,,3,CFTC_PALLADIUM,0.28123118779759376,0.28123118779759376,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.14904257787190317,tci_within_gold,ar_residual,,36.71858889603268,0.007659095740141034
regression,,3,CFTC_PLATINUM,0.2809911968896709,0.2809911968896709,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.024767870405857078,tci_within_gold,ar_residual,,36.71858889603268,0.007652559788865717
regression,,3,CFTC_SILVER,0.2015208458618457,0.2015208458618457,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.021985895606401407,tci_within_gold,ar_residual,,36.71858889603268,0.005488251371327055
regression,,3,GPR,0.14537582507559985,0.14537582507559985,arx_external_plus_target_lags,ElasticNetCoefficient,25,,,-0.04403967659076387,tci_within_gold,ar_residual,,36.71858889603268,0.0039591887773036735
regression,,3,INFLATION_GROWTH,0.3053312924033186,0.3053312924033186,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,0.01331133564675549,tci_within_gold,ar_residual,,36.71858889603268,0.008315441894236535
regression,,3,OIL,0.13145534366413503,0.13145534366413503,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,-0.0018213832026560128,tci_within_gold,ar_residual,,36.71858889603268,0.003580076130821529
regression,,3,RATE,0.03965613288411981,0.03965613288411981,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.0199577677827125,tci_within_gold,ar_residual,,36.71858889603268,0.001080001548981217
regression,,3,REL_GOLD_PLATINUM,0.14602193184923837,0.14602193184923837,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.12968886596631157,tci_within_gold,ar_residual,,36.71858889603268,0.003976784953874291
regression,,3,REL_GOLD_SILVER,0.12640613218587338,0.12640613218587338,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.12640613218587338,tci_within_gold,ar_residual,,36.71858889603268,0.003442565087231093
regression,,3,REL_PLATINUM_PALLADIUM,0.1633179140819136,0.1633179140819136,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.08525112598787574,tci_within_gold,ar_residual,,36.71858889603268,0.004447826536698951
regression,,3,RISK_STRESS,0.21387895680889488,0.21387895680889488,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,0.12589767111805497,tci_within_gold,ar_residual,,36.71858889603268,0.0058248141674094615
regression,,3,TCI_AR,1.413312365719658,1.413312365719658,arx_external_plus_target_lags,ElasticNetCoefficient,5,,,-0.335856522910642,tci_within_gold,ar_residual,,36.71858889603268,0.03849037798596781
regression,,3,USD,0.04522298034963651,0.04522298034963651,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,-0.02807102826312827,tci_within_gold,ar_residual,,36.71858889603268,0.001231609974928059
regression,-0.015588475665393009,3,CFTC_GOLD,-0.0017387468194004132,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,-0.013849728845992596,0.00040455949149428605,,tci_within_gold,ar_residual,,36.71858889603268,0.0
regression,-0.015588475665393009,3,CFTC_PALLADIUM,3.1882789566598305e-05,3.1882789566598305e-05,arx_external_plus_target_lags,RandomForestPermutation,35,-0.015620358454959607,0.00018000048330110206,,tci_within_gold,ar_residual,,36.71858889603268,8.683010574527588e-07
regression,-0.015588475665393009,3,CFTC_PLATINUM,-0.0012256285711587846,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,-0.014362847094234224,0.0005839227413366669,,tci_within_gold,ar_residual,,36.71858889603268,0.0
regression,-0.015588475665393009,3,CFTC_SILVER,-0.002551523023948196,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,-0.013036952641444813,0.0005548388800023991,,tci_within_gold,ar_residual,,36.71858889603268,0.0
regression,-0.015588475665393009,3,GPR,0.0,0.0,arx_external_plus_target_lags,RandomForestPermutation,25,-0.015588475665393009,0.0,,tci_within_gold,ar_residual,,36.71858889603268,0.0
regression,-0.015588475665393009,3,INFLATION_GROWTH,-0.012232128764806097,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,-0.0033563469005869115,0.00216001797643657,,tci_within_gold,ar_residual,,36.71858889603268,0.0
regression,-0.015588475665393009,3,OIL,1.1390465655939166e-05,1.1390465655939166e-05,arx_external_plus_target_lags,RandomForestPermutation,10,-0.015599866131048948,0.00027522933423640054,,tci_within_gold,ar_residual,,36.71858889603268,3.1020978742377185e-07
regression,-0.015588475665393009,3,RATE,0.002532542336260768,0.002532542336260768,arx_external_plus_target_lags,RandomForestPermutation,20,-0.018121018001653777,0.0009533030407010179,,tci_within_gold,ar_residual,,36.71858889603268,6.897166836752817e-05
regression,-0.015588475665393009,3,REL_GOLD_PLATINUM,0.0014689113563500396,0.0014689113563500396,arx_external_plus_target_lags,RandomForestPermutation,20,-0.01705738702174305,0.0007799243305500994,,tci_within_gold,ar_residual,,36.71858889603268,4.000456990624579e-05
regression,-0.015588475665393009,3,REL_GOLD_SILVER,0.0021464986694241794,0.0021464986694241794,arx_external_plus_target_lags,RandomForestPermutation,20,-0.01773497433481719,0.000602899516277037,,tci_within_gold,ar_residual,,36.71858889603268,5.8458092589067376e-05
regression,-0.015588475665393009,3,REL_PLATINUM_PALLADIUM,-0.00010464164505689412,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,-0.015483834020336115,0.00018271335147634554,,tci_within_gold,ar_residual,,36.71858889603268,0.0
regression,-0.015588475665393009,3,RISK_STRESS,-0.00020836291471619008,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,-0.015380112750676819,0.0003664722075552297,,tci_within_gold,ar_residual,,36.71858889603268,0.0
regression,-0.015588475665393009,3,TCI_AR,0.004016280061368265,0.004016280061368265,arx_external_plus_target_lags,RandomForestPermutation,5,-0.019604755726761274,0.005510913669126356,,tci_within_gold,ar_residual,,36.71858889603268,0.00010938002200302995
regression,-0.015588475665393009,3,USD,0.002458726895414081,0.002458726895414081,arx_external_plus_target_lags,RandomForestPermutation,10,-0.01804720256080709,0.0007150682021026754,,tci_within_gold,ar_residual,,36.71858889603268,6.696136669020356e-05
regression,,3,CFTC_GOLD,27.768983195847426,27.768983195847426,external_only,ElasticNetCoefficient,35,,,5.021148052872079,tci_within_silver,level,,301.0798108988753,0.09223130276634288
regression,,3,CFTC_PALLADIUM,16.033045214899765,16.033045214899765,external_only,ElasticNetCoefficient,35,,,4.443397156640483,tci_within_silver,level,,301.0798108988753,0.05325181109631041
regression,,3,CFTC_PLATINUM,21.90644756898127,21.90644756898127,external_only,ElasticNetCoefficient,35,,,-6.885865818368564,tci_within_silver,level,,301.0798108988753,0.0727596031882027
regression,,3,CFTC_SILVER,26.27996516201163,26.27996516201163,external_only,ElasticNetCoefficient,35,,,0.5509904006416098,tci_within_silver,level,,301.0798108988753,0.087285710335584
regression,,3,GPR,13.689019123852407,13.689019123852407,external_only,ElasticNetCoefficient,25,,,0.21640256988459985,tci_within_silver,level,,301.0798108988753,0.045466413317398376
regression,,3,INFLATION_GROWTH,4.4998963875550935,4.4998963875550935,external_only,ElasticNetCoefficient,15,,,-0.7009703034234263,tci_within_silver,level,,301.0798108988753,0.014945858953878809
regression,,3,OIL,4.966161623122048,4.966161623122048,external_only,ElasticNetCoefficient,10,,,3.675773075313565,tci_within_silver,level,,301.0798108988753,0.016494502266012283
regression,,3,RATE,8.421891658335342,8.421891658335342,external_only,ElasticNetCoefficient,20,,,-4.354028406017374,tci_within_silver,level,,301.0798108988753,0.02797228958392043
regression,,3,REL_GOLD_PLATINUM,10.103426196783953,10.103426196783953,external_only,ElasticNetCoefficient,20,,,0.8976842358625969,tci_within_silver,level,,301.0798108988753,0.03355730218715139
regression,,3,REL_GOLD_SILVER,5.841834034654234,5.841834034654234,external_only,ElasticNetCoefficient,20,,,1.3439559201453037,tci_within_silver,level,,301.0798108988753,0.019402941755587693
regression,,3,REL_PLATINUM_PALLADIUM,6.534744377298411,6.534744377298411,external_only,ElasticNetCoefficient,20,,,2.0316034951891853,tci_within_silver,level,,301.0798108988753,0.021704359245440268
regression,,3,RISK_STRESS,7.145581921191658,7.145581921191658,external_only,ElasticNetCoefficient,15,,,-1.519086950494317,tci_within_silver,level,,301.0798108988753,0.02373318190900442
regression,,3,USD,9.72387567855096,9.72387567855096,external_only,ElasticNetCoefficient,10,,,4.292373916770728,tci_within_silver,level,,301.0798108988753,0.032296671269721744
regression,0.012430132745638978,3,CFTC_GOLD,0.0013373760119496092,0.0013373760119496092,external_only,RandomForestPermutation,35,0.011092756733689368,0.0005990790645110191,,tci_within_silver,level,,301.0798108988753,4.441931884960557e-06
regression,0.012430132745638978,3,CFTC_PALLADIUM,0.013518817284019416,0.013518817284019416,external_only,RandomForestPermutation,35,-0.0010886845383804393,0.0011465370805518388,,tci_within_silver,level,,301.0798108988753,4.4901108591967425e-05
regression,0.012430132745638978,3,CFTC_PLATINUM,0.0059554331234566256,0.0059554331234566256,external_only,RandomForestPermutation,35,0.006474699622182352,0.0020599830782353696,,tci_within_silver,level,,301.0798108988753,1.9780247322717025e-05
regression,0.012430132745638978,3,CFTC_SILVER,0.009692225863675389,0.009692225863675389,external_only,RandomForestPermutation,35,0.0027379068819635886,0.0005288661289046792,,tci_within_silver,level,,301.0798108988753,3.219155025619021e-05
regression,0.012430132745638978,3,GPR,4.440892098500626e-16,4.440892098500626e-16,external_only,RandomForestPermutation,25,0.012430132745638534,0.0,,tci_within_silver,level,,301.0798108988753,1.4749883378903157e-18
regression,0.012430132745638978,3,INFLATION_GROWTH,-0.022824986803196258,0.0,external_only,RandomForestPermutation,15,0.035255119548835236,0.0013148072083333385,,tci_within_silver,level,,301.0798108988753,0.0
regression,0.012430132745638978,3,OIL,0.0104015502288383,0.0104015502288383,external_only,RandomForestPermutation,10,0.0020285825168006775,0.002275896175820554,,tci_within_silver,level,,301.0798108988753,3.454748492695149e-05
regression,0.012430132745638978,3,RATE,0.004688778131540968,0.004688778131540968,external_only,RandomForestPermutation,20,0.00774135461409801,0.011052047799811636,,tci_within_silver,level,,301.0798108988753,1.5573206710681122e-05
regression,0.012430132745638978,3,REL_GOLD_PLATINUM,0.002011496577627706,0.002011496577627706,external_only,RandomForestPermutation,20,0.010418636168011272,0.0010603396814209349,,tci_within_silver,level,,301.0798108988753,6.680941414246185e-06
regression,0.012430132745638978,3,REL_GOLD_SILVER,0.00964067447410614,0.00964067447410614,external_only,RandomForestPermutation,20,0.0027894582715328373,0.001301972371655949,,tci_within_silver,level,,301.0798108988753,3.202032858106247e-05
regression,0.012430132745638978,3,REL_PLATINUM_PALLADIUM,-0.00739938611181808,0.0,external_only,RandomForestPermutation,20,0.019829518857457058,0.002698901440755632,,tci_within_silver,level,,301.0798108988753,0.0
regression,0.012430132745638978,3,RISK_STRESS,-0.002445235248758615,0.0,external_only,RandomForestPermutation,15,0.014875367994397592,0.0013301977470567652,,tci_within_silver,level,,301.0798108988753,0.0
regression,0.012430132745638978,3,USD,-0.00405171508470481,0.0,external_only,RandomForestPermutation,10,0.016481847830343788,0.001149736063379054,,tci_within_silver,level,,301.0798108988753,0.0
regression,,3,CFTC_GOLD,0.38111802241859255,0.38111802241859255,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.21908999991728242,tci_within_silver,level,,25.89100335680171,0.014720094743584771
regression,,3,CFTC_PALLADIUM,0.18931000987975868,0.18931000987975868,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.11006867590105776,tci_within_silver,level,,25.89100335680171,0.007311806625293488
regression,,3,CFTC_PLATINUM,0.19623846617458976,0.19623846617458976,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.11728673657153449,tci_within_silver,level,,25.89100335680171,0.007579407544398499
regression,,3,CFTC_SILVER,0.2885664000828949,0.2885664000828949,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,-0.09777106220371926,tci_within_silver,level,,25.89100335680171,0.01114543133405013
regression,,3,GPR,0.22375749386541996,0.22375749386541996,arx_external_plus_target_lags,ElasticNetCoefficient,25,,,-0.0173841133064558,tci_within_silver,level,,25.89100335680171,0.008642287468810576
regression,,3,INFLATION_GROWTH,0.12341745143957919,0.12341745143957919,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.03582459197568653,tci_within_silver,level,,25.89100335680171,0.004766808367322572
regression,,3,OIL,0.05136491687141653,0.05136491687141653,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.013350279412449912,tci_within_silver,level,,25.89100335680171,0.0019838905492985726
regression,,3,RATE,0.2607544686598976,0.2607544686598976,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.010445346334725205,tci_within_silver,level,,25.89100335680171,0.010071238455553942
regression,,3,REL_GOLD_PLATINUM,0.08446065633192695,0.08446065633192695,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.013437825182147211,tci_within_silver,level,,25.89100335680171,0.0032621623491365646
regression,,3,REL_GOLD_SILVER,0.12003959173317416,0.12003959173317416,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.11859322765805294,tci_within_silver,level,,25.89100335680171,0.00463634375535466
regression,,3,REL_PLATINUM_PALLADIUM,0.07818470519828126,0.07818470519828126,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.03559464413382539,tci_within_silver,level,,25.89100335680171,0.00301976343368484
regression,,3,RISK_STRESS,0.188172699705316,0.188172699705316,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.0432339061731503,tci_within_silver,level,,25.89100335680171,0.007267879777084111
regression,,3,TCI_AR,11.299959160040194,11.299959160040194,arx_external_plus_target_lags,ElasticNetCoefficient,5,,,9.881518828366099,tci_within_silver,level,,25.89100335680171,0.43644346278575685
regression,,3,USD,0.07121341503971908,0.07121341503971908,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.05891810186356368,tci_within_silver,level,,25.89100335680171,0.0027505081227765906
regression,0.5341645691775848,3,CFTC_GOLD,-0.00022008678536022952,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.534384655962945,5.0230399860794004e-05,,tci_within_silver,level,,25.89100335680171,0.0
regression,0.5341645691775848,3,CFTC_PALLADIUM,-0.0013331129465254943,0.0,arx_external_plus_target_lags,RandomForestPermutation,35,0.5354976821241103,0.0002126460261425541,,tci_within_silver,level,,25.89100335680171,0.0
regression,0.5341645691775848,3,CFTC_PLATINUM,0.00023748355499586538,0.00023748355499586538,arx_external_plus_target_lags,RandomForestPermutation,35,0.533927085622589,0.0008755316798860195,,tci_within_silver,level,,25.89100335680171,9.172435371589303e-06
regression,0.5341645691775848,3,CFTC_SILVER,0.0012549563506824013,0.0012549563506824013,arx_external_plus_target_lags,RandomForestPermutation,35,0.5329096128269024,0.001889847366632528,,tci_within_silver,level,,25.89100335680171,4.847074998940577e-05
regression,0.5341645691775848,3,GPR,6.661338147750939e-16,6.661338147750939e-16,arx_external_plus_target_lags,RandomForestPermutation,25,0.5341645691775841,3.268408087260198e-16,,tci_within_silver,level,,25.89100335680171,2.5728389340311017e-17
regression,0.5341645691775848,3,INFLATION_GROWTH,-0.0032829448045589293,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,0.5374475139821437,0.0008663386809412871,,tci_within_silver,level,,25.89100335680171,0.0
regression,0.5341645691775848,3,OIL,-0.0029918939382910237,0.0,arx_external_plus_target_lags,RandomForestPermutation,10,0.5371564631158758,0.0029325471289272827,,tci_within_silver,level,,25.89100335680171,0.0
regression,0.5341645691775848,3,RATE,0.007788184760589512,0.007788184760589512,arx_external_plus_target_lags,RandomForestPermutation,20,0.5263763844169953,0.0020316844002940446,,tci_within_silver,level,,25.89100335680171,0.0003008066027129656
regression,0.5341645691775848,3,REL_GOLD_PLATINUM,-6.190334741584813e-05,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.5342264725250007,0.0008233151176848332,,tci_within_silver,level,,25.89100335680171,0.0
regression,0.5341645691775848,3,REL_GOLD_SILVER,-0.004833146795784282,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.5389977159733691,0.0009371147310412922,,tci_within_silver,level,,25.89100335680171,0.0
regression,0.5341645691775848,3,REL_PLATINUM_PALLADIUM,-0.0012567522769579842,0.0,arx_external_plus_target_lags,RandomForestPermutation,20,0.5354213214545428,0.0010725315435509027,,tci_within_silver,level,,25.89100335680171,0.0
regression,0.5341645691775848,3,RISK_STRESS,-0.008968922786462885,0.0,arx_external_plus_target_lags,RandomForestPermutation,15,0.5431334919640477,0.0012793276303749428,,tci_within_silver,level,,25.89100335680171,0.0
regression,0.5341645691775848,3,TCI_AR,0.712559171485424,0.712559171485424,arx_external_plus_target_lags,RandomForestPermutation,5,-0.17839460230783918,0.04191749296600928,,tci_within_silver,level,,25.89100335680171,0.027521497010591162
regression,0.5341645691775848,3,USD,-0.0014278347435768834,0.0,arx_external_plus_target_lags,RandomForestPermutation,10,0.5355924039211617,0.0008765850913746873,,tci_within_silver,level,,25.89100335680171,0.0
regression,,3,CFTC_GOLD,14.218640799585438,14.218640799585438,external_only,ElasticNetCoefficient,35,,,4.28648659782237,tci_within_silver,delta20,,301.0798108988753,0.04722548734548363
regression,,3,CFTC_PALLADIUM,23.500227430371513,23.500227430371513,external_only,ElasticNetCoefficient,35,,,8.482576529762886,tci_within_silver,delta20,,301.0798108988753,0.07805314929689729
regression,,3,CFTC_PLATINUM,14.485757374937394,14.485757374937394,external_only,ElasticNetCoefficient,35,,,1.2786686684770965,tci_within_silver,delta20,,301.0798108988753,0.04811268258635507
regression,,3,CFTC_SILVER,11.294894769940445,11.294894769940445,external_only,ElasticNetCoefficient,35,,,1.070036309781759,tci_within_silver,delta20,,301.0798108988753,0.037514620247101525
regression,,3,GPR,22.185728394801455,22.185728394801455,external_only,ElasticNetCoefficient,25,,,-0.06528154471082148,tci_within_silver,delta20,,301.0798108988753,0.07368720050861548
regression,,3,INFLATION_GROWTH,6.244887586011911,6.244887586011911,external_only,ElasticNetCoefficient,15,,,-3.9492831221769253,tci_within_silver,delta20,,301.0798108988753,0.020741635141086904
regression,,3,OIL,6.497844562475933,6.497844562475933,external_only,ElasticNetCoefficient,10,,,5.410442256516442,tci_within_silver,delta20,,301.0798108988753,0.02158180099514672
regression,,3,RATE,2.9544892818279576,2.9544892818279576,external_only,ElasticNetCoefficient,20,,,-0.40805518035344646,tci_within_silver,delta20,,301.0798108988753,0.009812977074109736
regression,,3,REL_GOLD_PLATINUM,10.198733317986612,10.198733317986612,external_only,ElasticNetCoefficient,20,,,-5.55647058066863,tci_within_silver,delta20,,301.0798108988753,0.03387385320702256
regression,,3,REL_GOLD_SILVER,4.1610087660002835,4.1610087660002835,external_only,ElasticNetCoefficient,20,,,-1.6591284670813975,tci_within_silver,delta20,,301.0798108988753,0.013820284905778208
regression,,3,REL_PLATINUM_PALLADIUM,5.683500296601367,5.683500296601367,external_only,ElasticNetCoefficient,20,,,-3.3085168056070158,tci_within_silver,delta20,,301.0798108988753,0.01887705548782314
regression,,3,RISK_STRESS,8.987472581939524,8.987472581939524,external_only,ElasticNetCoefficient,15,,,0.29032112762909357,tci_within_silver,delta20,,301.0798108988753,0.029850797883482723
regression,,3,USD,6.38635747325684,6.38635747325684,external_only,ElasticNetCoefficient,10,,,5.092210346704881,tci_within_silver,delta20,,301.0798108988753,0.021211510177950286
regression,0.07305157913049454,3,CFTC_GOLD,-0.00031706805172437846,0.0,external_only,RandomForestPermutation,35,0.07336864718221892,0.00023719837420208123,,tci_within_silver,delta20,,301.0798108988753,0.0
regression,0.07305157913049454,3,CFTC_PALLADIUM,-0.00785108073969032,0.0,external_only,RandomForestPermutation,35,0.08090265987018486,0.0006754160921482124,,tci_within_silver,delta20,,301.0798108988753,0.0
regression,0.07305157913049454,3,CFTC_PLATINUM,-0.0010625215425157791,0.0,external_only,RandomForestPermutation,35,0.07411410067301032,0.0008324188999768283,,tci_within_silver,delta20,,301.0798108988753,0.0
regression,0.07305157913049454,3,CFTC_SILVER,-0.00988761807528267,0.0,external_only,RandomForestPermutation,35,0.08293919720577721,0.0024951488662381767,,tci_within_silver,delta20,,301.0798108988753,0.0
regression,0.07305157913049454,3,GPR,1.1102230246251565e-16,1.1102230246251565e-16,external_only,RandomForestPermutation,25,0.07305157913049443,0.0,,tci_within_silver,delta20,,301.0798108988753,3.687470844725789e-19
regression,0.07305157913049454,3,INFLATION_GROWTH,-0.0029572421917371666,0.0,external_only,RandomForestPermutation,15,0.0760088213222317,0.0015559626711519438,,tci_within_silver,delta20,,301.0798108988753,0.0
regression,0.07305157913049454,3,OIL,-0.004761517277535668,0.0,external_only,RandomForestPermutation,10,0.0778130964080302,0.0007747660396800264,,tci_within_silver,delta20,,301.0798108988753,0.0
regression,0.07305157913049454,3,RATE,0.18973479946227018,0.18973479946227018,external_only,RandomForestPermutation,20,-0.11668322033177565,0.02802557787661788,,tci_within_silver,delta20,,301.0798108988753,0.0006301810768905958
regression,0.07305157913049454,3,REL_GOLD_PLATINUM,-0.0010862888873185428,0.0,external_only,RandomForestPermutation,20,0.07413786801781308,0.0009232005377434186,,tci_within_silver,delta20,,301.0798108988753,0.0
regression,0.07305157913049454,3,REL_GOLD_SILVER,0.00042625081469098436,0.00042625081469098436,external_only,RandomForestPermutation,20,0.07262532831580355,0.006564358756044839,,tci_within_silver,delta20,,301.0798108988753,1.415740276368616e-06
regression,0.07305157913049454,3,REL_PLATINUM_PALLADIUM,-0.0015756321742437934,0.0,external_only,RandomForestPermutation,20,0.07462721130473833,0.00023536630017758484,,tci_within_silver,delta20,,301.0798108988753,0.0
regression,0.07305157913049454,3,RISK_STRESS,0.000382610715376111,0.000382610715376111,external_only,RandomForestPermutation,15,0.07266896841511843,0.00038396478588097844,,tci_within_silver,delta20,,301.0798108988753,1.270794990317766e-06
regression,0.07305157913049454,3,USD,0.009524135253989985,0.009524135253989985,external_only,RandomForestPermutation,10,0.06352744387650455,0.0052930586723308505,,tci_within_silver,delta20,,301.0798108988753,3.163325772510495e-05
regression,,3,CFTC_GOLD,0.18456836473054897,0.18456836473054897,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.03927337604344478,tci_within_silver,delta20,,25.89100335680171,0.007128667907806741
regression,,3,CFTC_PALLADIUM,0.29419580373819126,0.29419580373819126,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.0831795532944578,tci_within_silver,delta20,,25.89100335680171,0.011362858352142787
regression,,3,CFTC_PLATINUM,0.126894913369452,0.126894913369452,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.032295656275985234,tci_within_silver,delta20,,25.89100335680171,0.004901119961274733
regression,,3,CFTC_SILVER,0.13994048350811505,0.13994048350811505,arx_external_plus_target_lags,ElasticNetCoefficient,35,,,0.049973256716358785,tci_within_silver,delta20,,25.89100335680171,0.005404984950934778
regression,,3,GPR,0.21190803213920562,0.21190803213920562,arx_external_plus_target_lags,ElasticNetCoefficient,25,,,-0.035001622451869455,tci_within_silver,delta20,,25.89100335680171,0.008184620318452672
regression,,3,INFLATION_GROWTH,0.12241953215510108,0.12241953215510108,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.03477837559369973,tci_within_silver,delta20,,25.89100335680171,0.004728265276862697
regression,,3,OIL,0.056511787111035494,0.056511787111035494,arx_external_plus_target_lags,ElasticNetCoefficient,10,,,0.01832525018345342,tci_within_silver,delta20,,25.89100335680171,0.002182680459781777
regression,,3,RATE,0.21442541319628783,0.21442541319628783,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.03366345929290998,tci_within_silver,delta20,,25.89100335680171,0.008281850272131576
regression,,3,REL_GOLD_PLATINUM,0.08098174864102284,0.08098174864102284,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.04657705769499802,tci_within_silver,delta20,,25.89100335680171,0.00312779491489844
regression,,3,REL_GOLD_SILVER,0.14112223098511933,0.14112223098511933,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,-0.13709270601914061,tci_within_silver,delta20,,25.89100335680171,0.005450628121294717
regression,,3,REL_PLATINUM_PALLADIUM,0.08274385340015272,0.08274385340015272,arx_external_plus_target_lags,ElasticNetCoefficient,20,,,0.052999520247258486,tci_within_silver,delta20,,25.89100335680171,0.003195853488559973
regression,,3,RISK_STRESS,0.12384520157037945,0.12384520157037945,arx_external_plus_target_lags,ElasticNetCoefficient,15,,,-0.041014940814689586,tci_within_silver,delta20,,25.89100335680171,0.004783329555200286
regression,,3,TCI_AR,6.410809180785958,6.410809180785958,arx_external_plus_target_lags,ElasticNetCoefficient,5,,,5.906813774084358,tci_within_silver,delta20,,25.89100335680171,0.2476075991509152
