analysis_type,base_score,fold,group,high_state,importance_drop,importance_positive,mode,model_type,n_features,permuted_score_mean,permuted_score_std,signed_importance,target
classification,,3,CFTC_GOLD,high_q90,,,external_only,RandomForestClassifierPermutation,35,,,,tci_same_scale_MTC
classification,,3,CFTC_PALLADIUM,high_q90,,,external_only,RandomForestClassifierPermutation,35,,,,tci_same_scale_MTC
classification,,3,CFTC_PLATINUM,high_q90,,,external_only,RandomForestClassifierPermutation,35,,,,tci_same_scale_MTC
classification,,3,CFTC_SILVER,high_q90,,,external_only,RandomForestClassifierPermutation,35,,,,tci_same_scale_MTC
classification,,3,GPR,high_q90,,,external_only,RandomForestClassifierPermutation,25,,,,tci_same_scale_MTC
classification,,3,INFLATION_GROWTH,high_q90,,,external_only,RandomForestClassifierPermutation,15,,,,tci_same_scale_MTC
classification,,3,OIL,high_q90,,,external_only,RandomForestClassifierPermutation,10,,,,tci_same_scale_MTC
classification,,3,RATE,high_q90,,,external_only,RandomForestClassifierPermutation,20,,,,tci_same_scale_MTC
classification,,3,REL_GOLD_PLATINUM,high_q90,,,external_only,RandomForestClassifierPermutation,20,,,,tci_same_scale_MTC
classification,,3,REL_GOLD_SILVER,high_q90,,,external_only,RandomForestClassifierPermutation,20,,,,tci_same_scale_MTC
classification,,3,REL_PLATINUM_PALLADIUM,high_q90,,,external_only,RandomForestClassifierPermutation,20,,,,tci_same_scale_MTC
classification,,3,RISK_STRESS,high_q90,,,external_only,RandomForestClassifierPermutation,15,,,,tci_same_scale_MTC
classification,,3,USD,high_q90,,,external_only,RandomForestClassifierPermutation,10,,,,tci_same_scale_MTC
classification,,3,CFTC_GOLD,high_q90,13.393389206803185,13.393389206803185,arx_external_plus_target_lags,LogisticCoefficient,35,,,2.3229071135092965,tci_same_scale_MTC
classification,,3,CFTC_PALLADIUM,high_q90,10.039182339361423,10.039182339361423,arx_external_plus_target_lags,LogisticCoefficient,35,,,0.5783925345274383,tci_same_scale_MTC
classification,,3,CFTC_PLATINUM,high_q90,13.266638183314711,13.266638183314711,arx_external_plus_target_lags,LogisticCoefficient,35,,,-2.5609075973424833,tci_same_scale_MTC
classification,,3,CFTC_SILVER,high_q90,9.654098456630885,9.654098456630885,arx_external_plus_target_lags,LogisticCoefficient,35,,,3.028022306061069,tci_same_scale_MTC
classification,,3,GPR,high_q90,7.208483142530744,7.208483142530744,arx_external_plus_target_lags,LogisticCoefficient,25,,,-0.26883857887716733,tci_same_scale_MTC
classification,,3,INFLATION_GROWTH,high_q90,3.667716872883239,3.667716872883239,arx_external_plus_target_lags,LogisticCoefficient,15,,,-2.2698523963443566,tci_same_scale_MTC
classification,,3,OIL,high_q90,2.183564858188503,2.183564858188503,arx_external_plus_target_lags,LogisticCoefficient,10,,,0.22471494226239191,tci_same_scale_MTC
classification,,3,RATE,high_q90,3.699889181129349,3.699889181129349,arx_external_plus_target_lags,LogisticCoefficient,20,,,0.32290857741430434,tci_same_scale_MTC
classification,,3,REL_GOLD_PLATINUM,high_q90,2.0870176449236895,2.0870176449236895,arx_external_plus_target_lags,LogisticCoefficient,20,,,-1.0905283027909425,tci_same_scale_MTC
classification,,3,REL_GOLD_SILVER,high_q90,3.3967495794441365,3.3967495794441365,arx_external_plus_target_lags,LogisticCoefficient,20,,,-0.35714558872776236,tci_same_scale_MTC
classification,,3,REL_PLATINUM_PALLADIUM,high_q90,4.935331312341954,4.935331312341954,arx_external_plus_target_lags,LogisticCoefficient,20,,,-2.2812235639961056,tci_same_scale_MTC
classification,,3,RISK_STRESS,high_q90,3.073457631889758,3.073457631889758,arx_external_plus_target_lags,LogisticCoefficient,15,,,1.10537623627931,tci_same_scale_MTC
classification,,3,TCI_AR,high_q90,5.474948637345706,5.474948637345706,arx_external_plus_target_lags,LogisticCoefficient,5,,,3.7615515047028567,tci_same_scale_MTC
classification,,3,USD,high_q90,2.6641548892273472,2.6641548892273472,arx_external_plus_target_lags,LogisticCoefficient,10,,,1.0076881685099628,tci_same_scale_MTC
classification,,3,CFTC_GOLD,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_same_scale_MTC
classification,,3,CFTC_PALLADIUM,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_same_scale_MTC
classification,,3,CFTC_PLATINUM,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_same_scale_MTC
classification,,3,CFTC_SILVER,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,,,,tci_same_scale_MTC
classification,,3,GPR,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,25,,,,tci_same_scale_MTC
classification,,3,INFLATION_GROWTH,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,,,,tci_same_scale_MTC
classification,,3,OIL,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,,,,tci_same_scale_MTC
classification,,3,RATE,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_same_scale_MTC
classification,,3,REL_GOLD_PLATINUM,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_same_scale_MTC
classification,,3,REL_GOLD_SILVER,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_same_scale_MTC
classification,,3,REL_PLATINUM_PALLADIUM,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,,,,tci_same_scale_MTC
classification,,3,RISK_STRESS,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,,,,tci_same_scale_MTC
classification,,3,TCI_AR,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,5,,,,tci_same_scale_MTC
classification,,3,USD,high_q90,,,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,,,,tci_same_scale_MTC
classification,,3,CFTC_GOLD,high_q75,20.022505113800353,20.022505113800353,external_only,LogisticCoefficient,35,,,-0.12363704638143802,tci_within_gold
classification,,3,CFTC_PALLADIUM,high_q75,18.05168167266867,18.05168167266867,external_only,LogisticCoefficient,35,,,1.5615823417414474,tci_within_gold
classification,,3,CFTC_PLATINUM,high_q75,18.40719477664515,18.40719477664515,external_only,LogisticCoefficient,35,,,1.926845775845357,tci_within_gold
classification,,3,CFTC_SILVER,high_q75,17.71571282179105,17.71571282179105,external_only,LogisticCoefficient,35,,,-1.6307794105919342,tci_within_gold
classification,,3,GPR,high_q75,8.822263558793816,8.822263558793816,external_only,LogisticCoefficient,25,,,-4.45936167557092,tci_within_gold
classification,,3,INFLATION_GROWTH,high_q75,4.758352885534617,4.758352885534617,external_only,LogisticCoefficient,15,,,-0.832113527806366,tci_within_gold
classification,,3,OIL,high_q75,5.447274432684729,5.447274432684729,external_only,LogisticCoefficient,10,,,5.447274432684729,tci_within_gold
classification,,3,RATE,high_q75,5.988038308843377,5.988038308843377,external_only,LogisticCoefficient,20,,,1.9648036738038157,tci_within_gold
classification,,3,REL_GOLD_PLATINUM,high_q75,3.9770068105972154,3.9770068105972154,external_only,LogisticCoefficient,20,,,1.1332641558262622,tci_within_gold
classification,,3,REL_GOLD_SILVER,high_q75,9.809680560015012,9.809680560015012,external_only,LogisticCoefficient,20,,,-8.238441698388428,tci_within_gold
classification,,3,REL_PLATINUM_PALLADIUM,high_q75,8.754618061077577,8.754618061077577,external_only,LogisticCoefficient,20,,,-3.733460453656114,tci_within_gold
classification,,3,RISK_STRESS,high_q75,6.622088900456214,6.622088900456214,external_only,LogisticCoefficient,15,,,0.4525528273521481,tci_within_gold
classification,,3,USD,high_q75,2.845265983949011,2.845265983949011,external_only,LogisticCoefficient,10,,,1.6503330114461687,tci_within_gold
classification,0.8432932813453224,3,CFTC_GOLD,high_q75,0.0008089971088300896,0.0008089971088300896,external_only,RandomForestClassifierPermutation,35,0.8424842842364924,0.00028320411267698824,,tci_within_gold
classification,0.8432932813453224,3,CFTC_PALLADIUM,high_q75,0.0036957463550921776,0.0036957463550921776,external_only,RandomForestClassifierPermutation,35,0.8395975349902303,0.0002103459192660157,,tci_within_gold
classification,0.8432932813453224,3,CFTC_PLATINUM,high_q75,0.0012112852886307923,0.0012112852886307923,external_only,RandomForestClassifierPermutation,35,0.8420819960566917,0.0005415733563606216,,tci_within_gold
classification,0.8432932813453224,3,CFTC_SILVER,high_q75,-0.001609152719202922,0.0,external_only,RandomForestClassifierPermutation,35,0.8449024340645254,0.0009911158082520142,,tci_within_gold
classification,0.8432932813453224,3,GPR,high_q75,-1.1102230246251565e-16,0.0,external_only,RandomForestClassifierPermutation,25,0.8432932813453226,1.1102230246251565e-16,,tci_within_gold
classification,0.8432932813453224,3,INFLATION_GROWTH,high_q75,-0.005808864486353094,0.0,external_only,RandomForestClassifierPermutation,15,0.8491021458316755,0.0020937836974839275,,tci_within_gold
classification,0.8432932813453224,3,OIL,high_q75,-0.016723694331715278,0.0,external_only,RandomForestClassifierPermutation,10,0.8600169756770377,0.0014576813092617334,,tci_within_gold
classification,0.8432932813453224,3,RATE,high_q75,-0.009707965305959965,0.0,external_only,RandomForestClassifierPermutation,20,0.8530012466512824,0.002241516037400039,,tci_within_gold
classification,0.8432932813453224,3,REL_GOLD_PLATINUM,high_q75,-0.005808864486353094,0.0,external_only,RandomForestClassifierPermutation,20,0.8491021458316755,0.0035650211141137625,,tci_within_gold
classification,0.8432932813453224,3,REL_GOLD_SILVER,high_q75,0.3603264281230383,0.3603264281230383,external_only,RandomForestClassifierPermutation,20,0.48296685322228416,0.02462851489859603,,tci_within_gold
classification,0.8432932813453224,3,REL_PLATINUM_PALLADIUM,high_q75,0.005614351520295657,0.005614351520295657,external_only,RandomForestClassifierPermutation,20,0.8376789298250268,0.0026539816210725035,,tci_within_gold
classification,0.8432932813453224,3,RISK_STRESS,high_q75,0.0031564149492055993,0.0031564149492055993,external_only,RandomForestClassifierPermutation,15,0.8401368663961168,0.0036738740127219677,,tci_within_gold
classification,0.8432932813453224,3,USD,high_q75,0.02759431668479173,0.02759431668479173,external_only,RandomForestClassifierPermutation,10,0.8156989646605307,0.003919173086520513,,tci_within_gold
classification,,3,CFTC_GOLD,high_q75,8.79923405753211,8.79923405753211,arx_external_plus_target_lags,LogisticCoefficient,35,,,0.4080362069009142,tci_within_gold
classification,,3,CFTC_PALLADIUM,high_q75,9.063754732288885,9.063754732288885,arx_external_plus_target_lags,LogisticCoefficient,35,,,1.8276436847239204,tci_within_gold
classification,,3,CFTC_PLATINUM,high_q75,10.677675613739718,10.677675613739718,arx_external_plus_target_lags,LogisticCoefficient,35,,,2.964611581235048,tci_within_gold
classification,,3,CFTC_SILVER,high_q75,10.502685989163247,10.502685989163247,arx_external_plus_target_lags,LogisticCoefficient,35,,,0.5225270221815739,tci_within_gold
classification,,3,GPR,high_q75,4.537979193521905,4.537979193521905,arx_external_plus_target_lags,LogisticCoefficient,25,,,-1.9786950832169645,tci_within_gold
classification,,3,INFLATION_GROWTH,high_q75,3.37230528081002,3.37230528081002,arx_external_plus_target_lags,LogisticCoefficient,15,,,-0.15274943392812704,tci_within_gold
classification,,3,OIL,high_q75,2.381407118553704,2.381407118553704,arx_external_plus_target_lags,LogisticCoefficient,10,,,2.2780310174254943,tci_within_gold
classification,,3,RATE,high_q75,3.056362568994962,3.056362568994962,arx_external_plus_target_lags,LogisticCoefficient,20,,,0.7714753615142472,tci_within_gold
classification,,3,REL_GOLD_PLATINUM,high_q75,3.8131488145685566,3.8131488145685566,arx_external_plus_target_lags,LogisticCoefficient,20,,,-2.2351221461933246,tci_within_gold
classification,,3,REL_GOLD_SILVER,high_q75,4.671240783171839,4.671240783171839,arx_external_plus_target_lags,LogisticCoefficient,20,,,-1.9647041719571248,tci_within_gold
classification,,3,REL_PLATINUM_PALLADIUM,high_q75,4.365486811215512,4.365486811215512,arx_external_plus_target_lags,LogisticCoefficient,20,,,-1.3102884461242155,tci_within_gold
classification,,3,RISK_STRESS,high_q75,4.193366411445036,4.193366411445036,arx_external_plus_target_lags,LogisticCoefficient,15,,,-2.178629256980207,tci_within_gold
classification,,3,TCI_AR,high_q75,8.598224130372646,8.598224130372646,arx_external_plus_target_lags,LogisticCoefficient,5,,,8.598224130372646,tci_within_gold
classification,,3,USD,high_q75,1.7969814837225695,1.7969814837225695,arx_external_plus_target_lags,LogisticCoefficient,10,,,0.9794373137519112,tci_within_gold
classification,0.9902655101986685,3,CFTC_GOLD,high_q75,-5.3048990742987634e-05,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,0.9903185591894115,3.751130108944277e-05,,tci_within_gold
classification,0.9902655101986685,3,CFTC_PALLADIUM,high_q75,0.00016798847068599798,0.00016798847068599798,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,0.9900975217279825,9.016594632491485e-05,,tci_within_gold
classification,0.9902655101986685,3,CFTC_PLATINUM,high_q75,-8.841498457146102e-06,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,0.9902743516971256,1.2503767029796813e-05,,tci_within_gold
classification,0.9902655101986685,3,CFTC_SILVER,high_q75,-1.7682996914292204e-05,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,0.9902831931955828,9.76575423922638e-05,,tci_within_gold
classification,0.9902655101986685,3,GPR,high_q75,0.0,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,25,0.9902655101986685,0.0,,tci_within_gold
classification,0.9902655101986685,3,INFLATION_GROWTH,high_q75,-0.00030061094754341156,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,0.9905661211462119,0.0001111359123098049,,tci_within_gold
classification,0.9902655101986685,3,OIL,high_q75,-0.0006277463904581504,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,0.9908932565891266,0.0003329384787983435,,tci_within_gold
classification,0.9902655101986685,3,RATE,high_q75,4.420749228584153e-05,4.420749228584153e-05,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,0.9902213027063826,6.961802846968338e-05,,tci_within_gold
classification,0.9902655101986685,3,REL_GOLD_PLATINUM,high_q75,-0.0009637233318302574,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,0.9912292335304987,0.00035739782201020493,,tci_within_gold
classification,0.9902655101986685,3,REL_GOLD_SILVER,high_q75,0.004385383234750573,0.004385383234750573,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,0.9858801269639179,0.0010941332013694634,,tci_within_gold
classification,0.9902655101986685,3,REL_PLATINUM_PALLADIUM,high_q75,0.00046859941822940954,0.00046859941822940954,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,0.9897969107804391,0.00018162770734794683,,tci_within_gold
classification,0.9902655101986685,3,RISK_STRESS,high_q75,0.0005304899074295433,0.0005304899074295433,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,0.9897350202912389,0.0005037326873114314,,tci_within_gold
classification,0.9902655101986685,3,TCI_AR,high_q75,0.37759387460986893,0.37759387460986893,arx_external_plus_target_lags,RandomForestClassifierPermutation,5,0.6126716355887996,0.01745991683535888,,tci_within_gold
classification,0.9902655101986685,3,USD,high_q75,0.00027408645217197325,0.00027408645217197325,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,0.9899914237464965,0.0003474157662376619,,tci_within_gold
classification,,3,CFTC_GOLD,high_q90,11.629065497153228,11.629065497153228,external_only,LogisticCoefficient,35,,,-1.4991329014954147,tci_within_gold
classification,,3,CFTC_PALLADIUM,high_q90,11.359929271806505,11.359929271806505,external_only,LogisticCoefficient,35,,,-1.34681355629524,tci_within_gold
classification,,3,CFTC_PLATINUM,high_q90,10.796520273628555,10.796520273628555,external_only,LogisticCoefficient,35,,,-0.2581517951603455,tci_within_gold
classification,,3,CFTC_SILVER,high_q90,11.422843362498835,11.422843362498835,external_only,LogisticCoefficient,35,,,-4.383701875697886,tci_within_gold
classification,,3,GPR,high_q90,5.749488189981829,5.749488189981829,external_only,LogisticCoefficient,25,,,-0.4154749812974832,tci_within_gold
classification,,3,INFLATION_GROWTH,high_q90,3.7396450695671097,3.7396450695671097,external_only,LogisticCoefficient,15,,,-0.7063764779275332,tci_within_gold
classification,,3,OIL,high_q90,5.442640161496958,5.442640161496958,external_only,LogisticCoefficient,10,,,4.283290770070639,tci_within_gold
classification,,3,RATE,high_q90,5.764712971472973,5.764712971472973,external_only,LogisticCoefficient,20,,,1.1071812081393348,tci_within_gold
classification,,3,REL_GOLD_PLATINUM,high_q90,5.643143418625813,5.643143418625813,external_only,LogisticCoefficient,20,,,0.5236204485555045,tci_within_gold
classification,,3,REL_GOLD_SILVER,high_q90,4.405286544905698,4.405286544905698,external_only,LogisticCoefficient,20,,,-3.063387232138945,tci_within_gold
classification,,3,REL_PLATINUM_PALLADIUM,high_q90,11.791780442138785,11.791780442138785,external_only,LogisticCoefficient,20,,,-5.573396177402194,tci_within_gold
classification,,3,RISK_STRESS,high_q90,6.352537574671922,6.352537574671922,external_only,LogisticCoefficient,15,,,1.610287767926219,tci_within_gold
classification,,3,USD,high_q90,5.2452368656312744,5.2452368656312744,external_only,LogisticCoefficient,10,,,-3.1390093921725732,tci_within_gold
classification,0.7063727868057241,3,CFTC_GOLD,high_q90,-0.010353504729565866,0.0,external_only,RandomForestClassifierPermutation,35,0.71672629153529,0.0005874915830425884,,tci_within_gold
classification,0.7063727868057241,3,CFTC_PALLADIUM,high_q90,0.00632629962001785,0.00632629962001785,external_only,RandomForestClassifierPermutation,35,0.7000464871857063,0.0005646663046608224,,tci_within_gold
classification,0.7063727868057241,3,CFTC_PLATINUM,high_q90,0.01688697550327445,0.01688697550327445,external_only,RandomForestClassifierPermutation,35,0.6894858113024497,0.002230775180590242,,tci_within_gold
classification,0.7063727868057241,3,CFTC_SILVER,high_q90,-0.025527528498665908,0.0,external_only,RandomForestClassifierPermutation,35,0.73190031530439,0.0019060828502132211,,tci_within_gold
classification,0.7063727868057241,3,GPR,high_q90,0.0,0.0,external_only,RandomForestClassifierPermutation,25,0.7063727868057241,0.0,,tci_within_gold
classification,0.7063727868057241,3,INFLATION_GROWTH,high_q90,-0.08654195973805467,0.0,external_only,RandomForestClassifierPermutation,15,0.7929147465437788,0.00822338265768487,,tci_within_gold
classification,0.7063727868057241,3,OIL,high_q90,-0.06289413048750891,0.0,external_only,RandomForestClassifierPermutation,10,0.769266917293233,0.0035770638752362694,,tci_within_gold
classification,0.7063727868057241,3,RATE,high_q90,-0.005628991834424668,0.0,external_only,RandomForestClassifierPermutation,20,0.7120017786401488,0.0025403150043170793,,tci_within_gold
classification,0.7063727868057241,3,REL_GOLD_PLATINUM,high_q90,0.0008792141644434759,0.0008792141644434759,external_only,RandomForestClassifierPermutation,20,0.7054935726412807,0.00033003184964044063,,tci_within_gold
classification,0.7063727868057241,3,REL_GOLD_SILVER,high_q90,0.38104838709677435,0.38104838709677435,external_only,RandomForestClassifierPermutation,20,0.3253243997089498,0.03575045307870346,,tci_within_gold
classification,0.7063727868057241,3,REL_PLATINUM_PALLADIUM,high_q90,-0.019327552752849808,0.0,external_only,RandomForestClassifierPermutation,20,0.7257003395585739,0.008498631641266907,,tci_within_gold
classification,0.7063727868057241,3,RISK_STRESS,high_q90,4.042363974454677e-05,4.042363974454677e-05,external_only,RandomForestClassifierPermutation,15,0.7063323631659796,2.858382978361106e-05,,tci_within_gold
classification,0.7063727868057241,3,USD,high_q90,0.008615288220551576,0.008615288220551576,external_only,RandomForestClassifierPermutation,10,0.6977574985851726,0.000549960238935133,,tci_within_gold
classification,,3,CFTC_GOLD,high_q90,7.871230567502548,7.871230567502548,arx_external_plus_target_lags,LogisticCoefficient,35,,,-0.9018866950070004,tci_within_gold
classification,,3,CFTC_PALLADIUM,high_q90,6.675087997360127,6.675087997360127,arx_external_plus_target_lags,LogisticCoefficient,35,,,-0.577569106080399,tci_within_gold
classification,,3,CFTC_PLATINUM,high_q90,9.228159381196692,9.228159381196692,arx_external_plus_target_lags,LogisticCoefficient,35,,,0.9143615117696972,tci_within_gold
classification,,3,CFTC_SILVER,high_q90,7.528062378085395,7.528062378085395,arx_external_plus_target_lags,LogisticCoefficient,35,,,-2.6305738499177447,tci_within_gold
classification,,3,GPR,high_q90,5.698315785830123,5.698315785830123,arx_external_plus_target_lags,LogisticCoefficient,25,,,2.020993531465739,tci_within_gold
classification,,3,INFLATION_GROWTH,high_q90,3.3648744899077245,3.3648744899077245,arx_external_plus_target_lags,LogisticCoefficient,15,,,0.9870711685039606,tci_within_gold
classification,,3,OIL,high_q90,2.5991547830819015,2.5991547830819015,arx_external_plus_target_lags,LogisticCoefficient,10,,,1.288300206067451,tci_within_gold
classification,,3,RATE,high_q90,4.071196580843625,4.071196580843625,arx_external_plus_target_lags,LogisticCoefficient,20,,,-0.6049120467894412,tci_within_gold
classification,,3,REL_GOLD_PLATINUM,high_q90,6.554273523443881,6.554273523443881,arx_external_plus_target_lags,LogisticCoefficient,20,,,-1.8577964572097063,tci_within_gold
classification,,3,REL_GOLD_SILVER,high_q90,5.379938493852011,5.379938493852011,arx_external_plus_target_lags,LogisticCoefficient,20,,,1.5582250237631228,tci_within_gold
classification,,3,REL_PLATINUM_PALLADIUM,high_q90,7.152895122027063,7.152895122027063,arx_external_plus_target_lags,LogisticCoefficient,20,,,-2.9103249844847214,tci_within_gold
classification,,3,RISK_STRESS,high_q90,4.796065437558079,4.796065437558079,arx_external_plus_target_lags,LogisticCoefficient,15,,,-0.41375480439292955,tci_within_gold
classification,,3,TCI_AR,high_q90,6.0005662399875455,6.0005662399875455,arx_external_plus_target_lags,LogisticCoefficient,5,,,6.0005662399875455,tci_within_gold
classification,,3,USD,high_q90,3.912519439170409,3.912519439170409,arx_external_plus_target_lags,LogisticCoefficient,10,,,-2.353600848252804,tci_within_gold
classification,0.9784137763764249,3,CFTC_GOLD,high_q90,-0.0005457191365511038,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,0.978959495512976,0.0001933374410795834,,tci_within_gold
classification,0.9784137763764249,3,CFTC_PALLADIUM,high_q90,0.0002021181987225118,0.0002021181987225118,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,0.9782116581777024,2.858382978358489e-05,,tci_within_gold
classification,0.9784137763764249,3,CFTC_PLATINUM,high_q90,-0.00339558573853993,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,0.9818093621149648,0.0005946192369372857,,tci_within_gold
classification,0.9784137763764249,3,CFTC_SILVER,high_q90,-0.0033450561888591634,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,35,0.9817588325652841,0.00032964480617469664,,tci_within_gold
classification,0.9784137763764249,3,GPR,high_q90,1.1102230246251565e-16,1.1102230246251565e-16,arx_external_plus_target_lags,RandomForestClassifierPermutation,25,0.9784137763764248,1.1102230246251565e-16,,tci_within_gold
classification,0.9784137763764249,3,INFLATION_GROWTH,high_q90,-0.0026578543132024235,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,0.9810716306896273,0.0005570181008780557,,tci_within_gold
classification,0.9784137763764249,3,OIL,high_q90,-0.002405206564799145,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,0.980818982941224,0.00016482240308737895,,tci_within_gold
classification,0.9784137763764249,3,RATE,high_q90,-0.00490136631902327,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,0.9833151426954482,0.0003649339090724563,,tci_within_gold
classification,0.9784137763764249,3,REL_GOLD_PLATINUM,high_q90,-9.095318942520247e-05,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,0.9785047295658501,6.549378181757401e-05,,tci_within_gold
classification,0.9784137763764249,3,REL_GOLD_SILVER,high_q90,-0.0069427601261218275,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,0.9853565365025467,0.0015805979138657693,,tci_within_gold
classification,0.9784137763764249,3,REL_PLATINUM_PALLADIUM,high_q90,-0.0011419678227827523,0.0,arx_external_plus_target_lags,RandomForestClassifierPermutation,20,0.9795557441992077,0.0003296448061747125,,tci_within_gold
classification,0.9784137763764249,3,RISK_STRESS,high_q90,0.0023243592853100514,0.0023243592853100514,arx_external_plus_target_lags,RandomForestClassifierPermutation,15,0.9760894170911149,0.0001492119720696214,,tci_within_gold
classification,0.9784137763764249,3,TCI_AR,high_q90,0.36566719217398336,0.36566719217398336,arx_external_plus_target_lags,RandomForestClassifierPermutation,5,0.6127465842024415,0.01555777838294987,,tci_within_gold
classification,0.9784137763764249,3,USD,high_q90,0.004153528983749655,0.004153528983749655,arx_external_plus_target_lags,RandomForestClassifierPermutation,10,0.9742602473926752,0.0014038123820992606,,tci_within_gold
classification,,3,CFTC_GOLD,high_q75,12.231574745368311,12.231574745368311,external_only,LogisticCoefficient,35,,,2.701106414519021,tci_within_silver
classification,,3,CFTC_PALLADIUM,high_q75,10.604356814729588,10.604356814729588,external_only,LogisticCoefficient,35,,,3.2095532205535053,tci_within_silver
classification,,3,CFTC_PLATINUM,high_q75,8.771433228501257,8.771433228501257,external_only,LogisticCoefficient,35,,,-3.43218324100727,tci_within_silver
classification,,3,CFTC_SILVER,high_q75,11.699018891922751,11.699018891922751,external_only,LogisticCoefficient,35,,,-4.035045006838837,tci_within_silver
classification,,3,GPR,high_q75,18.606551737270156,18.606551737270156,external_only,LogisticCoefficient,25,,,0.4319126735602734,tci_within_silver
classification,,3,INFLATION_GROWTH,high_q75,7.298504825387109,7.298504825387109,external_only,LogisticCoefficient,15,,,-4.107723107833829,tci_within_silver
classification,,3,OIL,high_q75,5.624893559028743,5.624893559028743,external_only,LogisticCoefficient,10,,,4.59335171657025,tci_within_silver
classification,,3,RATE,high_q75,7.728222758645228,7.728222758645228,external_only,LogisticCoefficient,20,,,-3.454993919798795,tci_within_silver
classification,,3,REL_GOLD_PLATINUM,high_q75,10.502752803730223,10.502752803730223,external_only,LogisticCoefficient,20,,,-4.061885571787575,tci_within_silver
classification,,3,REL_GOLD_SILVER,high_q75,6.251148989955203,6.251148989955203,external_only,LogisticCoefficient,20,,,0.38190077136754697,tci_within_silver
classification,,3,REL_PLATINUM_PALLADIUM,high_q75,6.750870769846694,6.750870769846694,external_only,LogisticCoefficient,20,,,-0.19248618577491405,tci_within_silver
classification,,3,RISK_STRESS,high_q75,9.205603560245976,9.205603560245976,external_only,LogisticCoefficient,15,,,-2.032320079543189,tci_within_silver
classification,,3,USD,high_q75,7.683873505209232,7.683873505209232,external_only,LogisticCoefficient,10,,,3.199109412742704,tci_within_silver
classification,0.7261088709677419,3,CFTC_GOLD,high_q75,0.005840053763440767,0.005840053763440767,external_only,RandomForestClassifierPermutation,35,0.7202688172043011,0.003432409923507387,,tci_within_silver
classification,0.7261088709677419,3,CFTC_PALLADIUM,high_q75,0.0031787634408600995,0.0031787634408600995,external_only,RandomForestClassifierPermutation,35,0.7229301075268818,0.002411857409251601,,tci_within_silver
classification,0.7261088709677419,3,CFTC_PLATINUM,high_q75,0.028413978494623682,0.028413978494623682,external_only,RandomForestClassifierPermutation,35,0.6976948924731182,0.005818021937351105,,tci_within_silver
classification,0.7261088709677419,3,CFTC_SILVER,high_q75,0.0017204301075269823,0.0017204301075269823,external_only,RandomForestClassifierPermutation,35,0.7243884408602149,0.0035437382996699484,,tci_within_silver
classification,0.7261088709677419,3,GPR,high_q75,0.0,0.0,external_only,RandomForestClassifierPermutation,25,0.7261088709677419,0.0,,tci_within_silver
classification,0.7261088709677419,3,INFLATION_GROWTH,high_q75,0.04833333333333334,0.04833333333333334,external_only,RandomForestClassifierPermutation,15,0.6777755376344086,0.008390865399519287,,tci_within_silver
classification,0.7261088709677419,3,OIL,high_q75,-0.0006249999999999867,0.0,external_only,RandomForestClassifierPermutation,10,0.7267338709677419,0.0004745404151588472,,tci_within_silver
