ar_r2,feature_set,fold,model,model_family,residual_mae,residual_r2,residual_rmse,residual_test_std,synthetic_incremental_r2_vs_ar,synthetic_mae,synthetic_r2,synthetic_rmse,synthetic_test_std,target
0.9985386684027153,external_only,3,Residual_Exog_Ridge,Exog,0.43200275685946204,-1.3458538746496744,0.5677486110637021,0.3706855036163961,-0.0018481559430820749,0.432002756859462,0.9966905124596332,0.5677486110637018,9.869058089439527,tci_within_gold
0.9985386684027153,arx_external_plus_target_lags,3,Residual_ARX_Ridge,ARX,0.515690756984457,-2.10375127508849,0.653053945914812,0.3706855036163961,-0.0029173836689578847,0.5156907569844571,0.9956212847337574,0.653053945914812,9.869058089439527,tci_within_gold
0.9985386684027153,external_only,3,Residual_Exog_ElasticNet,Exog,0.3154543159751671,-0.49465585684245816,0.4531857094389109,0.3706855036163961,-0.000647301420658497,0.3154543159751673,0.9978913669820568,0.4531857094389109,9.869058089439527,tci_within_gold
0.9985386684027153,arx_external_plus_target_lags,3,Residual_ARX_ElasticNet,ARX,0.32063197377210184,-0.38633897295929387,0.43645584970387896,0.3706855036163961,-0.0004944899512415724,0.32063197377210173,0.9980441784514738,0.4364558497038787,9.869058089439527,tci_within_gold
0.9985386684027153,external_only,3,Residual_Exog_RandomForest,Exog,0.25130623120725104,-0.028534681562464304,0.37593700106587297,0.3706855036163961,1.0293768266333991e-05,0.2513062312072513,0.9985489621709817,0.37593700106587324,9.869058089439527,tci_within_gold
0.9985386684027153,arx_external_plus_target_lags,3,Residual_ARX_RandomForest,ARX,0.24887836355668222,-0.015588475665393009,0.37356354190815105,0.3706855036163961,2.8558037654224933e-05,0.24887836355668227,0.9985672264403695,0.37356354190815116,9.869058089439527,tci_within_gold
0.9985386684027153,external_only,3,Residual_Exog_ExtraTrees,Exog,0.24886750603772065,-0.013612400771375821,0.37319993549381086,0.3706855036163961,3.134584780362104e-05,0.24886750603772073,0.998570014250519,0.37319993549381064,9.869058089439527,tci_within_gold
0.9985386684027153,arx_external_plus_target_lags,3,Residual_ARX_ExtraTrees,ARX,0.24749021676846397,-0.009217536579535057,0.3723899884328098,0.3706855036163961,3.75460414480111e-05,0.24749021676846392,0.9985762144441633,0.37238998843280974,9.869058089439527,tci_within_gold
0.9938041764123469,residual_mean,1,Residual_Mean,Mean,0.2555836146180214,-0.04307728608860861,0.3788969777411823,0.3709905924673703,0.0,0.25558361461802087,0.9938041764123469,0.378896977741182,4.813617964809583,tci_within_silver
0.9938041764123469,external_only,1,Residual_Exog_Ridge,Exog,0.8668615398001499,-8.04670677760907,1.115856002736532,0.3709905924673703,-0.04754113338653099,0.8668615398001499,0.9462630430258159,1.115856002736532,4.813617964809583,tci_within_silver
0.9938041764123469,arx_external_plus_target_lags,1,Residual_ARX_Ridge,ARX,1.8654816236453926,-31.6077015524942,2.11847327994114,0.3709905924673703,-0.18749218890439234,1.8654816236453926,0.8063119875079545,2.11847327994114,4.813617964809583,tci_within_silver
0.9938041764123469,external_only,1,Residual_Exog_ElasticNet,Exog,0.5347872442789066,-3.149844902431105,0.7557511727084536,0.3709905924673703,-0.018454034361032767,0.5347872442789066,0.9753501420513141,0.7557511727084537,4.813617964809583,tci_within_silver
0.9938041764123469,arx_external_plus_target_lags,1,Residual_ARX_ElasticNet,ARX,1.0263654756928664,-9.78508658337479,1.2183574267327135,0.3709905924673703,-0.057867016950971184,1.0263654756928664,0.9359371594613757,1.2183574267327135,4.813617964809583,tci_within_silver
0.9938041764123469,external_only,1,Residual_Exog_RandomForest,Exog,0.2457655521899074,-0.016714772995164662,0.3740782553089342,0.3709905924673703,0.00015659192528927335,0.24576555218990753,0.9939607683376361,0.37407825530893435,4.813617964809583,tci_within_silver
