date,gpr,gpr_threat,gpr_act,gpr_broad,gpr_narrow,gpr_raw
1989-03-01,48.50776898188965,43.27573273122175,76.03299556979536,79.58616412691171,46.427487858057226,151.0
1989-04-01,44.37684330686512,50.14030388481257,18.662510505997094,80.96120970311075,47.090205417892946,134.0
1989-05-01,74.04070877481375,85.92438697499966,11.077246914292717,89.9243858570415,73.31325529317598,226.0
1989-06-01,37.39808687462779,41.281670569589906,15.611120472657067,53.476063857413024,39.95581299953042,108.0
1989-07-01,34.98390313645247,35.03314939618262,35.48617782945977,63.18931139835786,34.65822638875892,100.0
1989-08-01,60.26732729965369,59.60102836796138,73.32824964621342,72.31486775279116,59.46681509275541,176.0
1989-09-01,42.620116801162375,41.15162355713189,47.638597212354725,70.92559674037494,41.463865367020325,121.0
1989-10-01,40.8356714282496,44.08242256639286,25.367780608130317,69.13207121649619,37.10140198609891,127.0
1989-11-01,49.40403237563007,53.79269946693258,24.12864581786615,80.3389273228924,49.13605156756495,150.0
1989-12-01,89.33083921707365,100.0170986007535,36.36785811583772,97.67954945285143,86.30208850464021,263.0
1990-01-01,58.92372670371584,65.63974124462305,23.588532689934496,72.74226588324218,55.91708611082762,183.0
1990-02-01,59.63557699585029,64.82161327863021,31.629690655013437,81.73945660970402,59.693701096445594,170.0
1990-03-01,50.71423041231948,56.40388980018864,20.911524499286855,85.38545073052852,50.458364970694156,164.0
1990-04-01,59.21856593728268,64.14506945145101,35.88338420710416,68.79985055534058,57.516941845485725,186.0
1990-05-01,62.078420292626504,69.56649837040244,26.237374720640773,76.38965879270985,64.39465343314393,200.0
1990-06-01,52.670893515128206,55.546513806100975,36.150819442789455,79.22493838847994,55.87963729410801,156.0
1990-07-01,59.61621687728501,65.96700291291077,29.69780002453104,71.53462048085657,62.18992018718913,181.0
1990-08-01,187.9398581190895,212.9459836657257,74.22758703699827,153.39755895396885,197.32985212441432,585.0
1990-09-01,138.82184623106357,155.6222348994618,50.41108149752328,139.21367080927772,149.05626830482294,419.0
1990-10-01,110.35476534900333,123.10749808232887,50.37609745988344,99.91757312975622,116.76443242519238,358.0
1990-11-01,164.9151266103231,186.73574933144926,68.17619938888498,120.04833670997887,172.91624506704136,518.0
1990-12-01,156.04328393824133,178.32683662898862,44.06346946186948,119.47186145597402,163.2483342872353,459.0
1991-01-01,332.0253739365202,336.4510076932909,348.5324035460744,225.5912188650957,338.0398913178811,1020.0
1991-02-01,137.87871202598103,104.29719724451854,319.47322669608536,112.09505756337089,143.56970438379517,394.0
1991-03-01,73.74194784353048,62.567723075879925,132.90411776467167,92.8066205470989,74.333059066242,222.0
1991-04-01,34.308642540720584,34.84169222611727,28.64298132426042,65.35344668320569,35.91456912544467,108.0
1991-05-01,38.53660364429299,37.62137703488677,39.32928117938885,68.22040578993442,39.610186258325584,127.0
1991-06-01,36.49405456925315,35.11047672573153,39.687925993799645,62.71321729691529,38.80339741411338,114.0
1991-07-01,62.627480403679726,67.31138275275828,42.05851401033151,84.64141096459622,64.29477765216245,193.0
1991-08-01,49.993267299389785,55.36992662699092,25.44639802565966,72.6904305877993,53.0051517293883,155.0
1991-09-01,61.63728955187954,70.84323812058604,14.250082082875789,99.35249362664794,57.10311057366051,195.0
1991-10-01,41.528605839937974,44.943805437649544,21.576949686396546,76.34299886003862,43.93972709717928,141.0
1991-11-01,35.20614493307963,34.60772952857554,43.50829729549546,69.60028851089052,33.47462467951746,114.0
1991-12-01,44.118419015149165,46.96059075388333,28.413867156473493,65.5185455819797,45.544164268672574,140.0
1992-01-01,47.22535413140846,50.280325037042026,28.454140913240494,80.55302512261837,48.810848612762925,159.0
1992-02-01,41.05422239823872,40.34984991392207,42.385394949746946,50.62040471887968,43.101033986096574,131.0
1992-03-01,36.49836021407855,36.033038179772625,41.77872566415281,50.72573523269396,35.89271293589666,128.0
1992-04-01,31.630067675132885,32.61219335532161,27.298860630473566,46.182874294417765,33.544217299539866,111.0
1992-05-01,35.66094584082174,35.585179923660455,35.72636152579178,48.577633871003165,34.79018030012717,135.0
1992-06-01,46.972483697732656,51.6907759157303,21.928216633128688,67.19050620610565,50.21201669686025,169.0
1992-07-01,52.65489826835369,54.765927889801105,59.042640441349626,68.4615857458127,55.10798368119089,196.0
1992-08-01,54.22308540513471,51.98029355309204,64.57803270259394,58.26305141624994,52.773592279597196,194.0
1992-09-01,33.94190420315111,33.441247204131756,36.35776068439957,56.17774007595766,34.98273477166434,121.0
1992-10-01,29.538812808208153,32.41003989554966,13.257925070386406,48.07196348041033,29.248592568878312,113.0
1992-11-01,32.91313309420664,32.31320035815889,34.289677696516065,49.35343492524881,34.81490117405785,119.0
1992-12-01,53.85784211844813,60.041973263963214,19.68688136134265,65.9284224902216,54.968183034219855,185.0
1993-01-01,84.45170385697493,78.0264326987443,141.2864459699277,79.35191347447132,88.27942203407729,320.0
1993-02-01,35.55383384155905,31.95220213884302,50.85989785401518,54.62249562761829,35.70098967463198,130.0
1993-03-01,41.28082471390542,33.60889028098736,79.43483571061351,53.84407879529826,41.07255306391277,164.0
1993-04-01,46.785794702597,45.09531061268535,58.90116836229492,62.87594416292856,46.988363817971354,188.0
1993-05-01,54.37788813845057,56.358354530593004,45.5514032168245,59.48079171953229,57.95415087728284,222.0
1993-06-01,51.82169097426441,48.187879543546906,81.76888375169038,65.6065094650672,52.24525272108138,200.0
1993-07-01,58.85470012936468,49.98390947702467,102.7280891218273,73.61220703748688,58.88349625737605,226.0
1993-08-01,48.62351786629755,37.06062863047652,116.79072300935556,58.86656403507079,42.73596546867779,183.0
1993-09-01,38.15541910906951,36.38964748494168,43.003586928437,80.26891655172241,39.870412144926696,145.0
1993-10-01,38.61344374737475,36.31181976411673,50.0072349335397,63.213110029669714,41.37076217532467,161.0
1993-11-01,34.20673159561743,35.46054228143913,27.93707584298367,64.11478677400031,35.246132608970456,138.0
1993-12-01,29.10719545210648,27.944409969302125,31.93471591281913,71.96796900078783,30.32232086723544,113.0
1994-01-01,45.02851880550678,41.957437327183285,64.16667670482147,71.03195454873413,49.76700480935683,174.0
1994-02-01,57.068131892202544,46.2366227784508,120.20862200045084,87.98259915396464,62.31647680132668,206.0
1994-03-01,33.63472914899956,29.778446219268396,50.17299019812884,80.97438231860866,35.45465669562729,136.0
1994-04-01,49.507654734296764,41.58968069317015,98.29748692975265,69.70946574762837,53.21746625690732,193.0
1994-05-01,35.036033051484516,31.696493905931177,47.60945273649077,56.54305072736997,35.91175640494722,141.0
1994-06-01,43.62322480999162,45.235566197638,37.820117017327235,52.6805174245782,44.8266699709107,169.0
1994-07-01,41.40938887489533,41.03572518232054,43.754079426551165,70.19118821191479,43.437065454112336,160.0
1994-08-01,38.13565346931392,31.57187202022999,70.14310973298875,68.21157322739278,38.27450055661715,144.0
1994-09-01,49.95757895686962,51.4071187937686,44.45160994241663,78.91468713216265,49.64573487557934,190.0
1994-10-01,53.041009374083195,49.828726734429566,67.4942201783309,83.49755269568958,54.12835065157561,217.0
1994-11-01,37.782550262091895,30.23403572105855,77.29167875808041,69.76100506376672,40.416840269417065,146.0
1994-12-01,42.69173084889926,43.35502767479482,41.58198688896031,75.35418937063127,41.464999390897795,162.0
1995-01-01,31.74523723158731,28.306940105571744,46.54166344900315,58.3070640229794,31.585074904805992,123.0
1995-02-01,30.535430072064724,28.791364104319207,40.672714812013034,77.2554095426911,32.35418784418964,110.0
1995-03-01,28.114147290001334,23.22623355856737,51.42096777778836,62.57781346677049,29.31834039585961,114.0
1995-04-01,41.68649131601436,29.632775650658616,103.59678387324038,66.2658352690168,34.70455290232867,161.0
1995-05-01,43.73002516669878,31.219082705666267,101.72509092114899,63.958691893866224,43.26366257942343,172.0
1995-06-01,44.51605414483972,30.905414193811183,109.19881308769801,66.30298609335948,41.812627016610946,170.0
1995-07-01,43.07132067120918,39.691979865971774,61.05242213537064,63.301277013600924,40.961077430427245,163.0
1995-08-01,43.71812032269533,38.19875826831595,73.450591912441,57.19660834938174,40.193744971142564,161.0
1995-09-01,32.502647754779716,29.146798370861966,50.24819308043492,70.78874399163047,34.19476442729533,113.0
1995-10-01,31.320462311034575,23.438924557782762,65.70466879700514,54.64231295437204,30.37607068505271,137.0
1995-11-01,28.986957687541597,24.066384432858705,51.04710483358059,85.58636964873936,28.958428731805252,112.0
1995-12-01,26.972136800825197,24.35976283376258,38.38297431565961,61.54997307697745,25.720791248009572,99.0
1996-01-01,39.61108192788544,36.58956551147748,54.69655065577499,62.1264952020589,40.35829730893846,151.0
1996-02-01,37.60673121025772,38.615232973761835,34.03189693497862,97.21585111687232,38.3924132453483,137.0
1996-03-01,52.79697081549155,49.67482522070381,64.17264982560836,98.43713920262496,53.089746666137295,204.0
1996-04-01,44.93639870856679,39.82582242493062,66.63971411073393,73.72558774194047,46.51656013150633,152.0
1996-05-01,28.512149757424783,27.390657934583235,32.75898906640195,69.93927029439403,27.10136538385578,103.0
1996-06-01,30.90101241248163,26.732510776301233,49.313144988674566,93.41485956998406,30.2786854921367,113.0
1996-07-01,49.858094827579144,38.255583764221846,104.61508870125394,83.7922323421044,42.96469932874463,188.0
1996-08-01,40.14048082790948,32.01014805123451,79.47721790920528,69.26503773684311,35.72057532773344,148.0
1996-09-01,58.797266325800216,59.64838635704901,58.94052250104501,96.56405619242675,59.304199977093376,208.0
1996-10-01,30.04643462347208,30.195302145366696,26.587630421961972,71.68208248517354,30.6783915904611,121.0
1996-11-01,35.6896758572075,38.16762697672186,20.703805950059383,55.849034466018665,38.232513881237885,136.0
